,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20160630,20151231,20141231,20131231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,
2,货币资金,616227755.69,681788503.49,524231372.95,447051276.79,245986951.65,176957181.05,154617979.97,209085591.33,319346443.54,120226290.75,173760842.80,203000212.23,181344958.42,179178904.57,91367045.24,33196343.48,30475764.62,48478937.20,70302583.57,16094840.69,0.0
3,交易性金融资产,102616310.77,5000000.00,591615.00,2579623.00,1350562.00,0,0,0,0,0,0,0,1839215.00,739679.20,0,0,0,979100.00,367400.00,604335.60,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,88300004.64,58199815.37,61699986.35,60834370.46,72445177.68,80679403.49,65735308.60,75519972.28,77080042.20,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1808810.48,1218260.40,2675569.04,2143634.83,2038727.48,6717830.81,1737061.41,10981433.49,8642435.00,7827332.77,7986600.00,11323694.80,6344010.00,6198270.80,3408293.94,5722354.40,1519291.00,138496.00,0,0,0.0
7,应收账款,86491194.16,56981554.97,59024417.31,58690735.63,70406450.20,73961572.68,63998247.19,64538538.79,68437607.20,65526091.79,56373261.31,51413873.50,46833888.22,45858070.37,38487560.33,33517553.62,14102146.57,12386375.05,7509553.26,5880444.52,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,13711987.31,28012148.07,12912782.50,22126847.80,9892133.04,16258482.08,12698587.75,8164929.89,9544246.71,9934661.78,7094354.78,9113478.62,4557598.42,4767495.92,4350465.38,4005419.90,6040991.37,3614104.97,2409383.41,6726058.18,0.0
10,其他应收款(合计),9601227.05,16452807.55,15707430.32,20825383.09,17718424.43,15566419.32,15915747.57,13465808.94,13258926.94,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,5603351.56,5551359.27,9871047.14,8309122.51,0,6608089.69,6774491.42,3465763.88,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,9601227.05,0,10156071.05,0,9409301.92,15566419.32,9307657.88,6691317.52,9793163.06,12958860.11,11314113.81,15232086.61,4436510.28,6004511.67,61830302.23,33666885.62,1934613.96,1348738.69,856249.29,26789156.32,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
