,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,370358891.77,292285700.30,415895915.58,657633220.96,308103174.37,342123795.43,447332208.95,628809109.81,346062110.33,389597658.70,481048163.45,707073745.65,363084252.66,396965267.42,413107546.98,602973372.01,405148554.58,454104300.11,427567361.70,504284753.70,424546420.98,393618328.09,359165993.10,500307954.30,298368691.18,381652550.29,378952351.69,425831094.74,473724214.33,528138779.28,533815518.86,570275480.30,233063178.98,241052111.18,223412423.30,233411822.77,216572985.44,241069954.38,226306926.33,231716251.04,170566801.64,184964416.15,163964731.30,188750028.52,141805715.10,165805285.12,159317274.85,163574735.61,132688860.94,255023078.95,163757447.77,283575588.77,206425726.10,318908013.74,296906066.38,305709229.10,284329719.38,331869604.35,321434707.50,88813315.22,68850953.33,103125947.56,71974380.21,152496453.57,91579424.31,103818446.36,54538391.65,84527535.34,68594179.52,70913369.57,41338515.10,48886147.19,52168496.53,60518976.23,0,47814761.20,1424370.62,2262860.69,2814054.64,4608107.50,8996878.75,7445558.33,0,22345413.87,0,16461284.15,0,18576000.00,0,89082686.76,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14981250.00,19796860.00,5019300.00,6149744.29,11973544.32,11336722.96,0,0,0,0,0,0,661850.00,0,0,0,0,184641.19,184641.19,0,594641.19,0,494641.19,0,510000.00,0,700000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1063309420.93,1107594859.57,935097812.55,870848956.60,836249793.36,793573302.55,578466900.50,548850963.16,0,591438136.93,0,382484206.95,0,447289568.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,27836828.77,78411409.85,131719374.85,104888622.17,55917896.40,111263122.00,46773986.00,54998160.00,46231754.50,77765000.00,61027947.60,66266631.30,83682557.10,74167784.81,76447066.34,69562382.72,18083289.91,26814607.81,85797901.03,88116978.23,11250277.20,30731200.00,24100000.00,23950000.00,18580000.00,17310000.00,19349562.00,24799562.00,18300000.00,17600000.00,8971768.00,2074110.00,903368.79,15634000.00,23198546.00,39801228.00,1235970.00,24616750.00,33540891.50,33160530.00,573714.40,846000.00,740000.00,1346961.40,21038852.00,21338562.00,11402340.00,22597139.00,13426798.00,13242574.00,972980.00,8242325.52,1554200.00,1494200.00,1115500.00,6300541.86,1044330.76,1081187.00,949728.20,1292874.20,370000.00,1219000.00,3978250.00,642250.00,0,10050000.00,0,0,0,0,0,0,0,400000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1035472592.16,1029183449.72,803378437.70,765960334.43,780331896.96,682310180.55,531692914.50,493852803.16,568930002.03,513673136.93,356403369.01,316217575.65,409049038.64,373121783.52,366555240.58,259521465.30,351625716.10,328442022.56,311319001.08,299334548.05,382897436.55,451238469.63,444460537.15,375304987.79,413565548.70,386365097.29,318901526.26,304958885.96,337974763.61,366682215.57,271505496.86,183120672.97,128249576.28,128142089.24,122546635.16,117955701.63,132925392.09,108878984.07,105275641.46,97179125.55,137497998.01,116323631.42,126682110.79,115789711.85,136905081.26,134846917.46,137911010.81,130077495.04,113985879.48,96329674.04,116639731.64,87227981.85,117041326.79,83564446.57,100884087.76,74148804.32,99648339.07,82232047.81,85836594.53,58773439.74,76600019.61,41822879.69,46502330.68,28052620.08,38770956.60,19416748.71,26088943.00,15443085.83,23409311.57,28671583.38,19800243.05,11971662.94,25751832.32,26615019.90,0,26812181.38,54809205.48,57928876.90,59610991.48,66256297.44,75212954.85,83142028.92,0,101786177.06,0,79199360.98,0,0,0,17411501.07,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
