,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,584129703.44,645115882.16,643141312.69,842097876.35,797713439.03,596710223.44,620219394.30,615277749.73,710123827.96,166364733.38,254416369.80,249033306.90,447749478.08,147914232.12,201132828.66,163558908.55,341179227.60,208554267.90,354628882.42,319337434.11,295833640.67,384024945.41,340492295.35,515152601.11,384298828.51,338285510.01,320330629.98,441669282.73,370085814.81,420245494.66,333636302.20,318040559.83,398848153.37,400539161.32,329403098.91,327482802.71,411844893.71,397589435.42,559301907.21,625081752.08,845329710.58,300318887.03,366031283.30,280198871.97,183245998.77,206250787.37,0.0
3,交易性金融资产,302934740.05,317632687.50,328778501.72,6270859.81,0,0,0,0,0,0,0,0,0,0,36763.03,1013457.90,0,0,2217273.67,1012662.85,0,511413.34,0,0,9993920.51,6865585.93,3345024.66,2881859.66,2571495.27,883079.88,0,1398540.53,3324059.18,5482112.20,4663847.99,3639504.71,2563563.20,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,917410478.95,995707568.03,854174588.46,759326354.12,962455902.43,907228793.46,880513790.29,866258316.52,785657751.75,0,722998020.10,0,573417657.43,0,716887917.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,207596487.86,287829815.31,224644024.82,173593141.23,388828673.33,308693825.55,271509289.21,250660724.27,237880060.08,179408846.28,130278725.35,86146693.46,103079584.66,85467872.56,62061112.36,67024758.14,61763423.78,55597527.08,50751585.65,29573199.25,70104351.18,75470915.39,70195991.55,79409363.47,81169445.22,69060256.70,52431932.29,27009816.82,78164889.67,54793341.25,43092358.00,97379238.09,57501440.02,73096517.20,83664680.03,60978452.85,61626608.33,87789981.70,82177987.91,35957230.93,22712603.12,23431146.90,46507653.49,1950737.80,4242408.10,6385284.98,0.0
7,应收账款,709813991.09,707877752.72,629530563.64,585733212.89,573627229.10,598534967.91,609004501.08,615597592.25,547777691.67,523034149.36,592719294.75,602230273.67,470338072.77,806136847.47,654826804.74,634716000.86,432104058.13,548890486.36,524851989.56,432837368.12,408251171.36,427488274.46,424273273.30,450000735.22,323829060.81,308460194.50,344377020.57,398399908.82,244015142.64,416221239.74,425888539.95,329921622.03,191995342.64,261079785.67,241260739.50,200433110.81,125330903.78,145310509.71,123748203.06,175531191.62,117936952.33,136594257.70,122295899.79,118610133.81,107024091.65,64912913.17,0.0
8,应收款项融资,174425004.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,112509852.80,140506768.33,100287861.60,121330495.05,99083607.70,91829736.84,110521824.68,120494443.85,127843015.85,51449200.22,43096042.48,50232015.81,42211394.51,66098826.28,47423834.12,43136135.02,23376101.35,71288739.53,48737264.03,49533811.38,39603585.03,68157866.99,60552751.10,32496632.23,35836550.23,15807181.99,28406443.44,49395133.28,30778871.82,87364086.23,57411255.40,88835191.11,95070327.96,104395205.46,92799551.90,112187564.25,105229559.18,53448077.96,55975743.96,53474276.74,43783825.97,61674116.34,48432309.36,43726440.53,58778155.10,41452393.10,0.0
