,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,270074994.71,265337706.63,250426888.43,337955841.28,334755106.30,345520241.63,399344437.88,393522923.98,410669732.11,299072436.44,223905097.47,210391698.05,414026425.55,247597169.99,240809673.02,202913810.21,302751194.99,231003686.12,230594295.14,237503502.98,271224968.88,217821599.44,247098545.76,214935407.69,498215973.83,284820785.78,280187331.67,286548215.60,379330409.76,247080619.45,264672848.20,248870047.94,485691001.97,897044002.58,284466156.30,279352471.87,393418761.68,354134631.00,422030352.79,326649466.15,273681666.00,230102865.27,246354941.08,222446217.29,267165677.38,240854954.43,256439243.99,212517969.00,213977405.35,228181492.08,258170892.48,231129080.83,251725271.66,231839004.04,217883751.48,199837814.66,231476350.44,198605754.60,268142462.72,253186372.13,228009384.98,143725562.51,146596480.84,175747444.85,130225312.87,97488015.15,61939556.14,49407682.27,76740469.97,48600540.23,52922544.22,39878937.57,72445497.30,36704950.01,35139345.41,35582226.11,36397789.10,22082971.21,32170844.75,11524859.05,23847117.38,0,129872846.61,0,15207245.00,16447115.00,4366346.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000.00,0,0,0,0,2820375.60,2820375.60,3000000.00,3000000.00,0,0,0,0,0,0,0,0,0,0,26789076.10,17605657.67,36322781.08,4742781.08,27510052.86,27547305.11,14838313.00,14838313.00,0,31834278.53,0,10847100.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3911362.55,6185843.01,5401803.53,5428767.03,5118620.38,9908865.62,7548427.90,8723501.02,9947912.74,0,5145873.75,2575390.74,3346009.43,0,3309177.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,30000.00,230000.00,500000.00,500000.00,0,0,0,210000.00,0,1700000.00,788341.00,0,0,1000000.00,0,0,0,250000.00,250000.00,1450000.00,430000.00,400000.00,800000.00,100000.00,150000.00,650000.00,102516.06,0,0,100000.00,1000000.00,600000.00,1000000.00,800000.00,800000.00,200000.00,400000.00,800000.00,0,0,250000.00,200000.00,0,200000.00,200000.00,0,200000.00,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,3881362.55,5955843.01,4901803.53,4928767.03,5118620.38,9908865.62,7548427.90,8513501.02,9947912.74,5968093.23,4357532.75,2575390.74,3346009.43,7988361.20,3309177.20,5224383.63,5142029.04,4605976.86,4107668.18,3727472.82,2170166.56,5521628.04,5484358.81,4746058.55,3241350.62,6638446.02,3094761.63,1120579.38,1801756.50,6667393.96,4671774.46,9570537.51,3124091.65,1328677.64,1405977.97,1479480.72,799260.00,1879491.69,3972195.96,111515.27,36326.85,1348801.46,794723.03,1533833.13,1037484.87,817707.60,6856746.84,6780287.57,341552.13,5720651.25,9796904.29,8988891.52,6120974.75,9049244.82,11854533.95,13649349.94,6624384.37,5549809.52,3539817.55,4588837.89,3085833.64,4001495.46,4071720.77,2764813.69,1847690.76,3290207.13,4508394.45,2706208.23,2758708.28,3495452.99,4210925.45,4014967.04,4629247.98,9218253.15,6084842.12,5904436.87,6672570.35,6272436.01,5316061.67,4682306.42,6565222.34,0,22474635.88,0,9180308.00,11374596.00,4085973.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
