,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1620807215.28,1760190127.47,2005178301.70,1823706516.49,1790446042.27,1800606385.22,1204015415.43,1221388403.67,1326157444.50,1102450631.56,1586251834.57,1324151896.17,1332873224.86,1382131291.08,1462178649.61,1542246926.43,1688774003.00,1593680763.41,1552311927.51,1128920679.77,1186739508.19,1207459610.14,1000403723.96,771379142.93,1102319625.31,1263881833.64,1500263265.02,1171939117.51,1315917886.68,1578216149.98,1466754885.07,1671011940.88,2104758836.31,1920186612.90,2193829605.65,621831963.95,1124439195.17,1477802205.10,1121093815.08,1097009345.89,1292174789.56,1454648179.67,545513290.02,560167772.86,548316542.24,497296344.46,574997251.95,909258066.23,1250914574.37,173122498.65,129743981.51,217646050.40,222920820.69,278089285.45,399959655.78,362514853.61,388748601.03,415765105.49,372728186.71,409635540.62,504095219.54,568626351.15,537002627.27,523716763.21,630165483.69,552826872.98,552278871.17,428814289.09,384482792.48,58827944.59,23647851.37,11727664.26,7285660.88,0.0
3,交易性金融资产,0,233844.00,737560.00,589080.00,0,0,0,0,38400.00,0,161960.00,214560.00,0,0,0,0,0,0,0,0,0,0,0,0,464429.00,672400.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785744.40,658306.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,795049663.04,938810920.01,978902172.78,904226436.03,839528326.84,837481771.74,864899837.60,797010336.35,0,421480695.28,469627221.47,468875744.71,0,567178829.70,553682439.74,0,0,0,0,394916526.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,404337535.52,514076198.85,513028292.81,494986598.55,439018150.21,424550237.00,469539733.61,432880352.32,133441167.90,102442651.08,177578192.71,169823450.09,158519355.78,193854548.65,190686426.05,255494711.92,138873778.61,119870969.94,81677208.70,103884618.37,235686498.65,292104515.09,437095903.85,419575866.41,342476404.63,332827952.69,220592612.78,150657217.66,158182479.82,163716613.84,211409113.50,214387302.32,435109216.48,401658305.57,286562996.57,179077391.39,315959551.48,345053660.59,310273041.90,308048186.73,111947304.17,68439854.61,44522017.22,26675222.34,21460146.72,12083907.32,5236633.32,17640182.90,18739899.00,3336737.59,247423.68,500000.00,422285.51,430000.00,800000.00,0,50000.00,2050000.00,50000.00,100000.00,4641174.95,12200000.00,8841750.00,0,9222950.00,5410000.00,3650000.00,1997094.64,440000.00,0,0,0,0,0.0
7,应收账款,390712127.52,424734721.16,465873879.97,409239837.48,400510176.63,412931534.74,395360103.99,364129984.03,302230642.01,319038044.20,292049028.76,299052294.62,290454511.49,373324281.05,362996013.69,345393331.35,333874666.86,364204199.26,259514370.96,291031907.85,280213424.72,234557328.01,197720847.76,187569746.88,212255951.19,237016011.03,187116322.61,181543687.97,194458995.10,186787327.76,217250370.69,144091489.47,194870996.62,127247332.88,176525533.60,133081691.82,116613889.95,99225094.42,102892986.41,95129901.81,114888744.20,99153315.72,89138507.86,72410051.63,79101760.49,84785325.66,42222674.39,51012476.36,28108083.92,31219741.85,21022085.45,32843084.14,35912406.05,28140335.26,28908626.06,25729364.42,28633108.51,22421025.00,18460056.85,9834252.63,16082884.12,22094387.50,17512307.47,11661835.01,10828852.15,11461029.67,20429019.61,24552678.87,42174132.64,40082704.34,5387234.71,5215506.98,10642250.67,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
