,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,14477162366.41,13428062328.79,16160198494.91,16988522194.46,19547861559.50,15643379510.77,11907295420.25,12332331244.71,16190497157.55,10020467119.10,8762412634.81,9435073068.77,8389381274.76,4811971437.10,9087387145.49,4434595797.40,5918197216.19,5844414730.35,5141123534.56,2857349120.81,2745344422.78,3704958477.89,4413373858.41,4387299716.74,2898614892.53,3017991270.46,1998819468.22,1747536946.03,2611430663.84,1608944919.19,1718717569.48,1751865178.77,2291690877.97,2277570617.50,2188178202.32,1740315731.90,1611272249.09,1065141969.87,1046063761.07,1675685466.17,1834513300.14,1388394850.86,1431155809.75,1005538166.34,1128573788.15,93615717.84,91950987.00,101230272.06,259309150.07,194491111.20,208760520.85,251037351.98,361739071.42,270354042.88,119466279.09,106724031.68,154435313.59,77088847.80,84516230.43,154118099.63,143859608.00,255197206.17,222939700.65,328926000.71,370845207.13,127400418.87,77765225.81,384924627.37,193911328.30,970354208.62,1285802873.37,1301081029.57,976611809.44,873802052.36,416436992.99,235443958.39,86497027.61,24179856.21,30811127.92,31183810.18,32950514.04,0,34332628.34,0,40354522.83,0,34285610.00,0,12357796.43,36369215.08,11996036.24,0.0
3,交易性金融资产,3867475499.83,1601621714.89,2471906509.46,3463007781.78,1823937981.82,3921376709.97,2953379234.88,4504399731.01,68001900.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184960000.00,149050000.00,792270000.00,49260000.00,72100000.00,136150000.00,5000000.00,151310000.00,223800000.00,101800000.00,0,0,0,0,0,0,0,0,33487975.55,30710938.08,60002501.80,37079741.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38160.00,49914.40,45896.00,45896.00,790752.00,796020.00,754400.00,3598400.00,0,0,0,0,0,0,0,10300000.00,0,0,0,72300.00,0,622300.00,0,623300.00,0,10375300.00,0,1118500.00,618500.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,332503930.21,306815416.69,163157648.68,232884535.12,309932915.15,263072745.10,115165003.16,107642062.98,523839248.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,24000000.00,0,1000000.00,3492031.86,23587246.22,22112998.57,2652998.36,2450000.00,2450000.00,200000.00,2765470.00,650000.00,0,0,700000.00,800000.00,884777.38,0,0,0,810000.00,0,920000.00,0,0.00,1000000.00,1900000.00,1000000.00,1000000.00,200000.00,1000000.00,0,0,0,0,0,1199080.00,1529080.00,413800.00,4636000.00,3830000.00,10300000.00,7020487.50,1220487.50,1220487.50,277681.00,854681.00,527000.00,0,0,0,0,0,1247444.00,1001290.00,3521601.24,3870115.00,2113724.42,100000.00,270600.00,3392400.00,6040450.00,8674400.00,5000000.00,0,203870.00,824900.00,949044.00,2108014.00,1326120.00,0,2049120.00,1972535.00,250000.00,1362120.00,79380.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,308503930.21,306815416.69,162157648.68,229392503.26,286345668.93,240959746.53,112512004.80,105192062.98,521389248.11,167306464.20,265785461.66,344976515.61,458930379.05,340350628.15,411313622.56,438280072.16,486180362.06,266948163.11,504366137.49,320842897.24,397427047.50,646608988.48,396296586.62,206376798.99,355079146.00,188490979.01,545608568.46,156262452.88,193034782.68,57523285.51,62723701.21,66843453.54,78031679.30,86677373.01,220282479.40,241939360.29,583099384.09,556457518.77,556931278.39,539891820.71,588179877.42,221156833.02,240899161.25,264969353.84,245125886.06,285601552.62,256563781.70,227544374.30,232690859.43,234972854.63,271280139.63,230014643.25,204391920.23,224939209.29,255014724.40,265849683.93,265340356.83,289839714.89,237290299.57,262270398.99,211345973.91,357432606.32,422305954.02,380645639.86,253131826.18,239700160.85,204777969.69,199656728.67,173868178.25,460625111.93,455848200.14,478208027.82,413137330.34,429768033.63,344198664.88,67975639.04,27198223.16,35843358.30,21190155.91,1269647.99,1322335.99,0,2219181.29,0,2069586.51,0,0,0,1637929.10,1445672.11,2602022.88,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,86227179.77,128336253.50,169330291.87,150547750.40,165685669.82,185157677.75,134524929.41,137128064.87,838997358.85,248082593.06,154910105.53,198854035.08,166328497.92,329503523.26,6214981759.45,5053921345.58,6494811163.67,275878748.39,283056132.01,352428043.63,318477490.70,377776662.56,375594589.24,375961775.97,339567647.00,753891571.86,823519405.99,1126156954.43,398410225.27,529617437.66,405930894.20,308578711.27,274637959.81,436299696.76,313038076.32,370352010.09,422249486.91,349696957.80,376120048.45,360069837.47,356682983.27,788685523.44,632451210.38,658833309.67,484802968.30,54745446.17,48432757.45,98835341.87,43165439.49,98898558.51,164620077.12,194502974.63,135989238.06,91342294.88,98417282.08,27191229.82,58168840.31,101699941.55,59133886.58,57989720.48,95873080.00,142312214.32,142539973.97,194716015.22,118100960.41,189686624.26,248078091.74,198662186.85,91974147.34,602879554.70,427667437.89,442185762.90,331036172.98,340462831.92,155146262.56,1170709.30,2969333.10,13247650.64,6650940.24,1710000.00,0,0,0,0,544213.72,0,0,0,0,5672.95,0,0.0
