17,无形资产,20255000000.00,19211000000.00,19325000000.00,19179000000.00,19452000000.00,18833000000.00,18795000000.00,18915000000.00,18835000000.00,14395000000.00,14341000000.00,14406000000.00,14542000000.00,13620000000.00,13604000000.00,13710000000.00,13854000000.00,13003000000.00,13027000000.00,13058000000.00,13217000000.00,12670000000.00,12506000000.00,12609000000.00,12819000000.00,12307000000.00,12356000000.00,12188000000.00,12358000000.00,11819000000.00,11929000000.00,11991000000.00,11955000000.00,11683000000.00,11812000000.00,11283000000.00,11365000000.00,11383000000.00,11502000000.00,11816000000.00,11910000000.00,12043000000.00,12137000000.00,12293000000.00,12250000000.00,12132000000.00,12255000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,商誉,2686000000.00,2709000000.00,2631000000.00,2586000000.00,2620000000.00,2596000000.00,2518000000.00,2404000000.00,2481000000.00,2396000000.00,2437000000.00,2474000000.00,2473000000.00,2512000000.00,2499000000.00,2438000000.00,2449000000.00,2024000000.00,1952000000.00,1961000000.00,1953000000.00,1960000000.00,1963000000.00,2000000000.00,1982000000.00,1850000000.00,1767000000.00,1791000000.00,1796000000.00,1811000000.00,1732000000.00,1748000000.00,1727000000.00,1779000000.00,1812000000.00,1836000000.00,1851000000.00,1872000000.00,1899000000.00,1971000000.00,1929000000.00,1907000000.00,1878000000.00,1876000000.00,1877000000.00,1710000000.00,1721000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,递延税款借项,44029000000.00,35180000000.00,37115000000.00,41752000000.00,38204000000.00,32179000000.00,42021000000.00,53604000000.00,46487000000.00,37809000000.00,31821000000.00,31741000000.00,34341000000.00,25824000000.00,24516000000.00,19723000000.00,22246000000.00,22645000000.00,23058000000.00,23873000000.00,25043000000.00,22295000000.00,20980000000.00,22847000000.00,22928000000.00,20996000000.00,20939000000.00,18631000000.00,21292000000.00,20378000000.00,17987000000.00,19904000000.00,19264000000.00,24115000000.00,21915000000.00,22054000000.00,24041000000.00,21402000000.00,22559000000.00,21729000000.00,23518000000.00,25219000000.00,22328000000.00,14963000000.00,16067000000.00,14987000000.00,13849000000.00,14685000000.00,16202000000.00,17919000000.00,16350000000.00,14288000000.00,19244000000.00,17888000000.00,17410000000.00,17561000000.00,19628000000.00,12515000000.00,0,0,0,0,0,0,0.0
20,投资性房地产,23108000000.00,23081000000.00,22788000000.00,22020000000.00,22086000000.00,22276000000.00,22614000000.00,20849000000.00,21026000000.00,20956000000.00,21654000000.00,21633000000.00,21659000000.00,22842000000.00,22099000000.00,20794000000.00,23281000000.00,22574000000.00,22517000000.00,18696000000.00,18653000000.00,18475000000.00,18424000000.00,20591000000.00,20271000000.00,17921000000.00,17340000000.00,17640000000.00,17142000000.00,16618000000.00,16313000000.00,14984000000.00,14616000000.00,13914000000.00,14135000000.00,14345000000.00,13839000000.00,16192000000.00,15877000000.00,15859000000.00,15952000000.00,13004000000.00,10219000000.00,9526000000.00,9637000000.00,10363000000.00,9975000000.00,9563000000.00,9986000000.00,9302000000.00,9584000000.00,8218000000.00,8221000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
21,其他资产,288827000000.00,291553000000.00,284871000000.00,273315000000.00,245164000000.00,250122000000.00,245116000000.00,259703000000.00,228705000000.00,262125000000.00,262002000000.00,260872000000.00,210545000000.00,219683000000.00,216390000000.00,212408000000.00,179034000000.00,188922000000.00,209136000000.00,178887000000.00,160087000000.00,162778000000.00,178880000000.00,158829000000.00,156266000000.00,152060000000.00,153867000000.00,153630000000.00,142677000000.00,133484000000.00,149455000000.00,128589000000.00,104341000000.00,105121000000.00,116653000000.00,113172000000.00,87500000000.00,108171000000.00,77798000000.00,86100000000.00,72219000000.00,85807000000.00,75401000000.00,67421000000.00,61825000000.00,72648000000.00,67475000000.00,92907000000.00,82116000000.00,103118000000.00,137389000000.00,72036000000.00,64471000000.00,25497000000.00,21875000000.00,18810000000.00,23060000000.00,38065000000.00,58864000000.00,58098000000.00,57294000000.00,71137000000.00,58525000000.00,44045000000.00,0.0
22,资产总计,22769744000000.00,22608164000000.00,22266024000000.00,21616555000000.00,21267275000000.00,20925662000000.00,20294918000000.00,20159826000000.00,19467424000000.00,19422438000000.00,19425980000000.00,18917549000000.00,18148889000000.00,17857503000000.00,17601267000000.00,17039969000000.00,16815597000000.00,16672018000000.00,16298593000000.00,16019205000000.00,15251382000000.00,15427957000000.00,15469096000000.00,15105367000000.00,13874299000000.00,13624793000000.00,13256206000000.00,13242378000000.00,12680615000000.00,12743685000000.00,12825590000000.00,12894015000000.00,11829789000000.00,11529912000000.00,11483498000000.00,11246243000000.00,10459865000000.00,10102435000000.00,9685812000000.00,9721673000000.00,8751943000000.00,8342336000000.00,8211259000000.00,7927609000000.00,6955694000000.00,6596615000000.00,6487313000000.00,6344612000000.00,5995553000000.00,6020209000000.00,5838591000000.00,5603637000000.00,5332025000000.00,5268846000000.00,5226933000000.00,4742806000000.00,4270443000000.00,3979965000000.00,3593908000000.00,3361619000000.00,3168011000000.00,2903922000000.00,2799744000000.00,2530824000000.00,0.0
23,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,向中央银行借款,846277000000.00,834653000000.00,913185000000.00,792034000000.00,907521000000.00,968026000000.00,928965000000.00,934741000000.00,1035797000000.00,913998000000.00,916062000000.00,849786000000.00,867094000000.00,616353000000.00,806564000000.00,435060000000.00,415709000000.00,421737000000.00,403588000000.00,462697000000.00,348271000000.00,391665000000.00,230424000000.00,213283000000.00,200939000000.00,172871000000.00,159785000000.00,141914000000.00,130022000000.00,132757000000.00,115949000000.00,95255000000.00,81456000000.00,85832000000.00,72424000000.00,74124000000.00,73415000000.00,69317000000.00,70075000000.00,69517000000.00,61615000000.00,69608000000.00,72488000000.00,60356000000.00,55596000000.00,56484000000.00,51549000000.00,46468000000.00,90485000000.00,54029000000.00,55980000000.00,44199000000.00,42374000000.00,41712000000.00,30495000000.00,30055000000.00,69597000000.00,77841000000.00,111164000000.00,98630000000.00,22297000000.00,89870000000.00,123701000000.00,180888000000.00,0.0
25,同业存入及拆入,2130311000000.00,2135071000000.00,2125214000000.00,1926465000000.00,2058458000000.00,2089808000000.00,1911107000000.00,1862543000000.00,1666954000000.00,1753852000000.00,1903675000000.00,1573404000000.00,1606944000000.00,1579156000000.00,1659648000000.00,1751483000000.00,2028766000000.00,2110412000000.00,2131894000000.00,1841791000000.00,1968516000000.00,2081343000000.00,2226444000000.00,2038830000000.00,1819529000000.00,1622412000000.00,1455508000000.00,1594598000000.00,1796735000000.00,1671226000000.00,1833626000000.00,1908334000000.00,1602141000000.00,1554800000000.00,1571430000000.00,1600660000000.00,1431371000000.00,1383814000000.00,1288507000000.00,1291342000000.00,1008962000000.00,801034000000.00,841846000000.00,1045813000000.00,801047000000.00,597005000000.00,558669000000.00,691551000000.00,324848000000.00,359091000000.00,545087000000.00,217235000000.00,325685000000.00,353021000000.00,358349000000.00,345233000000.00,248846000000.00,249832000000.00,329019000000.00,401738000000.00,603607000000.00,542454000000.00,518101000000.00,443397000000.00,0.0
26,其中:同业存放款项,1668046000000.00,1737052000000.00,1784482000000.00,1624060000000.00,1731209000000.00,1801516000000.00,1656134000000.00,1657460000000.00,1425262000000.00,1525892000000.00,1591213000000.00,1324319000000.00,1420527000000.00,1388966000000.00,1465470000000.00,1498816000000.00,1764320000000.00,1869551000000.00,1950889000000.00,1648958000000.00,1780247000000.00,1783257000000.00,1824166000000.00,1736038000000.00,1551624000000.00,1357759000000.00,1198238000000.00,1330564000000.00,1553192000000.00,1416474000000.00,1582242000000.00,1652950000000.00,1370943000000.00,1328896000000.00,1313938000000.00,1413589000000.00,1275814000000.00,1225560000000.00,1159390000000.00,1180133000000.00,904166000000.00,460032000000.00,631504000000.00,867376000000.00,603393000000.00,427274000000.00,410385000000.00,385709000000.00,324848000000.00,359091000000.00,319183000000.00,217235000000.00,178777000000.00,0,0,0,0,0,0,0,603607000000.00,542454000000.00,518101000000.00,443397000000.00,0.0
27,拆入资金,462265000000.00,398019000000.00,340732000000.00,302405000000.00,327249000000.00,288292000000.00,254973000000.00,205083000000.00,241692000000.00,227960000000.00,312462000000.00,249085000000.00,186417000000.00,190190000000.00,194178000000.00,252667000000.00,264446000000.00,240861000000.00,181005000000.00,192833000000.00,188269000000.00,298086000000.00,402278000000.00,302792000000.00,267905000000.00,264653000000.00,257270000000.00,264034000000.00,243543000000.00,254752000000.00,251384000000.00,255384000000.00,231198000000.00,225904000000.00,257492000000.00,187071000000.00,155557000000.00,158254000000.00,129117000000.00,111209000000.00,104796000000.00,341002000000.00,210342000000.00,178437000000.00,197654000000.00,169731000000.00,148284000000.00,305842000000.00,0,0,225904000000.00,0,146908000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
28,衍生金融工具负债,90060000000.00,129072000000.00,82861000000.00,88633000000.00,99254000000.00,116702000000.00,106931000000.00,164977000000.00,111095000000.00,102339000000.00,71909000000.00,68490000000.00,107109000000.00,62280000000.00,84415000000.00,60430000000.00,69160000000.00,53615000000.00,48637000000.00,56883000000.00,40734000000.00,40313000000.00,29266000000.00,30866000000.00,36212000000.00,30801000000.00,41311000000.00,34785000000.00,32457000000.00,35578000000.00,31978000000.00,28813000000.00,35473000000.00,41062000000.00,34906000000.00,32573000000.00,35711000000.00,34095000000.00,29923000000.00,24473000000.00,23223000000.00,26528000000.00,24365000000.00,45183000000.00,59482000000.00,43781000000.00,40882000000.00,50159000000.00,27262000000.00,118277000000.00,101767000000.00,110131000000.00,14323000000.00,110259000000.00,0,91174000000.00,0,0,0,0,0,0,0,0,0.0
29,交易性金融负债,19475000000.00,13579000000.00,18273000000.00,16115000000.00,14327000000.00,31253000000.00,37175000000.00,19905000000.00,20372000000.00,16377000000.00,19948000000.00,14076000000.00,11958000000.00,14054000000.00,13032000000.00,9677000000.00,8629000000.00,10116000000.00,16682000000.00,16929000000.00,13000000000.00,13781000000.00,15106000000.00,11918000000.00,7681000000.00,10591000000.00,11599000000.00,12438000000.00,14061000000.00,5929000000.00,6389000000.00,9620000000.00,2106000000.00,612590000000.00,436053000000.00,333374000000.00,215874000000.00,84654000000.00,52236000000.00,36086000000.00,44234000000.00,54822000000.00,43987000000.00,34690000000.00,67549000000.00,97155000000.00,68135000000.00,63034000000.00,86655000000.00,0,0,0,98725000000.00,0,101172000000.00,91174000000.00,93760000000.00,50977000000.00,0,0,0,0,0,0,0.0
30,卖出回购金融资产款,177410000000.00,143279000000.00,188669000000.00,48912000000.00,285018000000.00,74253000000.00,109714000000.00,63769000000.00,258400000000.00,117400000000.00,107082000000.00,103417000000.00,116375000000.00,191556000000.00,185805000000.00,90342000000.00,183498000000.00,205751000000.00,34673000000.00,30586000000.00,37061000000.00,32714000000.00,33672000000.00,85759000000.00,71360000000.00,166261000000.00,164830000000.00,41027000000.00,69461000000.00,162675000000.00,16024000000.00,16025000000.00,34640000000.00,57290000000.00,98418000000.00,68192000000.00,75244000000.00,55267000000.00,47937000000.00,58741000000.00,81847000000.00,96998000000.00,96136000000.00,16621000000.00,1402000000.00,19929000000.00,76721000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,客户存款(吸收存款),15817548000000.00,15772547000000.00,15644634000000.00,15645212000000.00,14883596000000.00,14607864000000.00,14352853000000.00,14351098000000.00,13657924000000.00,13836476000000.00,13732059000000.00,13759960000000.00,12939748000000.00,12974479000000.00,12551850000000.00,12234691000000.00,11729171000000.00,11548697000000.00,11536547000000.00,11555978000000.00,10885223000000.00,11047285000000.00,11190569000000.00,11014196000000.00,10097786000000.00,10045534000000.00,9876196000000.00,9875422000000.00,9173995000000.00,9343145000000.00,9482564000000.00,9517098000000.00,8817961000000.00,7970846000000.00,8096431000000.00,7998074000000.00,7539153000000.00,7482506000000.00,7262064000000.00,7341168000000.00,6685049000000.00,6451928000000.00,6301658000000.00,5920840000000.00,5173352000000.00,5007543000000.00,4927841000000.00,4655306000000.00,4400111000000.00,4349232000000.00,4351067000000.00,4301240000000.00,4091118000000.00,4050027000000.00,4053024000000.00,3703777000000.00,3342477000000.00,3035956000000.00,2755271000000.00,2477143000000.00,2230046000000.00,0,0,0,0.0
32,应付职工薪酬,35906000000.00,30171000000.00,27937000000.00,27370000000.00,33822000000.00,31000000000.00,28125000000.00,26411000000.00,31910000000.00,28748000000.00,26584000000.00,24122000000.00,31256000000.00,28125000000.00,26036000000.00,22306000000.00,30966000000.00,26645000000.00,23607000000.00,22080000000.00,30724000000.00,27009000000.00,24587000000.00,22251000000.00,29744000000.00,27426000000.00,24203000000.00,21297000000.00,28833000000.00,23721000000.00,21306000000.00,19647000000.00,26024000000.00,23945000000.00,21423000000.00,19482000000.00,24201000000.00,21262000000.00,17162000000.00,15998000000.00,21006000000.00,18292000000.00,15994000000.00,14279000000.00,18394000000.00,19149000000.00,15307000000.00,7014000000.00,7231000000.00,6799000000.00,7001000000.00,7259000000.00,7444000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
33,应交税费,59102000000.00,45291000000.00,36737000000.00,35810000000.00,27894000000.00,23993000000.00,25318000000.00,42472000000.00,34521000000.00,31955000000.00,27207000000.00,32744000000.00,28055000000.00,29652000000.00,23038000000.00,42407000000.00,37982000000.00,35575000000.00,29024000000.00,50013000000.00,41636000000.00,39205000000.00,29737000000.00,49702000000.00,40031000000.00,32040000000.00,25311000000.00,40959000000.00,34994000000.00,29001000000.00,20152000000.00,37172000000.00,29353000000.00,26421000000.00,18431000000.00,27372000000.00,22775000000.00,18613000000.00,12571000000.00,21176000000.00,17801000000.00,15368000000.00,22671000000.00,25911000000.00,24827000000.00,20424000000.00,14210000000.00,25876000000.00,21045000000.00,23078000000.00,15380000000.00,21824000000.00,18149000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
