,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1863545157.00,1895457290.00,2367406487.00,2226447720.00,3013212893.00,3372045169.00,2417226296.00,2462605764.00,1813992086.00,934235201.00,771149851.00,586803505.00,306994416.00,410156713.00,245712194.00,578834520.00,177103197.00,187082438.00,135468984.00,158139050.00,289230580.00,287736235.00,274852207.00,279672523.00,664928938.00,378346544.00,631856608.00,474421278.00,573369661.00,432879811.00,527939927.00,656239151.00,905061894.00,817753586.00,1219112574.00,787481275.00,565140807.00,413743676.00,628065606.00,653555310.00,403271697.00,596750958.00,1034927482.00,1033779912.00,1238531742.00,1385075041.00,1249208164.00,1278194239.00,1689560697.00,306727655.00,287620936.00,538770847.00,396783021.00,263212830.00,234056419.00,282221367.00,202883701.00,253531554.00,378170334.00,379953908.00,391486095.00,410032378.00,240333344.00,218844355.00,211024860.00,179087246.00,168030517.00,188078223.00,176872072.00,176262128.00,206159613.00,200755581.00,220978917.63,240350132.00,172479825.16,200981907.90,153228995.90,264043937.61,325926110.29,363102091.50,0,572608508.03,0,710661897.19,0,318590247.20,0,272490802.85,48464978.50,92583276.27,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741080.00,741080.00,741080.00,741080.00,741080.00,1341080.00,1191080.00,858800.00,0,0,0,500000.00,500000.00,0,0,0,0,0,1125300.00,1125300.00,533610.00,533610.00,1058011.16,1677394.69,0,2330823.68,0,5391054.36,0,29137861.28,0,28337546.80,200658.85,130000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1273614696.00,1436574251.00,1446468814.00,1311608760.00,1395477632.00,1496453744.00,1388198745.00,1190470710.00,0,1216501118.00,0,1084333220.00,0,944456967.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,491760141.00,656498454.00,518658477.00,719375448.00,597349654.00,789078376.00,529337608.00,552232420.00,451639877.00,536557203.00,331999148.00,456347237.00,258221349.00,373907457.00,251114039.00,453546538.00,241229536.00,123465016.00,129463872.00,155588629.00,258828902.00,307341178.00,166927382.00,323889490.00,518330903.00,298816237.00,219558938.00,299804348.00,247965664.00,287857054.00,314361336.00,465326418.00,358249361.00,404578807.00,262952053.00,362674115.00,205099862.00,224346411.00,242546676.00,247083387.00,180390444.00,157207809.00,101983380.00,116042491.00,96381204.00,118680885.00,83216510.00,84164841.00,93265514.00,76677505.00,63930483.00,89232402.00,69575921.00,81774644.00,48931317.00,31707875.00,48339827.00,45079860.00,19564693.00,36888107.00,34317270.00,47043615.00,56428080.00,33174045.00,24922157.00,22755031.00,38301074.00,8741631.00,9086495.00,12576784.00,10560132.00,4371777.00,5557492.92,2224110.00,1855358.50,1977406.24,2468004.33,1135582.00,4267305.12,656070.88,0,0,0,470000.00,0,0,0,0,0,0,0.0
7,应收账款,781854555.00,780075797.00,927810337.00,592233312.00,798127978.00,707375368.00,858861137.00,638238290.00,758405366.00,679943915.00,865641420.00,627985983.00,716334885.00,570549510.00,602855652.00,452961612.00,643932212.00,565467966.00,490628687.00,318274574.00,408906094.00,245616313.00,270099225.00,136430683.00,326557011.00,439727969.00,265483765.00,276814461.00,380004963.00,400500221.00,439483387.00,315204776.00,554294897.00,498737381.00,442881937.00,242201307.00,418749726.00,321853719.00,412985491.00,287912855.00,409859551.00,313357216.00,286246639.00,236576669.00,381640696.00,330494025.00,280362290.00,313711591.00,407258252.00,353638991.00,377343753.00,297511164.00,354567418.00,322059867.00,346955497.00,286850029.00,342151644.00,286587687.00,270138301.00,210797199.00,237928531.00,206985115.00,197833135.00,170476619.00,188675521.00,180047540.00,156606240.00,141155737.00,169669648.00,177823360.00,158703725.00,132459536.00,162112266.30,169154291.00,189808873.45,153235658.62,155690943.99,167118947.89,138965936.72,128854397.76,0,94324876.86,0,68436245.29,0,100436113.99,0,57965742.40,34708021.80,12706787.31,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
