,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1189875416.58,1305854921.18,1309681244.76,1166197875.47,1178086145.33,1319500363.33,1435535936.74,1438805093.17,1126510243.82,1738843251.95,1428662254.25,1171716065.13,1142757000.99,1066340489.03,1005222582.94,1469562267.55,1154367149.66,1560150074.65,1047386154.42,856796428.57,854351855.23,1008469431.33,816865929.31,762976397.63,599582119.28,558576607.38,787244747.68,660886217.55,558385977.79,524710967.43,465077704.28,572782780.07,740103913.74,469680326.02,462617097.08,445892088.25,366800125.21,320055618.99,437567862.11,418122635.61,420395892.68,390056685.44,456847910.60,420809257.76,389880091.36,332695758.27,309685406.84,261868850.69,226424888.63,192182468.92,184396977.28,205714841.77,188267921.22,166752284.27,171051025.95,195426856.90,213343330.22,219620920.06,238342664.10,237847171.15,239783714.71,22845870.81,31923820.71,11715241.37,3667297.12,0.0
3,交易性金融资产,32227047.00,33501347.00,39044552.00,29652961.00,40204165.00,52743277.00,63640043.96,70306658.76,60541576.43,54481815.69,48225114.69,36482191.71,38129615.89,33139165.90,34015131.39,38730787.55,107437620.03,106012872.62,8271050.00,9469240.00,6593940.00,6215460.00,5972580.00,6352540.00,7794732.00,6905888.00,8721426.00,8910166.00,8092262.00,8687114.00,9167168.00,8784162.00,9363840.00,11241460.00,12120665.00,11565600.00,13071615.00,17641395.00,22095910.00,21856327.41,17290155.75,15770621.14,14708528.38,12224826.78,14875296.53,16776551.24,18900520.00,31049744.35,26782002.20,22026369.50,15063599.78,0,10000000.00,10000000.00,0,0,3000000.00,3000000.00,0,0,14000000.00,14000000.00,14000000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,679242302.76,708930015.05,694108255.84,715911488.45,676889142.97,690426200.35,624975528.38,611555846.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,38585391.87,53805517.10,0,42154391.89,27513983.06,43743438.37,18706060.96,20082876.89,3628596.35,15205041.65,9098514.76,18243828.59,29150562.78,17367060.24,20588703.78,22789385.78,15633355.20,10265590.00,22507468.25,32159805.67,19842332.00,60231559.34,45310567.44,25324296.18,26039450.15,19792099.87,22498516.32,60747203.45,10585734.70,4834298.38,3664487.35,3550951.86,17645007.01,24318799.93,1820327.88,1115743.41,3821721.40,2570405.60,1353943.06,800000.00,0,633789.00,1358813.00,1980644.80,145879.00,301970.30,100000.00,50000.00,0,794930.00,2016782.35,651145.00,240900.00,0,200000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,640656910.89,655124497.95,0,673757096.56,649375159.91,646682761.98,606269467.42,591472969.23,564824593.44,566613946.87,623927162.43,643723856.12,657213699.94,674617750.71,721137768.48,682926941.91,665764922.85,640353812.36,627873770.09,607680396.62,573339165.25,510707579.12,466705417.52,447645282.85,393350682.20,356205817.31,331191961.25,274844247.92,238488636.69,203300117.25,220687100.75,210040251.64,190397960.16,182710885.05,154372188.19,138822721.00,127590146.22,127357800.56,118271306.09,115548803.56,106642526.12,86209147.34,80056875.24,68387207.92,81127967.06,55025714.96,35464147.01,41512361.37,31934495.02,34944564.06,25704256.73,29669854.70,36725172.69,29222022.34,21751110.92,24238614.77,23247127.24,24765819.75,23799717.30,23980879.79,20301706.81,23231067.88,19363445.21,16626701.30,12586168.28,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
