,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,18675125693.90,15237404197.39,16307943310.18,15878122160.49,11569794622.18,12686661883.92,13731757765.18,13884639546.97,11190786791.47,13012813431.88,14948126820.89,17604275218.83,17163741219.70,14809571147.97,17447460587.26,17465515382.68,17452241574.35,18214020151.55,30103864717.64,15763697300.47,8022734995.27,8803540418.81,7061546910.29,6209337531.37,6127527315.61,5994391108.94,5410422351.99,6626540360.98,6926163855.38,8348303849.80,8104785104.82,8848015655.61,8778436227.07,9515859546.86,10944799701.58,12409755355.10,11562526835.40,13022111557.50,12201356223.78,11312582999.43,13341958289.61,12762325137.86,8661595879.01,8286404108.06,6765219929.71,7041705275.12,8496654108.83,8153454125.58,9739109205.18,11108555667.90,0.0
3,其中：客户资金存款,11934789215.43,10485798845.41,12349498424.68,13347716057.01,8875497513.44,9025743900.52,10089637614.77,10702607469.66,9146823822.51,10735936763.68,11528951109.92,12795678242.02,12331096266.05,12205978281.58,15283347667.54,16349150596.14,15789554371.26,17378779467.79,25445229540.76,15195730107.84,7331851318.02,8095879229.97,6031192281.54,5642553776.34,5396680626.93,5426188527.49,4960931117.90,5820738313.45,5694828272.29,5376526545.59,5751881209.60,6347792339.77,6254420879.42,6721546025.14,7933252869.28,9494049265.92,9233473483.51,10051861782.08,10571560327.01,9948287623.26,12789158165.37,11651964665.82,7126459633.59,7482967585.49,5542270687.39,6496000316.27,8005555124.88,7533380341.53,9184888605.04,10614527937.32,0.0
4,结算备付金,1261780718.46,2130054858.24,1721819002.60,1899081682.08,1367046169.41,1120997650.96,1518251044.20,1524587651.44,2251388617.67,1104450824.80,1675736753.43,1813642046.31,3010977782.73,2299947192.70,1701833181.97,1249053622.71,3925613759.77,2301928246.38,2935110992.89,940770344.28,4028801307.90,765853034.09,597360888.34,637586145.22,449957521.16,531494191.83,973500393.42,430254151.37,588736726.35,789939307.07,651760850.34,1296395639.01,548898807.27,345700347.71,476565918.09,412610718.49,3640962595.13,925008359.99,1484136983.34,4201724519.13,1238722026.29,1163915173.68,812539837.00,891224780.52,1007090826.74,335075266.53,1404122464.82,1578755386.73,1646465135.07,2425375730.86,0.0
5,其中：客户备付金,653758441.51,1512674310.25,1141322034.14,1403952921.68,806208929.85,775210724.59,1199984222.41,1238727563.28,887587564.55,620602902.67,1173600767.31,1439819730.93,2344486310.07,1606501858.49,1082487787.04,469989997.93,3270604796.54,1896557804.32,1999006570.43,662974744.38,3867925823.31,549895019.27,501692299.69,409413518.53,308091587.80,375277080.20,785419638.63,309013854.76,415330690.70,677123158.42,620901226.25,1188204207.18,517174103.02,304494959.31,429795438.80,128387830.39,3586750871.22,866172138.95,1089913168.39,3860816713.73,1216339538.92,606238867.31,382771441.02,526825730.18,895450623.37,297266847.97,770576575.94,1240206571.16,1336125626.27,2255980969.53,0.0
6,融出资金,9777582558.36,9088233734.35,8664058323.49,7931858885.33,6978155626.96,7028650219.05,8183562137.18,8894968559.14,8432262843.81,8147569315.29,7294436863.45,7614435492.19,7712239046.86,7493230109.76,7472802172.07,7674902419.30,10466316178.69,7770742651.08,18792540840.54,13361290133.94,7573520936.28,4944470170.34,3511494050.36,2593424681.44,2328663562.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,28158351352.73,25244411709.64,32308110008.45,32296655180.18,20044401103.55,17900248084.05,12032261769.52,10027018762.53,7983897772.33,11539660236.68,9972774951.45,15797738639.26,15892004305.26,18912149534.24,29900398345.23,25453611664.31,21317564924.72,25644734713.92,10314794363.94,6048101120.65,7097719901.11,6166679122.12,4899531721.80,4482718830.28,3725357682.34,2323165415.41,2778603146.84,3888783055.36,3276444938.42,2447841928.21,1336645457.24,827380089.20,918744197.15,761213930.92,730254201.76,974504940.84,1556356175.72,804913293.34,639580015.72,1054184316.16,1083468542.93,715115648.45,931661442.65,543296712.30,115149151.61,68932322.28,218994024.91,517395087.43,409760703.88,705089268.06,0.0
8,衍生金融资产,2337314.00,13087052.00,0,0,1806295.00,0,149222688.73,0,18231689.78,0,0,0,55754547.42,0,0,0,0,0,0,3049.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58975.92,79228.44,192286.02,0,0,0.0
9,买入返售金融资产,4479583865.32,5709536699.86,6569429974.53,6977928578.94,6746993962.52,5966720917.34,8088278164.18,7868344274.22,8510407942.01,8412415119.35,6799049062.08,7948460128.91,8496017597.48,6804198888.51,7317448558.68,3844681802.78,7126638994.75,6874773998.90,9426290455.38,3067154531.76,2041447955.34,3457875420.85,3572362209.02,3187691449.81,1717704783.42,1443854988.38,747703978.54,197347399.83,0,103000000.00,125000000.00,105000000.00,0,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,应收账款,237724884.70,264680677.26,248502348.63,170863283.80,398275937.70,331343222.88,224731449.11,325203147.22,593664928.55,168215908.48,1910858681.70,1240649314.21,644888263.73,200722762.72,180870916.04,181008369.65,207684715.98,209124794.86,220497450.79,71888337.27,52300611.09,39919440.59,29236660.35,39413076.84,41190521.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,679360039.24,279801798.52,375971241.84,333204584.27,335365400.43,346788658.34,393922480.95,288081322.17,258061799.34,409762535.36,370972484.34,257520815.48,239968021.77,169284997.20,179249546.44,128265412.61,94346959.85,108934613.42,112094643.38,118597445.99,116381944.40,163975434.91,145087947.52,86908848.23,76742731.88,19360515.68,18938139.27,147790.50,0,0,7381.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,存出保证金,2123478973.98,2917966104.90,2453698029.05,2162383925.98,2001906444.89,1666290437.60,1696958532.28,1687512895.96,2133868335.16,1837030392.26,1846730861.21,1794552828.62,1859277870.55,1263276751.25,1095688760.01,1145984219.46,1383750226.96,3534618365.41,1790727154.89,1030845624.69,935650895.66,1033894815.64,913685526.91,995167592.67,602100507.04,828761827.16,732392246.29,665061861.85,595637957.81,359072361.92,431888060.21,435897810.37,464415462.87,512617686.91,671572206.39,821335879.17,926605514.85,678511044.86,480265689.19,467703270.25,549833020.92,488991007.36,378197070.08,274831106.15,206022359.43,116995506.09,84760552.93,151165573.89,331664949.01,240997883.78,0.0
13,可供出售金融资产,0,0,0,0,11219222792.95,11868943238.73,12659729044.72,13494309260.93,15217345107.23,20514472468.18,19414769987.13,15199463271.39,17489079047.50,18370941577.72,11262449831.30,9342193954.99,9605863766.91,5195485769.48,5578557189.49,3918742356.16,3190777289.33,1943541768.51,1619754199.68,2363112885.60,2719696027.17,3971861151.76,4453587593.54,3168786276.50,2915557678.17,1084322811.90,446123879.21,276150755.87,255966201.96,362046503.83,287059552.36,335779394.09,440461518.36,252484576.54,260735582.38,206389581.99,1239258031.07,161183253.47,60337714.82,49836709.87,30282909.34,709957776.19,133067856.44,99977587.76,216321044.10,0,0.0
14,持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,长期股权投资,710844603.74,669788083.93,677732550.90,659411759.14,628339997.57,625931916.15,650605883.54,607219596.24,599463841.15,493725056.85,471549294.55,449554545.78,430187375.04,417915999.68,460201116.95,453082040.42,431838939.94,454188649.33,452048976.68,340250072.76,345430194.45,323700857.50,535338887.58,553684244.15,557107314.97,581602745.17,523383380.16,537803292.38,577625933.37,567013133.46,550366637.69,494149296.19,504222438.75,424861010.87,380126595.71,363531949.65,365181648.85,300173200.49,280318961.87,305859204.23,284114038.40,277798371.62,245878630.57,265196321.29,244024216.91,262154142.20,255439547.26,285776552.99,264528460.96,213176780.32,0.0
16,固定资产,687249489.34,685815465.98,643829820.83,653067047.84,665222310.85,664753785.78,677651252.56,684031060.93,707680675.36,706021628.24,695772219.71,713835647.48,718353777.28,724203114.30,721325113.90,724622202.06,716640377.96,694796236.13,700688435.69,698249501.69,698684999.54,686660765.49,694596256.71,699056584.59,711996831.57,733800400.00,744848157.69,636820181.53,642124318.62,646324014.30,656154932.82,681495893.22,696005922.43,828019394.24,833380339.37,868306472.78,855909330.79,851113631.67,850539872.57,851771674.07,854598932.93,471054301.37,451572375.90,448865719.05,449207185.03,444131462.33,439693843.32,440198144.75,441381883.82,415544928.15,0.0
17,无形资产,245400598.20,234340956.34,237542303.32,234622331.22,238979140.72,222601057.61,214263162.78,215780079.91,221084724.70,189883746.74,186443032.14,185959801.70,187776815.71,149356630.55,148534271.72,148636948.55,147389812.28,116637665.46,95345146.56,96812682.22,94242347.60,76240021.73,72860885.46,71516099.33,73185133.59,66390124.78,59193808.59,57368853.82,52367687.89,41454916.08,40433062.34,38307943.97,38570341.16,37624807.48,38774224.08,38696111.42,39790776.36,37868731.63,37322645.11,38697595.55,40224046.56,36142920.27,32199152.66,33255967.65,34535320.44,32900140.63,34139887.05,34927157.27,36245633.12,241050163.94,0.0
18,其中：交易席位费,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686728.60,760055.59,848115.00,936174.34,1029295.47,1132539.99,1235784.57,1472457.53,1964664.95,2484644.05,3013187.71,3545898.80,4114022.92,4692594.20,5442399.77,6165697.79,6906050.17,7650704.62,8395408.62,9159274.32,0,10751628.83,12615816.68,12384006.27,13565182.59,0.0
19,商誉,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.93,75920803.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205219975.33,205219975.33,205219975.33,205219975.33,0,0.0
20,递延所得税资产,562868833.71,522310445.88,568126207.71,469345705.92,655848672.76,468571132.20,431495955.35,344438439.68,321991018.48,256557904.24,274817594.98,198101363.34,222434363.88,170566179.84,176462696.36,176078744.75,155043548.73,114165337.69,21226114.31,39871362.15,39685665.02,13206891.83,27495863.98,49500075.52,73358927.12,42525273.79,51004404.98,34648861.63,25644353.07,29327129.11,25020314.90,33537999.16,43694487.76,34719724.30,19254421.44,12240740.25,11563702.08,10416255.89,47891805.11,11717696.61,11857539.47,17940463.10,11501657.84,9223395.48,22324223.14,30728405.16,17905711.05,9319218.18,9459061.06,9219765.05,0.0
21,投资性房地产,78011859.29,79138095.94,79552178.56,77945453.88,78889464.36,30798140.70,31059547.84,33875769.70,31582362.13,31843769.28,32105176.42,20194969.61,20380027.89,13684114.43,13826545.23,13968976.04,14111406.84,14253837.65,14396268.45,14538699.26,14681130.05,14823560.84,14965991.63,15108422.42,15250853.21,0,0,119078082.42,119821912.62,120565742.82,121309573.02,122037576.99,122797233.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,其他资产,1072959359.78,1571999493.40,1939117649.11,2848245271.76,1672710655.18,2415618152.61,2341389249.65,2066177959.23,1313902559.47,1143712535.64,1037591745.91,809725301.02,919918798.45,1020867141.25,787921150.63,1138614569.81,739363133.15,497715206.41,492832857.28,416449072.09,349953168.54,616422696.31,587002315.62,915409031.01,597209435.48,2545478641.98,1951768640.38,1307760096.57,681104995.18,336621307.99,210929422.67,166154144.68,162215310.68,184446284.60,178894832.13,179339013.98,177004619.49,174346783.90,162310868.87,150500389.50,137057416.37,527636983.72,146670960.12,153242391.66,155956882.73,120516870.98,126522416.05,106062066.33,110237738.13,119088344.18,0.0
23,资产总计,68217925983.72,64584932354.84,72620361603.57,72473147207.04,65022874039.77,63353852442.03,63083109692.59,62067232392.30,59938845413.66,67981081800.18,67030606329.93,71754590694.75,75157013442.75,73136314484.21,79134116535.62,69345396536.92,74005950186.73,71882391425.38,81194091314.90,46012850404.93,34655899160.96,29071684402.00,24325247815.04,23007244900.17,19932609164.78,19327222117.28,18647416853.87,17833082126.41,16477973088.76,14893147018.34,12719355434.53,13324670594.77,12533966630.49,13017109237.72,14560689374.41,16416100575.77,19576362717.03,17056947435.81,16444458647.94,18601131246.92,18781091884.55,16622103260.90,11732154720.65,10955377212.03,9029813005.08,9368376118.76,11416599616.43,11582443162.26,13410393789.66,15478098532.24,0.0
24,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,短期借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,其中:质押借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,应付短期融资款,5093067594.87,5590301571.53,4633496921.74,5666566581.36,4503650000.00,3500000000.00,3001850000.00,5200000000.00,2900000000.00,2208660000.00,3822600000.00,7733950000.00,10585880000.00,9108190000.00,4799370000.00,5930000000.00,6634000000.00,6068800000.00,10037990000.00,4197790000.00,1227180000.00,1200000000.00,1200000000.00,1200000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,拆入资金,2401267555.55,900532000.00,300120833.38,1300798444.44,0,800000000.00,1500000000.00,600000000.00,1750000000.00,1200000000.00,0,0,90000000.00,380000000.00,500000000.00,350000000.00,504000000.00,900000000.00,612000000.00,32000000.00,300000000.00,500000000.00,1500000000.00,700000000.00,883000000.00,400000000.00,400000000.00,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,交易性金融负债,0,0,199210717.81,720289956.20,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,衍生金融负债,6267721.16,0,116700.00,1120210.00,1367894.79,3806761.45,788001.00,6975843.60,3600576.39,3367691.77,135532.00,749224.00,4698235.76,35406729.13,87350668.51,6331778.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,卖出回购金融资产款,10978245712.21,7486545452.47,15666250080.63,14261773505.50,14514217616.44,13154428100.00,11191654575.34,7891245578.07,7226849903.84,14228447517.62,10226350580.82,6548244428.36,9608793689.55,15427001936.37,26211011673.08,17055450783.87,18646467360.87,19655096720.43,17607989725.91,5989150642.01,7274108295.67,7278012188.77,4100680545.75,4128998123.85,3102884308.18,3095843413.70,4183396541.22,3246408347.94,2378131000.00,1141710220.97,483085254.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,代理买卖证券款,13445935250.83,13033936152.86,14624759785.68,16089691516.69,10556653817.09,10386415915.82,11934649865.65,12856689589.37,11525519383.00,12006090123.64,13606744157.40,14930709853.43,15516616665.00,14171454169.17,17014174202.85,17533667603.24,19808010615.60,20214002514.77,28254301526.59,16964063147.04,11866562657.49,9045666494.91,7146230766.41,6688110654.77,6162018016.33,6492036647.40,6360008135.23,6699900155.06,6583530511.53,6332585108.83,6719982010.86,7901108217.61,7154903548.90,7474757272.20,8898786650.79,10525945282.57,13657420970.32,11504391736.97,12046889382.61,14202946509.42,14490610833.55,12669288659.65,7752598408.93,8246018386.56,6419546003.09,6849965814.35,8809289811.66,8789449936.08,10703426392.93,12915776895.73,0.0
33,代理承销证券款,796850000.00,0,24000000.00,0,0,0,0,0,502027348.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
34,应付职工薪酬,923448259.30,768231460.16,731968866.22,897022021.19,679227555.34,574788924.19,522332610.91,749318744.05,768170366.03,683143189.17,634779621.76,1108997650.59,1214590648.40,963915864.17,718867176.13,614921568.91,1496542854.23,1036738968.06,1030634721.12,444217032.29,541271996.15,253425911.35,179750475.88,212772453.11,157966293.36,139119777.98,153018121.35,156614973.95,164387827.21,111402606.11,103054538.56,73465058.54,56113251.93,53400529.44,52702317.03,106767362.53,113809121.45,92565231.30,64062283.43,71549328.29,109785989.24,124364539.87,91299482.50,66961940.81,75134971.75,70028764.83,83115929.57,141921638.58,162612137.04,38930857.12,0.0
35,应交税费,124366249.47,84102105.48,64453516.58,91228442.01,94379434.16,53140611.05,55668203.23,91224563.45,219211756.56,91712344.37,19957376.58,123281122.68,108242711.56,206482211.76,151685586.83,369980945.79,206276846.24,203649352.53,438262957.56,339030347.36,303566784.91,125909174.39,72494041.65,92480660.67,67180820.45,71986609.89,60430916.14,71998878.37,35920395.87,2763501.10,-8394667.47,-12694169.75,9088427.15,30968105.42,11341745.36,37180147.62,106333682.74,33395743.57,10540753.01,90879151.89,89404002.61,88454073.55,56023823.04,62570786.38,26978604.80,24345501.85,61380603.03,293793579.55,231978797.60,186775635.15,0.0
36,应付账款,169721119.65,337639134.51,718704687.49,166464711.14,745584508.57,1078046502.63,1070901079.53,527332153.34,213044253.55,292934774.73,1818596165.05,2043700282.40,835814960.62,1191681109.82,112133327.26,103491512.57,274024388.61,195361536.31,104294871.15,101383259.26,195897090.58,154765309.06,37217150.69,20159606.98,35316247.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,应付利息,0,0,0,0,325841230.34,382135899.78,350471107.94,385407956.14,516622712.57,581907710.97,421901396.44,522942101.30,491886108.01,413372615.81,289255714.36,423141846.06,526897144.32,484704257.99,333134047.53,130291405.22,45313702.24,37816649.82,38981808.04,19243354.93,15875387.34,5306796.10,11423680.87,2178117.95,3226706.89,0,3155000.00,50755000.00,22346666.67,12688333.34,3155000.00,31595000.00,22011666.67,12271666.67,1155000.00,29505000.00,20055000.00,10605000.00,1157537.08,2538.56,2538.11,42843.76,56098.44,105404.61,89630.80,40861.32,0.0
38,长期借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,应付债券款,8571535323.97,8660659510.01,8550939837.65,8441375483.96,9946190203.34,9439072987.14,9346207342.16,9253348046.60,6171170031.94,6310143230.39,6263052574.95,6215967999.31,4718889437.94,4857198426.76,3808451792.27,3759737466.60,3710950589.37,1993416232.88,1963288421.69,1933185997.10,1903108558.88,1987125713.14,1957097072.17,1927092254.37,1897110884.18,479974.68,479974.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,520441.68,548441.68,548441.68,548441.68,548441.68,548441.68,0.0
40,递延所得税负债,172947044.11,173667255.94,176040642.19,166960734.46,159505671.92,101648276.10,100185221.94,119952753.02,148167217.06,153743290.84,158119608.64,194234736.94,194640949.66,257159823.05,194521206.43,221607176.46,257452659.59,116701054.30,122093043.58,149635784.68,109431306.69,90726058.29,61533428.72,27352256.18,19712690.99,20720608.38,35379732.22,41041449.66,29540307.41,22421370.18,21773965.57,20835171.89,21046685.53,23722394.68,25303846.51,35973036.06,44385395.77,37563785.48,20942139.91,40181281.17,67287033.83,36228882.10,60535747.78,38922762.74,26873777.43,22212198.10,22986892.57,37722840.60,69410197.66,91637751.76,0.0
41,预计负债,3312000.00,1213600.00,1213600.00,1213600.00,1213600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5817159.42,5809333.87,5809333.87,0,0,0,3650000.00,3650000.00,3650000.00,3650000.00,3650000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,其他负债,9359617753.64,10977647042.01,10634487859.56,8139129118.91,7369977969.53,7613291660.24,7590772063.91,7618483769.35,11147907387.81,13342823109.49,13245370322.86,15453469187.27,15186442852.34,10119714117.16,10117810268.16,11002769897.86,10113488404.42,10102172381.62,10104902903.68,6167001040.78,2065359148.44,77159614.86,63245289.88,218758589.96,44181320.40,1593787461.85,83725588.38,85583438.98,65915297.57,87001359.38,2164863559.57,2148416048.34,2173122165.98,2146786432.44,2210144405.16,2144637138.67,2162845854.35,2144173399.48,942637956.36,940577332.24,942569181.97,941590024.08,1182344667.25,50866383.76,219300971.16,50276950.61,50287400.20,59681133.31,100199237.51,195260309.44,0.0
43,负债合计,52068101464.68,48014998614.52,56326175937.11,55944890776.26,48899030577.60,47116471418.40,46698558017.08,45333099577.44,43133174721.05,51102972982.99,50217607336.50,54876246586.28,58556496258.84,57131577003.20,64004631615.88,57371100579.36,62178110863.25,60970643018.89,70608892218.81,36447748655.74,25831799541.05,20750607114.59,16363047738.61,15240777288.69,12391055302.35,11819281289.98,11287862690.09,10354245803.59,9264822488.16,7702054608.25,9491690103.10,10186055768.31,9440791187.84,9742843509.20,11201954406.53,12882618409.13,16107327132.98,13824882005.15,13454747957.00,15376159044.69,15720232482.88,13871051620.93,9144480108.26,8465863240.49,6768357308.02,7017420515.18,9027665177.15,9323222974.41,11268264835.22,13428970752.20,0.0
44,所有者权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,股本,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,2340452915.00,1957166032.00,1957166032.00,1957166032.00,1957166032.00,1957166032.00,1957166032.00,1957166032.00,1957166032.00,978583016.00,978583016.00,978583016.00,978583016.00,978583016.00,978583016.00,978583016.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,639312448.00,581193135.00,581193135.00,581193135.00,581193135.00,581193135.00,581193135.00,581193135.00,0.0
46,其他权益工具,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,资本公积金,5747128330.68,5749787563.89,5749787563.89,5749787563.89,5749787563.89,5749787563.89,5749787563.89,5749787563.89,5749787563.89,5745288310.17,5745288310.17,5745288310.17,5745288310.17,5732514598.47,5732514598.47,2715758492.68,2715712276.68,2717234397.18,2715712276.68,2715712276.68,2715712276.68,2715668003.28,2762223854.34,3646508362.98,3601603445.90,3616876022.98,3606497695.02,3651963924.63,3657309200.91,3643385880.98,38855571.04,24005824.17,27834978.22,75966566.51,53266697.97,84007234.34,126828033.89,87521780.58,64589858.35,113089807.05,150291250.61,120559218.08,113539275.43,104079831.85,89414481.45,244283267.16,283507454.92,314840681.76,377019163.98,307631636.14,0.0
48,减:库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49,其他综合收益,-102084224.48,-48568254.04,-60016916.68,-50327483.48,-722323371.55,-573353525.08,-474687686.04,-240730281.84,-29522549.09,115520063.23,159622282.48,366064246.22,318858094.84,401639545.15,176295062.54,179476189.70,369693850.89,76455858.50,224822793.11,362114886.40,168497684.91,132627664.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,盈余公积金金,940002645.31,864069371.64,864069371.64,864069371.64,864069371.64,847308798.99,847308798.99,847308798.99,847308798.99,809263741.79,809263741.79,809263741.79,809263741.79,701728059.41,701728059.41,701728059.41,701728059.41,454741358.58,454741358.58,454741358.58,454741358.58,353357277.26,353357277.26,353357277.26,353357277.26,308211244.23,308211244.23,308211244.23,308211244.23,294746952.20,294746952.20,294746952.20,294746952.20,294746952.20,294746952.20,294746952.20,294746952.20,243195408.59,243195408.59,243195408.59,243195408.59,151928197.27,151928197.27,151928197.27,151928197.27,111614410.91,111614410.91,111614410.91,111614410.91,0,0.0
51,未分配利润,4552525744.51,4679793650.41,4408230437.41,4625356662.54,4903187783.27,5094149168.40,5071783896.97,5190158602.06,5057253100.55,5161670175.66,5065761480.88,4948172292.42,4754814881.38,4934659213.91,4363364389.38,4643704917.86,4243345035.32,4586733287.83,4183623190.83,3020358747.00,2471676209.66,2318125127.07,2047520386.14,1972288291.75,1794089739.31,1894203554.97,1757158560.78,1831300021.83,1645187063.65,1677601083.79,1658109313.43,1584012220.16,1534984802.36,1668129160.09,1775412813.22,1919494672.06,1814401256.45,1771569423.79,1552326629.49,1739134945.53,1537819598.60,1531472609.05,1375157029.41,1344635803.91,1131222573.22,1186804063.75,1185551771.34,1024512868.60,845254440.05,1156347445.04,0.0
