,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,122868692.49,116601056.53,163196375.71,159310538.53,163623283.36,172195187.59,184674286.84,135928210.08,119742057.69,115521526.91,139474538.50,149507128.73,195377585.97,190625073.96,227106579.21,249962824.34,260836739.04,243298128.01,231986707.29,321791216.52,381017400.89,511298639.68,477279821.34,659186143.61,536728484.55,654457581.16,700538380.71,597913343.83,574527021.68,762208659.89,652675986.34,679847138.80,510628012.44,675922067.12,633821165.08,608717031.75,714157659.75,663805987.92,876057153.60,741444863.05,647179272.22,502748909.89,487703203.56,397334550.75,398111285.25,419962157.27,315578130.47,219303167.89,333251269.29,401279950.12,559083651.04,394627086.97,246073943.25,356238373.64,358510121.51,398848103.16,453734380.95,518519433.13,338623296.73,344291727.08,178382805.75,216081977.58,301866273.43,219932037.53,149148515.42,170368609.08,183273981.32,152309308.91,83348772.67,111451195.05,145408834.89,113490954.25,210104178.95,25688042.32,24679769.38,13679322.94,13439484.50,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032085.42,1000000.00,1000000.00,0,0,5520638.84,4980832.85,734903.00,774903.00,1545106.60,1655106.60,1809106.60,2088346.60,2371730.21,2291543.82,2240183.82,2235423.82,2146660.68,2138320.68,2341473.00,2024176.56,2557727.21,2489427.21,2235136.66,2353298.02,2498443.18,1796641.26,1505456.76,1135165.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,92781038.33,104257481.47,100829560.12,139794374.27,114623582.96,105206176.90,81555401.27,132975545.37,0,114704718.37,0,101731019.09,0,103400057.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,300000.00,1324124.55,100000.00,825802.12,776896.62,351803.79,90000.00,325000.00,138383.00,10000.00,580000.00,7630000.00,9100000.00,3750000.00,1441500.00,2880000.00,3070000.00,5435000.00,1900000.00,2400000.00,2530000.00,5450000.00,0,970000.00,1930000.00,2310000.00,3856200.00,7904009.32,10672647.92,9659460.74,9565632.00,8402880.00,10583040.00,15433040.00,2120000.00,1320000.00,1200000.00,530000.00,100000.00,100000.00,300000.00,300000.00,0,30000.00,50000.00,50000.00,30000.00,2597225.07,0,2305043.27,709616.35,306214.45,40000.00,874158.79,0,128391.00,78391.00,449580.00,209110.00,0,148644.90,698644.90,580000.00,310000.00,520000.00,537399.47,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,92781038.33,104257481.47,100529560.12,138470249.72,114523582.96,104380374.78,80778504.65,132623741.58,109294523.04,114379718.37,100999438.86,101721019.09,95403805.37,95770057.15,88513855.16,96176528.25,89584067.03,87964006.67,81337979.65,96721526.48,87334943.77,87965005.03,66461722.06,85812283.22,69279999.69,112645080.66,69224494.14,63495332.22,81640784.99,71579132.08,74882564.16,79285569.43,74907913.61,63488741.82,54048674.10,58371034.26,64724305.98,75103360.52,62798314.15,56840240.77,49308576.69,35850671.82,40636725.95,48991685.63,39727785.03,34775889.60,38459215.32,36498769.20,68224275.97,74406807.36,58968862.81,50718957.96,56535498.76,59149839.68,58180161.20,34554590.30,43172984.36,39660435.29,48477851.83,41724906.44,33007827.88,24793621.11,22814198.33,25808395.48,37378636.03,32530907.97,30109778.37,27033331.66,26160231.86,27002313.10,28849800.32,19243018.88,21830736.49,22133582.10,19793082.95,20415195.64,11318139.48,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
