,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990331,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,685481201.41,646683859.21,380389509.52,405981303.99,293694764.07,611476838.44,796699333.64,954898800.78,682261518.65,741528066.72,753369056.31,665689783.31,669863755.81,690210990.50,401869336.38,272020838.83,415421501.04,372022456.16,307649545.59,388057303.45,617443162.52,610214794.80,381293095.14,263354923.69,165884934.32,321864221.96,380007901.60,542485522.34,474372676.42,571242300.88,467831574.75,529616500.61,402113583.46,595364935.71,305763927.94,496734098.03,302045273.97,389730380.45,439402840.32,410857361.00,343225652.81,589109627.86,578467705.77,903804478.43,1210775463.59,759477139.78,779389173.76,1098043844.15,2014637487.67,1467239497.15,1138620450.21,814070486.78,1074368636.63,957409527.52,733577049.90,610915060.70,537214036.43,802700350.55,1554996723.98,1323322988.45,1043799289.76,808443158.13,749602036.03,394331966.27,353684391.96,492315292.32,697395112.93,817714862.27,695524692.99,623930909.79,183965871.88,198079449.09,170430408.52,260377043.92,477820993.34,825466469.69,12965805.35,86691606.44,43946376.72,9120337.36,0.0
3,交易性金融资产,0,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,644074025.91,514991707.58,493107314.85,520353917.09,585598889.25,461946866.92,505490626.49,408194142.04,0,416293052.01,0,401536602.47,0,473679501.96,0,0,0,0,0,0,0,387390370.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,121066585.29,97213331.01,66250042.88,92693070.22,61513785.35,71245749.01,60608621.71,70929697.87,94547233.01,50510644.17,89701259.07,121347940.70,135755294.48,68517296.92,27664544.52,217870166.35,87443562.92,58742104.56,60715071.57,90620709.34,124645316.42,138087629.11,140497290.03,140395265.49,127899163.62,60229877.73,60157279.68,60931319.29,44271494.16,44854543.15,84631893.57,76818162.30,85988915.40,69879791.84,27116238.11,34477427.88,20770977.57,35417707.15,32950567.91,46502017.68,48701894.52,44380226.52,42465940.82,26753304.53,25335000.00,17898380.40,26650703.60,28038224.05,35269158.09,22179355.00,23671581.00,35883972.49,39327234.28,28362043.40,55385071.63,38231722.60,46847821.41,14987440.00,43859454.69,41005351.10,45709051.49,30377485.70,50157681.79,55106710.93,58657594.44,64992192.94,15710382.59,58154144.80,24787042.00,40135330.00,65400683.50,28402500.00,18050000.00,6200000.00,11300000.00,1150000.00,0,0,0,0,0.0
7,应收账款,523007440.62,417778376.57,426857271.97,427660846.87,524085103.90,390701117.91,444882004.78,337264444.17,400225377.18,365782407.84,328770730.84,280188661.77,406075419.95,405162205.04,378698042.63,276435742.20,364366709.04,263970859.79,210151266.91,254025324.80,305460677.21,249302741.71,168505277.61,162987448.24,254525113.05,223103798.62,176510232.18,187408446.17,249792404.65,270073641.82,308788942.73,321548976.34,379692020.56,266727559.47,285315121.96,251749826.11,311160761.30,353864527.20,331181072.19,283136681.87,358910624.58,306096442.56,280599704.25,318480447.42,336468546.12,228622819.05,366095780.64,265835896.07,365821858.75,294418368.46,249673591.15,317041257.55,335059888.04,274308020.26,385767863.82,346350965.07,404821854.23,417535640.97,389118699.53,315031770.53,318724977.77,330957335.54,281365895.42,234459788.61,194984938.46,241860910.08,226803052.03,125828543.33,231497406.23,145012710.92,130042363.76,114383482.14,92637859.95,78630769.29,85588878.52,85311380.03,137979504.77,74839352.88,45258033.06,100761804.02,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
