,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,186168756.52,39307021.07,29976883.88,25634070.11,73845780.95,33695834.29,90539782.40,43475963.16,125395664.81,32301487.94,118910594.90,16830735.46,65562577.08,94612464.11,103218395.82,91484790.82,79716850.66,168113163.29,179469635.27,443810873.65,166514686.25,100375092.10,123084089.32,127590910.44,39708923.22,100388550.42,116330080.78,71022093.28,273617271.85,59010156.81,76962147.70,97507127.50,157055847.96,104074962.35,427095934.86,57048730.26,49387213.75,112059728.25,182410496.99,55199659.76,58583357.25,106005898.92,253092102.86,65529883.75,71345900.62,163998589.32,128751910.12,88676077.36,78053657.52,77711486.69,65185638.20,42293081.27,56949894.68,26804967.98,82721415.05,123225132.68,187294316.20,346668430.79,383363563.57,404441990.05,562236525.56,549277178.70,583736413.54,572617798.90,519450439.24,440502701.26,461139220.20,526563365.60,667129391.01,328017736.55,559053490.40,473897981.00,721612110.45,718634105.41,54254619.73,35951234.05,80041471.94,0.0
3,交易性金融资产,9701.71,9639.14,9577.44,9514.79,10003375.85,2540981.73,4119211.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980000.00,4980000.00,4980000.00,59980000.00,54756950.00,54756950.00,54346100.00,4346100.00,55000000.00,197887500.00,145137500.00,145137500.00,100000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,361717101.65,486222220.29,393975011.48,406709500.72,266553818.74,229378916.38,102351092.73,158934556.10,163211932.20,256517705.14,152608403.09,148920333.35,150421245.44,103088574.30,153901388.12,149614200.54,142863613.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,54801998.30,37092787.62,11880045.42,0,0,10000000.00,20000000.00,6438000.00,14473120.00,12880000.00,30812726.00,27630735.00,11000000.00,12901552.00,9000000.00,0,10626126.00,34407661.50,27467000.00,12761995.00,19305000.00,9780000.00,0,19830169.00,54812366.95,55086733.38,31355045.50,28500000.00,8500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.00,0,0.0
7,应收账款,361717101.65,431420221.99,356882223.86,394829455.30,266553818.74,229378916.38,92351092.73,138934556.10,156773932.20,242044585.14,139728403.09,118107607.35,122790510.44,92088574.30,140999836.12,140614200.54,142863613.90,145048656.53,139848216.55,119062843.87,122739752.50,37923798.60,37954884.67,33820894.93,35213104.83,52322970.95,52531809.36,43447252.05,72594132.96,22395702.69,25450708.15,27314225.47,17979372.89,17461648.96,253929.71,1536138.46,5149862.77,1397133.93,1411154.93,1315492.21,1410808.78,1179532.25,1110092.23,1459578.97,1863186.97,2997284.15,6266889.97,30903301.17,140201522.00,22174564.52,21036466.75,20887470.16,27919584.57,26536706.92,31916589.02,25701831.52,23015902.33,46354878.33,32999046.33,29009121.78,12434137.60,18954433.30,20795109.06,7349183.13,8363790.69,52690574.55,24752847.88,42947239.24,8514480.80,53277121.84,7495769.43,18589701.45,5415176.57,3936007.29,4046502.73,5271849.94,36667427.30,0.0
8,应收款项融资,21646941.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,8764086.00,15505799.90,15640496.08,68675669.03,81104135.23,97879484.99,130063226.82,48377269.15,71460678.97,26943610.61,3633064.33,0,2475729.78,0,3664814.64,9518134.73,5056621.56,10133087.08,6823272.79,6815547.12,10833053.64,4152711.67,6620280.25,6167141.26,10653191.37,11517807.79,7360092.89,5999494.35,7838746.10,16369924.38,12032310.29,10274886.85,9258311.87,7173817.99,7457152.32,6755090.90,22840194.66,20764678.24,15718212.99,549240555.17,532688793.73,571740656.17,252919701.74,90393651.38,84200142.22,26494872.72,22713673.37,26815492.74,18445286.73,24819335.22,28018780.65,20429895.65,24043883.89,14028605.90,7443608.96,10141936.51,10908774.08,10478574.89,10304869.70,12733243.26,16125070.98,46604230.86,5498143.61,4279305.34,2501613.55,3326972.01,61870682.73,2456948.35,2912336.29,1946594.39,970878.28,417166.47,518393.55,2519187.48,11562573.16,15373795.40,10933183.83,0.0
10,其他应收款(合计),5087408.98,44005107.83,45857530.36,4435737.82,4344766.72,5394843.15,3666618.41,8294027.22,5260338.39,4634500.84,5987484.40,1165020.08,18009513.30,12904458.71,7367954.75,13778412.99,6893094.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,672000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412434.66,2412434.66,2412434.66,13795589.02,2089709.19,1270501.06,9699770.96,9699770.96,0,296863.93,158688.84,572265.84,7200.00,73845.00,388632.75,388632.75,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,1680900.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296863.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
