,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5043646264.33,3956571130.13,4348444809.07,4266504785.58,3889711308.47,4561417841.10,3526298486.13,4420048748.09,4267086651.79,3582232685.52,4705023461.60,5964435715.93,4912154693.91,6202623523.46,5792167236.54,5505327364.74,5133119709.04,4639545108.21,4143059668.90,3829003974.64,3449009107.30,3098948730.33,2817311818.91,2368080006.88,2169138510.66,1807094896.31,1675518002.55,1598338186.76,1329465045.60,1246182451.05,1072644693.46,962394369.42,949389752.34,959863993.41,973917828.06,952406987.53,995049561.25,922642579.19,763184211.24,751809208.32,707245339.84,671996756.43,759410930.40,667738382.10,385182280.66,433553712.78,528700826.22,551120591.98,572490282.69,792826663.93,714751797.14,673614121.66,565554791.05,555149139.38,513665760.12,462991721.79,431431416.06,414649092.58,359973900.53,334706815.85,363473976.97,283706004.47,246521219.36,86725124.33,128484942.44,123424971.75,138600541.61,139596511.43,118886484.09,168602068.55,136516281.01,228863133.75,148477588.44,280109296.50,359859736.42,37061209.56,85178478.65,24570297.33,22610508.72,0.0
3,交易性金融资产,8519801626.69,8982671791.91,7449416311.16,128301652.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132448996.00,150551217.00,119031162.00,80037145.00,148761963.50,172935402.50,184337776.00,270883309.00,14738700.00,11120800.00,10438985.90,10967520.00,0,2800000.00,0,0,0,0,0,0,0,67837178.45,72493938.51,72593938.51,72593938.51,72593938.51,72493938.51,72493938.51,70057095.31,72493938.51,72493938.51,122493620.38,174930199.06,123748801.40,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,5434802095.64,5757890362.73,4759033966.07,4867686878.65,4431562806.62,4520534062.41,4904657337.57,4443640125.20,4177376321.82,0,3850835250.57,0,3447299668.32,0,3279225546.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,528556741.86,339021850.23,521623430.94,1024119766.91,658870046.98,481685078.39,1221837557.39,922493027.41,988800314.41,877280324.35,949966550.80,1267788551.77,1122709920.65,956714611.20,1038054704.28,1223324197.93,1184517388.42,951127368.21,1043268623.11,1188553781.48,1044663745.11,1062149118.42,982515310.91,962532233.18,861035531.76,908824760.41,875805334.11,811269874.24,838943433.78,755191579.47,772709669.55,710692107.67,768946134.40,664577198.09,694408302.87,636771603.03,470888169.01,489028159.05,424555408.24,405719625.30,318877057.06,283690386.04,137733670.97,82888620.87,205029450.82,113718033.63,74994061.62,48468646.00,48048412.33,53631517.30,46758417.56,47452008.52,39864593.56,58815478.42,46642481.71,40276790.14,35763457.68,30194933.35,29011148.14,41470014.74,37799882.84,34285404.11,34656954.99,26504152.63,17328530.99,19732132.29,13146229.29,13307514.97,10486249.33,3928389.20,1559636.84,0,2524462.86,0,1029200.00,0,0,1180000.00,100000.00,0.0
7,应收账款,4906245353.78,5418868512.50,4237410535.13,3843567111.74,3772692759.64,4038848984.02,3682819780.18,3521147097.79,3188576007.41,2919272190.89,2900868699.77,2409313003.45,2324589747.67,2547488340.14,2241170841.83,2115419196.14,2092275454.97,2264482349.75,1921815399.10,1970809244.06,1795737088.55,1713289409.59,1653834119.44,1664779114.94,1559832038.76,1595534826.15,1528113766.70,1511776804.55,1443420596.50,1469642452.57,1370683973.66,1534083221.54,1250752549.12,1302231919.36,1189187891.99,1182816431.98,1162473485.45,1100687286.03,1044741715.18,949574593.49,854563881.17,725511803.24,644624335.06,656674452.68,612404864.84,570169170.06,532945697.24,505404360.02,427255661.48,254542218.41,208098235.67,164909973.20,141215137.51,137112313.21,145364274.21,164302024.48,155115245.66,180127293.21,172621895.49,180473339.50,156672091.67,155995239.90,160301049.74,163522596.39,226249717.44,231394346.39,235365148.51,224325340.23,214751072.42,216640488.91,209816836.53,221685503.09,208723190.88,183203217.86,138409375.68,140034240.44,133659371.94,101265131.61,53482486.02,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
