,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3923763256.85,3746145715.09,4985413266.34,5447619242.59,4627816817.20,4384340381.85,4669302698.65,4584175702.27,3475707845.98,3219199469.24,4415874681.42,5293066115.46,5725886198.21,6919308076.94,6487839075.49,6516763371.41,147611954.03,763945535.24,402293625.12,566573388.39,276370005.12,263123211.77,310147790.41,274158396.39,343832857.96,468412530.03,660500651.80,444933086.53,450692145.34,406705828.76,279483583.06,279980029.64,180491549.87,307442032.61,424857438.22,375291660.30,414710349.31,626158725.11,147510005.98,183476997.01,110158772.99,108796680.68,122447043.24,96225983.52,80639617.40,156983856.50,141098269.31,167394974.38,22102077.73,149511643.95,72976050.56,126970134.77,21735903.99,32796540.98,73657322.20,130990679.22,58150591.26,72594159.50,138334444.59,245908281.35,157429288.44,212305377.80,72190454.55,62242085.71,28374191.96,0.0
3,交易性金融资产,0,607397.00,465435001.13,2574652.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117366.08,176431.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2173966007.00,2834562374.10,2853460657.84,2883175813.68,3765640764.20,3496039331.54,2793147085.73,3383762122.39,3039497611.29,2387689180.35,1862285843.92,2145207923.85,0,1560575192.22,0,1710144387.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,643571314.29,757979773.95,1233469915.89,712562560.50,636924322.47,650248736.34,1316159503.12,719324023.10,584347913.42,546924249.00,1371972686.24,655236262.86,572773272.75,717179454.77,1235075072.86,564038828.15,481450156.73,791295313.54,1123004819.10,592791095.76,419874131.01,432892235.35,924499923.62,460473125.19,364962644.90,370949456.08,713229096.21,383527784.45,350559547.79,498856347.09,707644912.52,488343095.01,279270139.00,318960443.41,466974999.22,250736914.86,125613081.49,97585824.18,259751419.68,108492219.10,110946583.46,83100443.13,262266626.67,139009457.07,109277432.33,115655825.22,270495320.51,118850583.16,90174953.55,58952070.57,155812099.64,118212676.57,93248516.22,81717421.31,140760347.96,86632829.91,63833925.69,50461576.17,63825838.55,58560471.72,46976610.20,22970986.11,21818611.81,13058450.20,0.0
7,应收账款,2173966007.00,2190991059.81,2095480883.89,1649705897.79,3053078203.70,2859115009.07,2142898349.39,2067602619.27,2320173588.19,1803341266.93,1315361594.92,773235237.61,1211261081.24,987801919.47,852304589.54,475069314.93,1009088702.72,1064573119.82,962529648.82,631729477.30,1071669990.28,1072093736.35,810416082.45,502567551.49,852253078.29,756053866.42,654362452.07,378783354.22,678988756.12,616653230.42,545838233.41,300215476.80,553757258.65,502441282.39,443277059.25,253533980.72,449527852.72,433023126.31,403027942.30,240729310.94,421873318.12,393543762.58,364123488.51,230613010.51,348205635.29,331097046.42,269968927.55,95531793.03,240512915.09,219127015.76,209568031.58,78091542.99,209436953.81,192812478.78,178235427.71,71262713.40,159749955.58,158795343.84,156197563.63,63544751.61,128035519.19,123393353.46,54837693.40,53262518.54,47188308.76,0.0
8,应收款项融资,781421679.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
