,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1315127742.39,1322872610.20,1732075799.28,2530356157.13,2407978628.75,1688839809.11,2018610669.29,2599317719.79,2529745871.27,2462871579.51,3023053811.18,2857324077.30,3329190979.36,3307244289.93,2815254562.87,2849275008.27,2212859317.97,2740725359.75,2638897327.82,2543489878.22,741103491.96,752374985.51,1097028603.53,1010981443.26,715842272.55,594101967.43,651152294.07,515307381.09,599498595.20,534482835.66,317537605.39,346864417.75,592691676.04,428534499.18,462185774.10,442238498.26,521209999.81,464486229.51,208422034.94,209912208.76,314028030.96,194877417.46,139480634.60,193395308.02,204209940.04,214094664.77,247048850.88,248677748.81,268249553.90,262605975.36,244614937.41,266852804.53,244453002.79,220319433.20,184795671.85,240233295.55,224533294.08,227149528.74,253499584.42,264563050.58,247639744.45,63527919.33,44474504.96,72522010.71,50621246.89,0.0
3,交易性金融资产,1460922076.36,1547919708.62,1366794592.50,1369911.46,0,0,5985724.84,20724517.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1796812771.73,1811474582.49,1856372918.18,1714515846.65,1992537748.46,2132208000.33,2054858884.96,1771853421.34,0,0,0,2471199880.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,328328712.54,505030843.65,438517726.03,193356496.75,485582442.30,701800131.17,565909682.57,499084492.18,595094329.66,774940913.46,936266025.35,1085373931.54,1065392273.66,1186362939.05,1278877566.76,1493454898.14,1381960174.89,1709605351.94,1916949341.92,1869641324.63,1958585402.43,1785567366.30,1815346699.46,2155752088.05,1963035037.53,1713121346.49,1689116366.79,1601814051.45,1337319818.88,1150486086.19,1406069605.45,1611337465.21,1257540600.12,1089019390.99,1470663213.54,1278816333.70,917143867.13,789102540.08,869088550.45,640850654.06,541713163.52,447732136.31,551314865.21,260660588.59,188218326.68,132854591.46,152634184.91,152677862.90,69654405.69,35943252.39,110634196.55,100536120.18,54834235.01,72282702.90,100230771.91,83221878.57,42014355.91,61039712.46,80666856.44,47548118.99,30759415.89,20469421.57,48977464.03,13481666.25,6929418.50,0.0
7,应收账款,1468484059.19,1306443738.84,1417855192.15,1521159349.90,1506955306.16,1430407869.16,1488949202.39,1272768929.16,1238040347.88,1337735290.02,2025861002.58,1385825948.75,1563147165.23,1323871680.97,1490548939.25,1162618139.74,1220044045.71,934268157.96,888981178.56,702194158.80,374736831.13,331864279.00,489384136.54,288746976.35,206838033.70,267419174.81,356702094.51,280913517.30,322832242.37,322238219.16,389715210.78,287605443.29,275146701.40,191823096.56,172625511.69,139851123.20,94320559.17,72877915.73,208672285.18,183758646.91,176108254.46,82651859.20,91386216.41,70844003.96,72910503.34,53736047.84,57274227.12,43782152.07,50460499.49,41810573.74,42347930.63,48194914.76,55995097.76,45275237.15,49223963.27,55067409.86,56334732.77,38607914.15,40144081.73,35587636.08,46831160.45,41722007.36,48452693.11,50552065.12,36232229.05,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
