,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2060389745.68,2147509659.28,1294475368.74,805426325.57,1044469631.59,738423308.10,973483427.24,715465399.68,686810662.13,565728559.51,628984134.16,729216858.00,456057294.50,509334980.18,705847147.91,646021055.00,420289602.07,465469225.68,513044685.57,518370794.85,491517745.85,487829706.70,590382388.77,641381071.58,565901660.48,914596999.22,883165343.82,651910350.16,859321057.01,840315732.97,879581628.74,857727235.33,1031759415.31,1299272498.36,584414445.96,711911094.68,911927733.39,952612115.25,1034327709.98,1109799798.34,1264892451.36,1447459016.21,971076055.78,793765800.43,751527476.70,661134385.63,559090933.11,475746962.88,695582722.31,666319277.33,696581868.54,618398517.79,758853486.20,818522879.08,723469263.11,674915825.86,527408632.70,625897809.52,552930303.19,433533866.60,446011277.52,362622332.05,491249060.80,404966396.08,635070138.31,553722730.38,461448760.45,355308236.78,350108863.10,289779870.74,236615279.50,257899544.36,310648799.29,544381859.71,379080633.24,293417191.29,226836744.70,161750924.24,209150435.35,246861314.77,256340372.38,0,136991892.96,41801889.34,70467448.99,25077310.73,0.0
3,交易性金融资产,190920421.49,169043814.22,202108313.71,209571993.06,0,0,0,14265.55,58162.76,18998.36,32235.82,2290.00,4000.00,765349.50,478740.00,4895724.00,0,0,4930.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132566.67,3987792.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511010.00,500010.00,500010.00,500010.00,500010.00,500010.00,0,0,0,0,0,2300000.00,2449600.00,149600.00,480400.00,421400.00,4086745.00,4004760.00,4170940.00,3739170.00,86699768.10,88213003.40,84714539.18,83700514.95,181366954.39,179983030.62,75051860.59,0,0,0,24683399.25,13185600.43,191490.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,184871471.10,220141038.13,224957664.21,225759627.33,190133749.54,244793170.49,235303831.28,265094459.85,177587751.98,0,219180337.63,238643090.83,241239022.36,0,160856612.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,41993753.36,40232500.00,35835905.70,28704533.77,26500292.17,22951060.43,20028374.13,20153446.44,18548242.00,18586123.56,23499118.90,37364313.28,28648669.38,10258500.00,16108362.40,11231785.61,4962000.00,14583026.35,9697000.00,10229000.00,8916200.00,8657388.45,14729611.80,14928433.45,17459802.80,29114365.68,19765073.50,19723482.25,48449681.35,57086245.22,54707900.64,87563526.68,146193283.77,125060746.45,71021217.41,52006246.31,90007693.44,36726329.41,48038337.78,45952761.91,104289833.56,87935258.28,20782026.03,23413603.84,30385361.53,41025895.95,79838498.93,26206440.26,79683083.09,17733297.15,23630613.50,23188586.88,5695163.28,3216542.00,6016792.07,2977645.23,5311127.78,3777990.94,14038202.31,18514615.18,14101325.31,15246531.88,12536295.10,8941931.41,14691905.02,7833042.96,6086852.96,4253900.00,9854645.00,9376925.00,9119626.00,12682975.90,23742975.90,13450000.00,6190000.00,6280000.00,1600000.00,3880912.00,4385272.01,950000.00,1399185.61,0,100000.00,1590000.00,70000.00,0,0.0
7,应收账款,142877717.74,179908538.13,189121758.51,197055093.56,163633457.37,221842110.06,215275457.15,244941013.41,159039509.98,206168562.75,195681218.73,201278777.55,212590352.98,178043250.66,144748250.41,91458607.75,214431938.03,72207625.27,88844489.50,74569224.60,223970178.88,49651965.70,57357827.56,57554326.06,167617059.44,68383311.63,71150010.16,68079222.72,125200030.39,69761538.71,48824885.51,53138604.08,96462101.16,51076930.74,45351481.94,56596002.67,136911235.74,122842482.29,127008681.12,114476769.57,92824301.16,84862671.96,130321955.71,78653350.99,74791924.85,123039201.81,119190226.42,133582186.54,89910288.31,106547568.48,221786147.44,161737053.76,212230614.60,129146155.81,126382446.53,92877931.53,180694634.70,145093325.97,143147680.19,85203002.44,176246518.14,274056294.80,262612160.41,185234283.75,402464353.71,165955752.71,161665811.34,186175743.91,144324130.53,163386106.89,169762147.79,163985957.59,141995343.70,202522161.93,144766891.11,213200313.34,205469069.83,199067852.69,172827553.63,184857670.89,155311584.06,0,94075937.56,113906521.89,98681800.10,25808115.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
