,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2037933431.62,2138266487.03,1955667069.81,1720464182.78,1664112653.76,1341636196.69,1363859078.80,1539226534.81,1864520743.10,1563729890.08,1605630169.65,1291249652.60,1170987008.19,1094022052.72,1225325178.00,1377863470.53,1076180325.56,791201543.31,872079711.73,797417901.63,779547884.04,764772417.89,905231523.56,917770825.06,791598549.10,817001243.00,741883201.82,989163141.59,1055174088.30,940350689.37,830602538.50,933926673.92,946935663.73,943707251.77,1045151349.06,1329047721.51,1309321534.52,1269305975.00,1196183596.06,1218284013.47,1157925877.53,1158559232.14,1173277256.35,1101070435.99,968663227.27,997130119.19,1097946868.56,1328916554.80,1216822747.62,1274721486.62,1079152802.01,1300822986.74,1049683839.00,1426237221.71,1478756914.12,1467474564.07,1314653502.74,1429968202.42,1319516190.84,1421921736.16,1443515031.14,1615608354.48,1537723203.79,1325229482.66,957654953.85,351842633.66,76890518.52,0,117637973.84,76579674.46,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57000.00,57000.00,57000.00,57000.00,0,0,0,0,0,0,0,0,0,0,0,0,65654.88,65654.88,90154.88,216454.88,65654.88,113254.88,65654.88,299599.88,159254.88,159254.88,49260.00,3774260.00,1070860.00,1085770.00,118350.00,853795.00,0,0,0,7558566.81,1668006.81,5554966.81,2168564.56,2168564.56,3451387.92,3451387.92,7881358.39,7881358.39,12253511.20,21709871.20,21703511.20,23703511.20,42000000.00,42000000.00,324000.00,0,0,60000000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2711815436.01,2986766174.49,2822597198.91,3071714760.69,3277956067.97,3245477645.46,2482133313.77,2622044335.69,0,2314014499.35,0,1785966679.37,0,1580320544.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,159750613.30,175369484.76,189578365.78,236219762.44,196997399.86,250174479.04,276612667.89,393482996.84,229513723.03,156352583.83,248507504.86,344577200.40,158824645.15,167820442.82,147936729.46,283946661.15,258965658.50,234898332.49,178358934.93,264559549.50,289159950.13,192506320.95,232435597.56,335757611.79,383950227.34,276309259.79,235385458.03,197965602.73,226939274.32,254575627.06,245977522.23,157233151.23,164734738.21,169197327.15,157346098.41,114409302.99,133558734.63,140842379.82,95708163.33,84463080.43,39648177.54,35287917.36,43344358.38,112231335.35,70522478.15,47848680.21,58937133.48,135627242.11,37478602.04,47488307.00,44300990.86,9526787.40,83106947.20,55333106.50,25660000.00,24784000.00,61400000.00,6750000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,4700000.00,0.0
7,应收账款,2552064822.71,2811396689.73,2633018833.13,2835494998.25,3080958668.11,2995303166.42,2205520645.88,2228561338.85,2109974088.19,2157661915.52,1510475134.50,1441389478.97,1408786630.01,1412500101.62,1316967062.79,1253542599.94,1401022167.18,1442089417.02,1342321524.33,1103736505.52,1247240549.46,1341697775.42,1225565601.05,1061034509.62,1334061913.40,1058610049.38,1105055364.84,787609228.67,921132810.80,855538686.18,747591851.62,617154572.61,771457729.47,596583597.27,608884774.60,478642259.59,588006371.55,587844967.55,566305817.75,445119956.47,621983353.94,516654923.15,513896355.43,493765944.42,561495276.45,510414417.55,485186582.75,454136685.32,491782409.48,375306052.58,288059694.50,345522887.31,317809060.95,315608930.58,280697092.33,192329925.47,120282474.01,131609641.76,142031596.07,112988575.58,108000261.00,102384649.41,105608513.71,70030012.70,81396015.24,58327403.06,45089237.28,0,46842676.72,35032399.44,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
