,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,73011290.20,76890624.04,78597416.98,81168310.69,234862398.02,100358730.46,126384694.21,107673879.65,138691234.27,147165376.20,176500075.17,249696483.68,347302938.03,132041905.59,194835524.02,130550552.69,114124018.13,73369782.18,86745932.53,51768695.58,47246466.58,55223451.40,45361281.78,21389272.73,20376141.67,23217756.12,11015595.82,9542409.34,12637847.13,33294232.00,99926315.66,126177235.83,145707769.65,182436334.06,232505004.16,215934037.42,186226147.85,165648105.52,50514729.29,72475282.50,65765613.90,138360229.14,129575005.13,63022385.67,78992748.28,78353337.77,100140865.62,165955249.25,153635546.91,147669094.38,43330728.34,54981717.32,31188498.56,10936423.32,17694690.66,21096768.53,15623431.93,11130988.57,19070207.36,15617197.15,35989473.48,28336991.97,56113580.80,36327809.70,44018949.14,21162809.51,16867306.29,0,1105553.24,2352043.94,3084379.53,1122265.45,1082250.88,1587436.61,564842.65,669858.92,331740.00,366779.38,330787.71,710351.65,781943.40,0,6155605.42,0,11308563.81,0,19606012.83,0,86937195.55,56981565.39,64429741.52,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567813.50,800855.38,500000.00,500000.00,500000.00,493287.67,493287.67,903817.06,903817.06,903817.06,903817.06,950000.00,1650000.00,450000.00,450000.00,450000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16870000.00,0,17298160.00,0,18078499.60,0,23594084.16,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2115757.05,2558861.78,2819019.25,2347694.97,2033158.33,3351573.15,3363640.69,2884778.59,2375523.02,0,2452846.16,0,5124013.22,0,2009072.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21860000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,2115757.05,2558861.78,2819019.25,2347694.97,2033158.33,0,3363640.69,2884778.59,2375523.02,5948857.86,2452846.16,2412630.14,5124013.22,2092217.39,2009072.48,1821761.01,1728510.44,2345897.13,2235475.80,3037676.20,4403147.86,1947833.72,1770902.87,1697584.43,2881653.41,2314147.72,1482334.62,1966186.94,1816110.66,1274012.56,1065081.17,860518.21,791808.11,0,0,212028.85,727981.63,874765.21,346717.16,2090189.13,5203051.83,2620812.32,5653405.77,7851879.58,2943148.66,889721.67,865403.97,2677397.14,5918036.32,1549214.79,11459624.74,10787799.83,20603054.44,8244124.10,8648599.38,11542095.77,12162467.14,17547946.13,32197533.49,29406564.54,44869800.47,44456257.76,43987210.87,37336864.53,46820142.48,43509931.15,48494440.76,0,0,461781.29,316627.31,494768.59,790783.94,9182176.48,745031.50,5302724.55,5302724.55,6140.00,6140.00,7607472.69,7601332.69,0,12321784.12,0,25164671.31,0,14841970.45,0,14808727.83,22215856.79,5679171.79,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,140338.51,178923.39,319774.31,267016.32,166838.18,175376.79,561666.53,1581545.53,480078.33,3772417.45,5840407.54,3137916.12,148752528.00,75782109.21,84921221.43,85280544.64,74614305.74,1334190.64,37153.78,37153.78,37153.78,481849.01,496784.21,37153.78,37153.78,24019.78,24019.78,24019.78,37153.78,840449.69,2492055.35,469734.46,14252355.11,67674772.06,36390351.00,24574439.66,11755072.13,911519.45,11100702.13,15311186.27,17328193.50,25898182.42,21610830.14,91722692.42,97385114.39,107230385.73,127658891.17,211739487.99,137827139.65,36587720.73,25723331.50,38620513.13,15359672.85,25493738.32,34533880.39,30044166.36,31513733.62,39662366.02,54710352.08,42241744.28,33817980.10,62207077.99,40340537.30,40033462.41,34650165.39,45301972.39,42663368.54,0,70802602.82,21932883.38,21793373.38,21768373.38,21768373.38,15301648.29,21841399.38,32458357.38,20354497.38,48024584.55,48024584.55,49361987.75,39331987.75,0,11065636.70,0,20695717.48,0,48226406.09,0,42316243.05,11168670.94,4301631.67,0.0
10,其他应收款(合计),38780618.89,37893124.11,36529053.13,35239222.30,42886312.04,90456438.46,30399688.49,42166404.61,42968381.37,0,41904291.64,0,11853281.94,0,12084898.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,4273.97,0,11248033.89,10950336.99,11002635.62,10888076.72,10774763.02,10636545.21,10407427.40,10178309.59,9568158.91,8826016.44,7909545.20,6993073.97,6076602.74,5190016.44,4273545.21,3367035.62,2460526.03,1554016.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,38780618.89,0,36529053.13,0,42886312.04,90456438.46,30399688.49,42166404.61,42968381.37,45944158.83,41904291.64,41997791.98,11853281.94,13918060.75,12084898.92,3728394.57,3335244.57,4035269.52,3987249.52,3643158.48,3545207.36,15317964.66,14648616.66,14464604.77,9222042.99,2816648.78,3320077.51,3200325.15,3163816.77,2756824.05,2551805.58,3514578.47,3308722.67,4068688.50,4307562.49,31860192.97,4324994.77,4565732.81,4462546.54,6422564.36,6685928.04,7012986.10,7527432.12,5789715.24,9245470.41,17698456.83,20861614.18,9181681.12,9086874.45,12500950.07,11909306.81,13232262.42,12846399.72,14132931.88,14150001.62,14471582.31,14183024.21,14278707.85,14116707.05,14209115.34,13956851.65,14530774.10,10152906.93,11241975.99,8388510.28,9213553.44,15694306.99,0,41371874.45,19671052.41,18502747.51,19178832.21,15132659.70,45939277.52,35835522.52,144539235.17,80792914.01,54524166.21,49537258.65,95111181.63,377189264.19,0,425006777.00,0,91286453.10,0,92685262.40,0,187103499.46,181455513.14,18091129.45,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,26579212.43,28203314.26,28201238.89,28198835.84,28258626.82,30640681.05,32414225.32,32364058.58,32372759.92,30776960.40,30777150.35,30774503.23,30951394.24,153497381.40,153755558.09,154029498.04,154073654.32,157729573.19,158661524.52,161593920.50,161817057.47,174862504.18,174922799.76,175398094.79,178135367.41,180469397.10,183592134.79,184729051.40,184840888.46,187567564.01,188757144.13,191122683.73,191294859.71,238588646.41,591028807.58,570855181.78,573905210.29,543329721.52,526627151.29,514678997.45,417556162.38,434624900.50,548835689.80,560232353.99,542320164.76,504328380.30,538694772.75,398228857.76,338077174.41,438923717.30,352506088.62,371749596.85,385030358.02,395544838.40,379575696.52,306848273.98,270697307.80,246776984.95,224450815.92,231400943.99,209006786.23,214911906.86,169021166.81,139456598.75,146010704.09,165679562.30,169730105.84,0,37066753.78,41823420.93,41140994.00,42950186.68,42452023.11,37157610.37,39425680.02,2970498.43,41167008.47,37469015.33,38148199.15,103462994.43,81050693.17,0,169098383.02,0,342005075.93,0,326137806.78,0,437563112.08,140525809.26,38046736.79,0.0
16,划分为持有待售的资产,0,0,0,0,0,61183685.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,7500000.00,7500000.00,7500000.00,7500000.00,7500000.00,15000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92764969.60,92764969.60,92764969.60,92764969.60,92764969.60,92764969.60,92764969.60,92764969.60,92764969.60,72651147.81,72651147.81,72651147.81,72651147.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112875.81,108425.46,76597.88,76597.88,67986.42,54806.67,38446.54,3543.00,7014.48,106493.73,139597.56,31243.00,0,0,15500.00,0,0,338419.78,155748.22,193900.15,273907.70,110729.50,16772.00,0,0,0,0,0,0,0,10100.00,0,233050.30,0,183272.68,0,1074000.00,1146453.88,0,0.0
