,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,310259996.58,148275973.23,149841930.62,241671116.17,222146912.90,236970388.41,261793470.79,244223578.47,197611049.00,444164255.88,437305401.25,368078432.66,407623521.76,413351321.02,325995886.49,244762639.97,335144462.68,300884321.15,349656180.07,222462529.19,244375661.61,186302132.39,225980325.54,214367343.31,188624106.46,145395847.86,179818538.27,225460131.51,256230721.58,184017400.64,349655991.54,233216929.94,317727321.44,334677718.23,237595849.51,251930967.65,168873707.96,156024982.28,141313113.69,128400730.24,161918447.95,266839174.30,349198371.97,268142388.01,147487802.36,115870607.90,97591981.63,103940805.11,127391898.73,142377125.71,108788606.27,88910937.87,134936144.65,100105839.77,100607016.93,142615619.74,155154212.53,82149445.03,85191009.19,146172761.91,166653478.11,167475121.32,121908861.11,137424107.86,175934883.29,49661752.70,101008529.99,60076364.15,57923026.37,62767166.06,60207477.13,45815312.27,45708347.49,32047466.42,50293213.32,32962701.40,40648255.12,28930991.46,44768849.06,100041110.59,177706803.23,7871855.75,4192606.27,4102980.06,3213568.44,0.0
3,交易性金融资产,40898448.44,32128250.00,78127500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19722000.00,6746447.80,8080551.50,4507944.00,7031210.00,0,0,35964895.05,19655794.18,3463879.79,1591780.24,1297559.80,17757830.00,16757830.00,16749331.94,16749331.94,1650100.00,1650100.00,3909659.10,4713076.00,1592640.00,1876009.39,2418444.46,2377797.60,2368360.36,2506216.70,3922637.98,5153119.44,6593928.78,10162198.88,10686525.51,1548620.71,3684259.94,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,373647624.65,389548792.04,371837472.00,322971943.34,399388895.07,743083718.96,618401205.74,575323002.87,650354739.17,0,653392881.19,0,731464034.85,0,672002658.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,637640.11,784240.00,2713107.01,1317725.21,3318952.73,1453849.94,489365.90,7832781.75,18349087.53,12634143.83,2814647.05,1620000.00,4221100.00,2945570.81,7414156.31,11625027.58,5391224.96,6995985.73,20890062.95,18600374.23,82218715.54,9571459.25,9700179.99,8346487.84,8854050.77,11469915.43,11738358.94,14453108.96,17540534.93,14138601.28,8514248.90,2119024.65,1566567.64,70000.00,150000.00,100000.00,0,100000.00,170000.00,170000.00,270000.00,240000.00,0,0,346500.00,49999.94,30000.00,60000.00,324844.39,264120.00,493468.25,0,117607.90,0,230852.15,35000.00,170000.00,487565.07,736170.07,557611.00,0,0,150000.00,150000.00,22535046.11,22535046.11,22835046.11,23035046.11,22201167.11,21526443.11,257322.74,254309.73,0,0,0,0,0,0,0,86060.80,304425.00,147500.00,143322.95,0,0.0
7,应收账款,373647624.65,388911151.93,371053232.00,320258836.33,398071169.86,739764766.23,616947355.80,574833636.97,642521957.42,686977779.36,640758737.36,577668578.50,729844034.85,690870822.15,669057087.68,689274754.13,683514975.27,635898647.56,556825928.20,436604386.53,372521499.68,190291106.76,226488775.67,222680647.59,216087599.94,183155705.14,176755737.27,177620188.00,152304345.85,135299945.36,132477989.15,110619176.62,119134914.03,86258489.68,78195102.57,80623578.55,76416424.00,130947716.41,122496357.68,81567482.94,79865454.31,55067286.68,51513132.96,71334696.39,83092888.78,109267273.50,101756883.57,109353503.01,149980831.70,117519871.38,102165014.63,102892632.33,119309371.84,113173278.63,98399409.99,92964719.02,97626795.85,77743171.83,87191824.57,78123958.37,70207518.89,89954639.74,38311659.15,35108383.52,32240156.73,28418960.17,52366753.42,53302571.59,48184463.69,40727424.75,35905673.06,33045861.06,20412552.34,8421554.01,8488168.42,11024174.84,6898256.97,5351418.50,2658535.21,8091990.80,3758235.64,7607747.35,19095268.88,12633084.13,1275802.15,0.0
8,应收款项融资,48580.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,9040961.05,14694629.31,13303384.40,7191249.46,5718232.31,5118165.99,4728575.61,71381491.31,53734113.80,14025601.17,65728619.03,270708665.81,6827377.09,61768778.45,43509687.44,18500105.36,9131197.19,71752846.46,81693616.60,42664500.05,14034645.45,118018880.76,82343933.33,66440635.23,28150221.18,28360911.46,29523394.78,183115133.18,205304620.02,86795316.60,32433020.73,49250668.81,48778896.06,52851459.49,49974089.60,51174440.36,28878395.17,41381362.81,38925652.23,34696308.95,75410043.34,25247215.97,28206668.31,9863848.49,7529583.82,15798777.65,16047282.04,9261580.59,9456184.65,5405656.78,7169214.62,44997486.07,41819213.34,35596498.57,35575706.70,38557648.63,35128033.44,14758200.50,23148444.51,24931831.46,34308509.03,68606572.27,40367954.63,41065212.02,25590884.71,25775140.72,9026762.03,13784126.26,9205109.53,12714756.13,10188156.57,9003090.11,29120439.00,24773871.63,17731649.31,15174837.68,17408782.57,8184240.36,5491013.01,50215441.54,4217622.63,11015268.75,9936119.62,1228662.80,11839418.75,0.0
10,其他应收款(合计),51605563.94,19208022.11,18514606.35,25352526.49,18547429.47,41561250.89,37207545.95,42813640.26,41603097.29,0,74198341.81,0,72880269.85,0,71816262.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41372.05,41372.05,21450.00,21450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
