,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,86188331.02,82359086.60,134630428.44,208092822.99,192001809.89,312836940.90,356219165.47,576360167.36,422549881.83,598701069.14,595079460.89,774421159.44,243439445.45,246300140.22,260450787.65,319424838.83,330416025.36,468683327.25,413862912.17,268813378.55,0,270043618.52,279250157.57,215591699.04,188171241.48,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1179421311.78,1220532987.18,1201056892.42,950324826.41,959238451.54,870860546.27,703537267.16,583256621.69,0,509033845.38,0,365089417.59,0,399333652.04,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,20000000.00,20000000.00,20000000.00,28600000.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1179421311.78,1220532987.18,1201056892.42,930324826.41,939238451.54,850860546.27,674937267.16,583256621.69,540131939.05,509033845.38,498306607.31,365089417.59,498019586.34,399333652.04,423541970.72,345275033.83,351196612.20,357443378.34,269953737.98,180273042.13,0,112293659.31,91868934.50,79235282.30,64843477.49,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,58998443.04,66856104.22,85458131.38,31175904.76,52808876.39,37382727.04,15425019.72,8290246.24,9806828.00,12493535.85,8565190.01,9389094.90,9279255.35,13813792.34,17233925.61,7242563.87,13825402.63,7991618.43,9918842.28,9535231.56,0,10736094.08,7600038.15,2831909.04,287271.52,0.0
10,其他应收款(合计),45781485.73,14240175.22,24216410.58,18043163.34,20119550.46,19735956.52,10426788.60,3882211.96,0,2735449.07,0,1670142.75,0,3122936.52,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
