,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6281314561.51,5421320844.53,3935463858.50,3685636752.14,3113940336.76,2910932517.48,2199503768.29,2006526483.05,2534277573.14,1284268171.97,1339732604.72,1499610861.73,1312217789.87,1806914576.27,1461729723.41,942790529.28,1736591600.22,1141558254.31,996578045.73,1303055249.98,509451404.89,840891186.33,634860534.40,551620549.78,219258189.98,199222636.42,337788676.73,814366377.41,1088310810.93,1422618642.78,2187452213.10,880034288.26,45142785.14,57590854.90,54812275.64,78332150.09,18992026.99,17948922.57,84064463.72,138021443.07,57502171.60,55910837.05,28964613.68,57660689.38,86119277.81,129076564.85,139049262.65,81022615.99,22973103.66,15201846.91,43884464.82,67455620.04,30686013.27,79459621.15,88305062.26,52752393.08,64977092.44,22605745.92,53300472.77,41655524.92,22028724.96,34519338.77,45201618.58,74714838.38,26984055.54,48504129.14,61235380.97,51171496.93,16375714.31,36239680.98,80311435.94,98702403.99,73801781.98,102215402.68,83706343.81,139866771.34,8624290.58,18190194.86,14834938.01,31709021.01,0,7383344.71,9136053.27,5681865.76,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466335.82,411686.41,1395909.34,2403135.01,2170403.30,2070085.08,2079637.51,3254958.74,2957209.60,3059379.42,2904148.90,2957210.51,2808800.58,2775544.33,2455544.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230657.87,230657.87,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,44561566.14,35604167.25,34652164.39,20128553.13,9959169.51,7839154.70,5657362.27,4927926.14,0,1900.00,0,49400.00,0,10450217.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,4229250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847275.00,200000.00,200000.00,100000.00,0,346500.00,0,0,0,0,0,0,0,16337814.34,319999.96,4000000.00,0,0,0,0,0,0,0,0,1077862.00,647862.00,3000000.00,3300000.00,70000.00,119100.00,1239275.00,700000.00,0,0,1080000.00,1080000.00,500000.00,0,260000.00,400000.00,1714000.00,0,0,0,0,0,0,0,0.0
7,应收账款,44561566.14,35604167.25,30422914.39,20128553.13,9959169.51,7839154.70,5657362.27,4927926.14,981149.78,1900.00,192339.00,49400.00,14397684.33,10450217.99,26636565.36,8719021.80,114142861.24,138997700.74,65178083.06,45127242.46,12899301.02,3346780.65,3207362.48,54388911.70,4046034.30,3988136.55,8928800.97,3970623.30,2233853.27,6093972.42,3348221.08,24943568.57,124143810.83,91248438.95,95063635.57,89929137.56,70064670.10,70295783.59,26831743.98,1229087.44,2888255.01,1946119.63,2100098.63,690036.12,105831.73,0,0,509117.62,0,0,0,367734.95,0,0,4547503.65,2097600.00,21209595.32,19052137.21,38548707.91,34571314.22,23778385.04,36009743.73,122148015.84,109369276.71,109743107.76,94905581.68,104481468.48,96815070.94,169125357.06,181508206.75,188634873.19,186844206.79,241470740.69,179481783.40,176206006.62,152651786.04,112195458.40,84370672.47,66132093.87,36176238.90,0,24626837.53,11436164.39,244015.55,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
