,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,40010562.18,39730454.45,37272780.07,45506632.67,60347502.32,45576741.80,49109594.00,48620124.62,60038585.27,44242784.71,63565832.06,50013430.26,58201851.01,54495101.22,58027405.27,73502162.71,79018194.59,66091674.64,60485577.13,50585447.48,67001200.93,43700324.73,46986067.83,68314622.04,76311856.93,69564046.66,66832989.21,69748837.77,68212734.08,61912299.68,77772873.92,92052397.33,95566532.97,72859979.55,74441549.11,86910758.40,96419865.75,82503198.32,90055779.46,90121794.44,103397986.54,86824142.80,85230230.06,83792869.04,81373972.23,86089534.86,88637015.35,90364217.94,72046597.62,94869462.17,77827135.82,89999188.45,90424160.40,93194758.12,29335439.64,37078625.17,31806621.11,23208621.19,0.0
3,交易性金融资产,0,35000000.00,35000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,34530356.63,35752764.64,34745916.98,36764199.18,36005596.63,38941330.45,35895152.61,39954028.28,45033749.07,0,36904157.70,0,43221383.36,0,39230213.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,11878640.71,5598571.00,5001500.00,4923859.65,6658856.31,3528963.40,6941073.71,11072074.00,16969630.02,13672182.75,11636927.92,11495450.74,16560529.33,10096416.16,8150491.72,10077066.52,11092005.40,9036540.23,6667445.00,11380231.55,14036740.88,16473696.21,14171162.54,11597406.00,21567306.86,16306046.30,10213117.83,14299732.88,26585462.52,15160040.73,14510044.00,16097727.60,21065334.34,24040292.13,15424170.99,11990210.00,13394236.90,14126654.72,9883833.84,7842734.58,13462947.74,11227397.00,11082540.26,9562310.00,7411059.00,8104024.01,6284655.91,9355314.40,5990164.16,6461587.42,3572564.80,10152299.63,5824081.43,7855515.21,4746668.05,6029326.00,5077477.63,2300187.70,0.0
7,应收账款,22651715.92,30154193.64,29744416.98,31840339.53,29346740.32,35412367.05,28954078.90,28881954.28,28064119.05,29261732.97,25267229.78,25895860.38,26660854.03,33758732.89,31079721.29,32369676.71,29825873.90,38001092.12,39439749.46,40238461.55,36976921.60,45007489.58,39134311.47,43645768.95,40104143.10,46826449.32,48307441.16,38228263.93,35122638.61,45236132.82,38889767.42,33140583.27,31994035.45,40399281.51,40165864.89,30163523.41,24146145.71,33034717.72,30288152.69,26228697.33,26108292.58,27471332.91,25189857.96,20573359.05,18553662.82,28524526.23,28674004.38,20759941.52,18227193.94,24635304.74,24148262.56,26094978.74,29111398.72,31125797.28,30170676.07,25130853.37,29318823.33,20046838.07,0.0
8,应收款项融资,5270555.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
