,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1104687451.10,1100440367.10,1173277965.27,1652048745.70,1137837967.75,1147097859.14,1140079074.64,1589812970.03,1323827198.52,991272334.34,863107554.77,1146907194.88,660659807.31,562563148.99,734180019.02,1056340592.09,896229378.01,98679769.22,89063297.19,101325727.15,79258291.94,116893413.38,93677446.93,157008742.32,197359775.37,280089764.99,191988919.63,445773959.16,315679839.21,313997722.87,167204719.73,227993029.30,200517495.20,435834792.56,428828164.02,423709495.56,412425254.98,407016529.20,405931038.50,460134596.25,95929869.74,102634660.54,109191902.64,140975416.58,111212619.41,109416584.03,112153980.36,117320780.56,47100476.49,25000186.51,27162981.66,59013060.39,550079.63,1632224.39,813062.19,1284993.31,1644894.41,885155.03,335200.40,1349582.71,929948.55,746578.72,1010590.52,1474465.90,845532.02,3131008.82,10950575.41,13994647.79,17205501.10,15490897.51,825902.97,7543923.51,462130.64,585521.07,550758.04,604333.85,1133138.44,2214425.81,19144578.21,18926919.69,45350242.20,0,23432787.75,0,4301817.35,0,12951180.00,0,5120573.82,6172333.48,9638635.56,26545734.55,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666555.00,9666555.00,9666555.00,9666555.00,0,9374050.00,0,8792500.00,0,0,0,1000000.00,6900000.00,5650000.00,7050000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2203169370.57,2113348743.72,1895629616.70,2021658367.32,1770322784.28,1681400471.07,1428899058.47,1457319046.95,0,0,0,1231579637.16,0,0,0,0,1230439867.19,219603538.58,222639943.81,0,282703867.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,113050363.27,90043457.20,90656352.66,93618713.07,59606156.54,52861846.93,51411800.01,45176787.05,23333552.34,38978955.99,36717976.11,21628661.76,4038000.00,10097830.00,11072330.00,10082000.00,4016500.00,31292231.46,43769760.52,92041141.70,54975616.50,53495883.90,74405630.00,88975630.00,26762440.00,26777893.39,39948212.50,61520412.50,37957612.50,39942612.50,25363012.50,49290582.38,61766840.00,57128252.50,42737608.61,40890212.50,4100870.90,4643060.90,5042807.00,19041121.20,3511259.83,3298000.00,4144815.00,4990622.50,4436845.00,3070000.00,3500000.00,5551857.78,3110000.00,4070000.00,2233603.50,673583.00,1042217.64,1584000.00,1568000.00,3217496.50,876400.00,2638584.56,1837168.00,2165332.00,1149101.00,419500.00,540000.00,646819.00,507743.92,548729.58,440900.00,625000.00,279020.30,50000.00,162000.00,160000.00,0,100000.00,220000.00,0,0,213400.00,96978.00,200000.00,80000.00,0,580308.00,0,1150000.00,0,0,0,705400.00,1560064.10,0,0,0.0
7,应收账款,2090119007.30,2023305286.52,1804973264.04,1928039654.25,1710716627.74,1628538624.14,1377487258.46,1412142259.90,1323888685.87,1409307155.00,1191675559.23,1209950975.40,1257694269.45,1154393294.18,984611591.07,1064093607.50,1226423367.19,188311307.12,178870183.29,178323549.64,227728250.60,250708394.06,223831764.15,213539039.30,294741345.25,307180071.90,341900723.82,310406072.73,327705002.85,286765588.06,288670834.17,319354762.79,279883638.21,283979465.82,323665649.11,327945647.69,50755716.03,39548204.65,34351628.68,221756192.50,60229967.22,61556300.30,48113972.07,62520672.70,99372582.37,103033381.87,56631451.91,41799736.07,66742641.11,66549655.27,49631392.88,40942333.53,2846974.13,3415642.91,3448552.00,2320052.36,3928561.31,3296800.52,4229287.46,2952915.80,3944806.26,4842317.64,4609663.70,3973405.97,3995823.88,4105650.58,4399340.44,3849633.75,5266077.92,6164971.87,6059604.49,4840132.07,10467895.55,10760018.63,5458331.25,14865981.89,14789587.64,15786057.32,17837371.00,90325225.56,85299827.58,0,57272282.97,0,39612706.52,0,0,0,8203969.97,7192915.68,8674016.79,12571770.32,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
