21,其他资产,75452000000.00,67814000000.00,69704000000.00,64746000000.00,57931000000.00,46065000000.00,60160000000.00,64211000000.00,182188000000.00,169246000000.00,166629000000.00,156485000000.00,148771000000.00,166510000000.00,171934000000.00,171273000000.00,137085000000.00,169066000000.00,164973000000.00,178124000000.00,146728000000.00,155898000000.00,145461000000.00,135621000000.00,113774000000.00,112268000000.00,109969000000.00,105758000000.00,86054000000.00,82794000000.00,83373000000.00,70733000000.00,53647000000.00,56535000000.00,56569000000.00,52942000000.00,39259000000.00,43354000000.00,40187000000.00,28357000000.00,21940000000.00,25543000000.00,22307000000.00,19904000000.00,12404000000.00,100870000000.00,91693000000.00,83690000000.00,71331000000.00,94031000000.00,5875000000.00,11218000000.00,52941000000.00,9707000000.00,11623000000.00,37184000000.00,15208000000.00,14643000000.00,0,1065065000.00,847832000.00,7716384390.53,0.0
22,资产总计,9905600000000.00,9932879000000.00,9886608000000.00,9785747000000.00,9531171000000.00,9391537000000.00,9322707000000.00,9266797000000.00,9038254000000.00,8935790000000.00,8930838000000.00,8733711000000.00,8403166000000.00,8091810000000.00,7956322000000.00,7404417000000.00,7155362000000.00,7206866000000.00,7122155000000.00,6627239000000.00,6268299000000.00,6212718000000.00,6283936000000.00,5979360000000.00,5960937000000.00,5768040000000.00,5717602000000.00,5636378000000.00,5273379000000.00,5173349000000.00,5152208000000.00,4882834000000.00,4611177000000.00,4362297000000.00,4347717000000.00,4128673000000.00,3951593000000.00,3802705000000.00,3709279000000.00,3532782000000.00,3309137000000.00,3300898000000.00,3294120000000.00,3034868000000.00,2678255000000.00,2491295000000.00,2426366000000.00,2260999000000.00,2103626000000.00,2219881000000.00,2133048000000.00,1817944000000.00,1715701000000.00,1588988000000.00,1508635000000.00,1421132000000.00,1341160000000.00,1292532000000.00,1141733000000.00,928809752000.00,731782012000.00,661388682799.09,0.0
23,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,向中央银行借款,462933000000.00,432921000000.00,441055000000.00,418105000000.00,520138000000.00,575653000000.00,531303000000.00,562825000000.00,532867000000.00,523186000000.00,508304000000.00,498614000000.00,443597000000.00,386158000000.00,231602000000.00,170768000000.00,135320000000.00,78194000000.00,63724000000.00,123891000000.00,83669000000.00,6593000000.00,7558000000.00,9504000000.00,5871000000.00,1899000000.00,928000000.00,213000000.00,150000000.00,0,0,0,0,0,0,52000000.00,20000000.00,2000000.00,65000000.00,40000000.00,11000000.00,11000000.00,60000000.00,60000000.00,0,0,0,0,38000000.00,126000000.00,0,0,0,0,0,0,0,0,28000000.00,0,0,38020000.00,0.0
25,同业存入及拆入,1334291000000.00,1466756000000.00,1430971000000.00,1453733000000.00,1504642000000.00,1456042000000.00,1388472000000.00,1382766000000.00,1751894000000.00,1783533000000.00,1712644000000.00,1694180000000.00,1608254000000.00,1580857000000.00,1536506000000.00,1385649000000.00,1456054000000.00,1470014000000.00,1445944000000.00,1276529000000.00,1235033000000.00,1118686000000.00,1059184000000.00,1012337000000.00,965324000000.00,918908000000.00,970805000000.00,1066712000000.00,913279000000.00,925468000000.00,1030725000000.00,945658000000.00,826885000000.00,740627000000.00,725754000000.00,705610000000.00,698516000000.00,619581000000.00,652518000000.00,655826000000.00,631568000000.00,607481000000.00,645658000000.00,626060000000.00,534638000000.00,340889000000.00,369894000000.00,319270000000.00,302593000000.00,384810000000.00,280437000000.00,0,233632000000.00,114514000000.00,83693000000.00,81893000000.00,47161000000.00,36079000000.00,29103000000.00,24138986000.00,24214047000.00,36919005720.32,0.0
26,其中:同业存放款项,921654000000.00,1004444000000.00,945148000000.00,1025369000000.00,1101324000000.00,1018641000000.00,994076000000.00,1003444000000.00,1307521000000.00,1339958000000.00,1302249000000.00,1290305000000.00,1253987000000.00,1271449000000.00,1241737000000.00,1113813000000.00,1214210000000.00,1185469000000.00,1147740000000.00,1010446000000.00,1022037000000.00,893379000000.00,825931000000.00,774563000000.00,756108000000.00,712934000000.00,746537000000.00,801201000000.00,709082000000.00,755462000000.00,822236000000.00,774736000000.00,662707000000.00,585673000000.00,596115000000.00,592399000000.00,600265000000.00,509824000000.00,562601000000.00,573327000000.00,545839000000.00,513992000000.00,583346000000.00,573932000000.00,483075000000.00,274604000000.00,313402000000.00,280406000000.00,263730000000.00,322619000000.00,218298000000.00,0,195399000000.00,0,0,50327000000.00,47161000000.00,0,16407000000.00,14414707000.00,16455030000.00,36919005720.32,0.0
27,拆入资金,412637000000.00,462312000000.00,485823000000.00,428364000000.00,403318000000.00,437401000000.00,394396000000.00,379322000000.00,444373000000.00,443575000000.00,410395000000.00,403875000000.00,354267000000.00,309408000000.00,294769000000.00,271836000000.00,241844000000.00,284545000000.00,298204000000.00,266083000000.00,212996000000.00,225307000000.00,233253000000.00,237774000000.00,209216000000.00,205974000000.00,224268000000.00,265511000000.00,204197000000.00,170006000000.00,208489000000.00,170922000000.00,164178000000.00,154954000000.00,129639000000.00,113211000000.00,98251000000.00,109757000000.00,89917000000.00,82499000000.00,85729000000.00,93489000000.00,62312000000.00,52128000000.00,51563000000.00,66285000000.00,56492000000.00,38864000000.00,38863000000.00,62191000000.00,62139000000.00,0,38233000000.00,0,0,31566000000.00,0,0,12696000000.00,9724279000.00,7759017000.00,0,0.0
28,衍生金融工具负债,26424000000.00,41603000000.00,23956000000.00,22859000000.00,28105000000.00,33253000000.00,26601000000.00,48972000000.00,33344000000.00,29457000000.00,21427000000.00,18950000000.00,34599000000.00,17472000000.00,24705000000.00,22210000000.00,33164000000.00,51268000000.00,14084000000.00,12356000000.00,10074000000.00,7174000000.00,7410000000.00,8574000000.00,16675000000.00,12058000000.00,11772000000.00,9632000000.00,7650000000.00,5792000000.00,5208000000.00,4402000000.00,5993000000.00,6686000000.00,5171000000.00,4678000000.00,5150000000.00,5381000000.00,4086000000.00,3100000000.00,2907000000.00,3381000000.00,3390000000.00,4060000000.00,5675000000.00,5671000000.00,5750000000.00,5631000000.00,3319000000.00,2152000000.00,1668000000.00,0,568000000.00,0,0,0,0,0,0,0,0,0,0.0
29,交易性金融负债,26980000000.00,27955000000.00,28465000000.00,24826000000.00,23109000000.00,18513000000.00,15795000000.00,16300000000.00,26964000000.00,31464000000.00,33427000000.00,56812000000.00,49700000000.00,47384000000.00,48489000000.00,30702000000.00,29297000000.00,35011000000.00,35415000000.00,20952000000.00,18749000000.00,15498000000.00,11060000000.00,11979000000.00,11965000000.00,18469000000.00,17079000000.00,14788000000.00,15410000000.00,16307000000.00,14842000000.00,13259000000.00,12928000000.00,15782000000.00,15968000000.00,13308000000.00,9229000000.00,6503000000.00,7079000000.00,7525000000.00,6468000000.00,5113000000.00,5259000000.00,3924000000.00,4338000000.00,5903000000.00,5220000000.00,5248000000.00,6709000000.00,7099000000.00,4533000000.00,7248000000.00,8152000000.00,10722000000.00,9319000000.00,0,6692000000.00,6644000000.00,0,0,0,0,0.0
30,卖出回购金融资产款,106858000000.00,123220000000.00,80493000000.00,77586000000.00,137513000000.00,62089000000.00,73027000000.00,32757000000.00,97983000000.00,81488000000.00,128418000000.00,74293000000.00,179209000000.00,98423000000.00,256413000000.00,112477000000.00,49865000000.00,148006000000.00,189540000000.00,63290000000.00,89573000000.00,176736000000.00,86511000000.00,126075000000.00,155368000000.00,121250000000.00,141619000000.00,13039000000.00,29560000000.00,24568000000.00,19572000000.00,37252000000.00,27614000000.00,36791000000.00,52921000000.00,2278000000.00,18496000000.00,10775000000.00,15031000000.00,9372000000.00,21593000000.00,15817000000.00,13633000000.00,18682000000.00,34815000000.00,31398000000.00,17261000000.00,22504000000.00,27721000000.00,20313000000.00,1262000000.00,0,121000000.00,0,0,200000000.00,0,0,400000000.00,450000000.00,220000000.00,0,0.0
31,客户存款(吸收存款),6072908000000.00,6048860000000.00,6135448000000.00,6106174000000.00,5793324000000.00,5705985000000.00,5732928000000.00,5718712000000.00,4930345000000.00,4866841000000.00,4938694000000.00,4937673000000.00,4728589000000.00,4728274000000.00,4734627000000.00,4638570000000.00,4484814000000.00,4493337000000.00,4514566000000.00,4295213000000.00,4029668000000.00,4116546000000.00,4375920000000.00,4123583000000.00,4157833000000.00,4070216000000.00,3953310000000.00,3921783000000.00,3728412000000.00,3640301000000.00,3592312000000.00,3414270000000.00,3283232000000.00,3163528000000.00,3157975000000.00,3037561000000.00,2867847000000.00,2808558000000.00,2702931000000.00,2564275000000.00,2372055000000.00,2397125000000.00,2365334000000.00,2141119000000.00,1865815000000.00,1880294000000.00,1811113000000.00,1692672000000.00,1555809000000.00,1601856000000.00,1643151000000.00,1653223000000.00,1344548000000.00,1346998000000.00,1299490000000.00,0,1177918000000.00,1147509000000.00,1024898000000.00,819070193000.00,646439155000.00,367475835151.22,0.0
32,应付职工薪酬,11118000000.00,6353000000.00,5054000000.00,4592000000.00,9309000000.00,6332000000.00,4867000000.00,4287000000.00,8770000000.00,5866000000.00,4660000000.00,4281000000.00,7814000000.00,6908000000.00,5250000000.00,4438000000.00,7271000000.00,6716000000.00,4311000000.00,2588000000.00,6163000000.00,5625000000.00,3692000000.00,1977000000.00,5673000000.00,6538000000.00,4328000000.00,2635000000.00,6899000000.00,6257000000.00,4909000000.00,3396000000.00,6920000000.00,6494000000.00,5359000000.00,3544000000.00,6269000000.00,4868000000.00,3975000000.00,2651000000.00,4744000000.00,2795000000.00,1824000000.00,1797000000.00,3968000000.00,3267000000.00,2966000000.00,2035000000.00,3232000000.00,3091000000.00,1867000000.00,0,2194000000.00,0,0,1646000000.00,0,0,1384000000.00,462352000.00,327219000.00,0,0.0
33,应交税费,11622000000.00,12947000000.00,10982000000.00,13914000000.00,6794000000.00,9407000000.00,11980000000.00,13956000000.00,11882000000.00,15322000000.00,14580000000.00,16553000000.00,9693000000.00,12596000000.00,11625000000.00,15154000000.00,12784000000.00,14878000000.00,12623000000.00,11463000000.00,11190000000.00,10610000000.00,9304000000.00,11187000000.00,9711000000.00,9860000000.00,10439000000.00,11380000000.00,10728000000.00,9884000000.00,9153000000.00,11030000000.00,7366000000.00,7895000000.00,7481000000.00,9037000000.00,6909000000.00,6881000000.00,6201000000.00,4995000000.00,5533000000.00,5827000000.00,6226000000.00,5877000000.00,6183000000.00,4216000000.00,7419000000.00,7944000000.00,7659000000.00,5172000000.00,4322000000.00,3319000000.00,3797000000.00,2714000000.00,1987000000.00,1710000000.00,759000000.00,149000000.00,677000000.00,485282000.00,461836000.00,0,0.0
34,应付利息,0,0,0,0,0,106953000000.00,101728000000.00,99540000000.00,92579000000.00,93533000000.00,88757000000.00,86590000000.00,79635000000.00,82638000000.00,78106000000.00,76633000000.00,74409000000.00,75785000000.00,76169000000.00,73603000000.00,70892000000.00,70932000000.00,66458000000.00,60737000000.00,59812000000.00,60636000000.00,58399000000.00,55446000000.00,50757000000.00,48977000000.00,48761000000.00,41811000000.00,39053000000.00,38182000000.00,34667000000.00,30777000000.00,32715000000.00,30644000000.00,28238000000.00,25341000000.00,25156000000.00,24677000000.00,25116000000.00,22062000000.00,22259000000.00,19342000000.00,16618000000.00,13898000000.00,12756000000.00,11927000000.00,10670000000.00,0,9018000000.00,0,0,8023000000.00,0,0,6596000000.00,5503840000.00,4904565000.00,0,0.0
35,应付账款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5067025009.15,0.0
36,代理业务负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,应付债券,403918000000.00,335430000000.00,337972000000.00,332909000000.00,317688000000.00,303834000000.00,304583000000.00,289574000000.00,287662000000.00,259744000000.00,260945000000.00,228024000000.00,229515000000.00,188713000000.00,179250000000.00,178258000000.00,170106000000.00,137401000000.00,133432000000.00,133403000000.00,129547000000.00,116757000000.00,95378000000.00,87966000000.00,82238000000.00,94847000000.00,86361000000.00,85353000000.00,79572000000.00,79437000000.00,79532000000.00,77959000000.00,81803000000.00,52000000000.00,52000000000.00,52000000000.00,52000000000.00,52000000000.00,53000000000.00,53000000000.00,53000000000.00,53000000000.00,40000000000.00,40000000000.00,40000000000.00,40000000000.00,37000000000.00,37000000000.00,37000000000.00,37000000000.00,37000000000.00,37499000000.00,12000000000.00,12077000000.00,12434000000.00,12292000000.00,12147000000.00,12083000000.00,12275000000.00,1212058000.00,0,3043420.00,0.0
