,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,87143629.33,86304438.72,88860123.08,140005504.89,181486480.24,255208504.15,177934190.99,227689564.07,213278294.46,257466263.91,380706922.00,437290277.04,420165724.43,572499247.50,36841340.51,53043898.25,57787357.46,37911705.05,60554055.45,40401070.66,32158249.72,43068335.49,77190902.20,115877784.31,169894545.09,207073008.03,227420209.37,250582250.62,276222651.73,320522733.88,463626799.84,442737623.85,463546780.63,458919119.61,556142009.51,776223998.77,109052121.00,70770111.96,91809186.17,33015324.92,12928296.43,22731338.60,9891250.73,15917110.74,4433327.68,44180563.25,74371523.06,2480730.74,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,231556410.55,208277393.31,210154611.12,193468883.43,270713486.17,278153810.66,301207451.39,217312550.77,0,248491226.35,0,168979042.44,0,139461302.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,3627008.00,6021008.00,7566293.00,12635946.24,23000000.00,21796000.00,82494596.45,34016300.57,68968402.50,69342224.48,47630000.00,36081088.00,25538343.35,17234755.35,1477200.00,10112255.50,8180000.00,10776912.72,6990294.06,21458582.06,16608175.40,2900000.00,8153842.69,20223973.58,14899744.20,14585207.77,14941832.12,20633845.00,35852750.00,20105600.00,14461200.00,18310496.00,4880000.00,12599764.00,6110000.00,10792000.00,4622688.14,20938000.00,4610000.00,4200000.00,700000.00,0,6880000.00,1000000.00,145000.00,5798453.00,7985500.00,0,0.0
7,应收账款,227929402.55,202256385.31,202588318.12,180832937.19,247713486.17,256357810.66,218712854.94,183296250.20,203644816.44,179149001.87,160533109.44,132897954.44,175485110.94,122226547.43,134280461.15,105767694.50,105844937.64,106712530.93,108651118.14,103459533.11,92161261.50,100199899.12,97430251.91,97310664.61,98115957.78,93376910.34,85026426.45,85237618.42,85449064.11,79775866.76,81997477.35,79442693.09,80566989.41,86076566.37,87790871.64,87650828.41,85630523.05,82611012.80,66779266.76,59431455.45,69066311.01,60467602.21,54828892.40,53355135.60,55125128.81,53242170.42,23556050.72,8548102.85,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
