,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,905233874.30,623123683.84,1712402922.03,1551787831.28,1466995869.83,1264705583.95,673201616.30,449806628.53,714379661.68,658222106.88,499732450.20,263014509.14,641266321.46,395226380.43,954845770.58,682877744.36,2243363642.15,547446771.87,338633869.43,303751595.74,642462611.56,252678770.52,264987620.63,362476901.69,433726488.68,242478106.06,255023286.48,435066084.90,470204818.10,329120574.66,367787412.61,358158561.52,502830687.08,378742374.68,399138017.25,438920805.83,565206984.82,406347582.13,456272851.37,439607348.82,558002472.14,65655354.56,97704557.70,125718641.40,133529298.92,38903142.02,0.0
3,交易性金融资产,134024188.45,0,0,0,0,0,845013.70,0,56506.85,0,0,646780.82,1571506.84,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,227077052.68,176204784.41,178274804.10,159056447.62,86079222.63,158752919.03,160902790.44,142706909.77,85054336.03,0,235116813.08,0,258128307.86,0,1366147937.70,0,0,0,0,0,0,0,0,0,616701986.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000.00,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,227077052.68,176204784.41,178274804.10,159056447.62,86079222.63,158752919.03,160902790.44,142706909.77,85054336.03,138994223.71,235116813.08,287447346.53,258128307.86,1359716585.22,1366147937.70,1368636286.11,1231184378.91,1110072616.68,1121627674.33,1107467104.35,1047374973.29,734853216.23,743117248.58,758791252.10,616701986.18,525027630.86,481145418.34,449140137.58,402288722.98,425418469.03,418840457.22,316756518.04,277096622.80,295382418.97,288540440.58,249438925.08,194295858.01,232888497.87,206971300.33,132693052.95,116997435.03,156801696.59,137057057.77,77001953.52,50023549.02,21505374.76,0.0
8,应收款项融资,120869998.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,223520536.58,1111415996.40,143006.20,155208.00,615353.98,0,0,107416.67,996706.14,71500.00,28395870.78,46519484.60,54849197.36,87537439.34,129777716.37,74611024.44,77212228.73,63962079.96,67596277.59,93088499.30,53673930.33,49683419.42,69556902.38,56548791.08,26760453.01,47545688.11,77554811.98,65813853.57,13956693.94,54611179.07,28096786.91,61728460.23,16325842.98,21136707.38,14083226.43,14908180.39,8786229.29,7449226.24,8071184.61,10496628.90,8933447.49,0,1056609.24,4670908.81,9775302.99,94447.16,0.0
10,其他应收款(合计),151142820.84,81148690.23,57574287.88,68572575.70,58013240.76,63339513.63,31851924.84,223769859.10,213363484.14,0,50880970.71,0,44088029.18,0,20582791.82,0,0,0,0,0,0,0,0,0,22899638.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
