,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,546111713.32,723398154.90,743104738.45,728140594.99,624602259.21,568651259.71,445853426.03,606803795.44,479864790.01,638332201.23,468456943.75,586864699.65,790700518.63,394144163.45,323933884.14,309545617.52,217568834.92,276421926.48,193334955.94,238789817.76,290815018.30,345851591.60,277396299.83,345569824.87,427863364.56,453174629.60,559687873.32,563242150.99,668808691.36,696142355.55,735395357.13,668589103.79,779425396.44,920814936.80,1115537446.99,1421804027.26,96225175.28,63927064.77,82107155.80,29254365.44,32648483.59,0.0
3,交易性金融资产,6000000.00,1501000.00,2200000.00,59207298.63,4300000.00,45700000.00,1204129.38,51204129.38,10700000.00,70600000.00,70399600.40,69860477.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1305228734.27,1335723082.84,1367836603.40,1384385374.23,1528219613.79,1652645440.20,1744478331.65,1850066469.98,0,1477478647.84,0,1269748700.76,0,1029958377.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,71257159.27,121641225.12,180698265.88,180698265.88,115320342.04,124242129.67,108361179.31,172164857.66,87543189.03,104727155.39,60302035.39,68897960.98,41951469.78,20607799.40,16429782.37,38685522.31,40492818.07,26161133.81,29962031.70,67984265.35,34932408.53,34090802.50,50510009.34,90394929.48,58654391.89,59786040.32,48173935.93,90888325.79,111681721.93,118739651.05,26625102.21,33637728.39,18530409.83,12371410.84,7004704.00,15960767.44,14612860.75,16774915.78,16999647.88,8999602.44,9796522.00,0.0
7,应收账款,1233971575.00,1214081857.72,1196974431.87,1203687108.35,1412899271.75,1528403310.53,1636117152.34,1677901612.32,1367504121.22,1372751492.45,1319340828.60,1200850739.78,1230858854.02,1009350578.45,888760704.83,772194155.77,617750477.60,634002029.57,547499499.03,466531546.97,503492526.37,533793559.42,489413271.24,452943869.78,474611729.14,463004807.40,448215239.55,381497604.77,276350769.45,275987377.41,357459183.49,303340517.58,350577479.99,258734858.56,215813706.28,184605227.20,197630328.47,165027467.02,145680420.24,133157030.93,125965435.17,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,193801222.59,192307347.01,230456755.32,133976294.74,295007088.76,258112648.99,234112821.71,144777388.30,318623976.33,241187174.87,290418661.00,219652797.60,160707379.38,124601704.22,151162173.95,110211430.49,154176541.85,136286535.35,119813196.06,112669274.72,145744202.67,97316567.77,88016896.71,104897800.70,84602505.28,76574928.01,70718393.88,57327436.85,149025215.97,208465825.39,318181461.97,164975848.07,291832849.04,217953462.24,144119629.47,47637943.97,22900975.91,28996666.61,14624007.61,10089287.00,6387205.81,0.0
10,其他应收款(合计),189561020.47,144342787.39,198365901.30,121543165.09,129217313.14,205846612.78,153330270.73,119714848.98,0,112342688.91,0,91855887.69,0,87668021.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,776388.95,689951.60,603514.25,516127.04,738527.33,524821.37,407175.54,5249871.70,5977992.51,5171914.04,3959041.82,5237517.50,4286671.70,2683160.80,7291921.82,6342400.60,7048719.44,6884813.87,12292305.52,10287305.52,10729583.30,5748407.43,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,144342787.39,0,121543165.09,129217313.14,205846612.78,153330270.73,119714848.98,117404218.31,112342688.91,102747272.83,91855887.69,136835041.31,86891632.06,76890739.88,79011339.46,138424027.10,89640771.56,55465441.86,68879085.21,114736611.80,86949570.84,60296592.87,41354363.02,81487139.20,51200438.55,42077065.31,37122782.68,51657628.87,33698928.61,94317597.82,80439622.74,64495126.00,51965036.52,37137455.21,15377838.14,27188400.33,28054873.62,12951555.67,7047957.69,9269028.10,0.0
