,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1013956910.08,444175964.22,496589354.64,679586824.55,993077815.35,936936287.78,895618930.30,644612964.81,746185761.38,1214190935.89,786485884.70,864633437.28,968326904.92,560237781.81,290799346.95,360280207.01,371638221.41,241775945.05,171464280.52,189211380.67,181954227.99,167248213.17,174444052.18,128098492.47,166324353.64,192867738.53,216498316.74,215641653.29,240376796.23,281841294.80,484677992.96,516212768.52,544150120.93,559690542.81,559225247.98,543320294.90,554861229.82,551026127.82,59029981.80,53767067.32,40453300.34,3579649.51,2795156.89,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2397837948.70,2813245654.79,2831396167.62,2180135157.17,2151147067.21,2225815086.02,2224009009.67,1648634195.43,1541648991.00,1405810733.56,0,1122804197.31,0,1133250324.57,0,600094097.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,34016052.29,27851359.22,46834631.22,47982591.21,17948764.57,29274790.42,33726024.70,16046596.62,4872306.06,100143100.35,125082462.57,11417001.66,7742508.66,9506225.04,14176183.51,9380633.63,11471606.37,15123478.37,8945258.26,7079423.34,11750370.50,29766468.94,17640859.07,18504041.64,9691739.24,14324690.18,11399995.28,15947023.98,16427068.62,12897773.02,16875078.98,20982550.28,23533482.20,22723478.23,14968192.37,12537401.02,19599126.21,12937587.48,11735957.06,7093508.11,6964855.11,3093617.22,1411516.97,0.0
7,应收账款,2363821896.41,2785394295.57,2784561536.40,2132152565.96,2133198302.64,2196540295.60,2190282984.97,1632587598.81,1536776684.94,1305667633.21,1439094816.33,1111387195.65,996070789.95,1123744099.53,945452537.43,590713463.61,458207588.71,476553147.02,479955869.39,303239320.20,267296306.73,234209033.77,248863381.81,268308954.63,232294928.94,155306016.00,97214351.68,105420149.44,94918254.87,148336744.99,93019508.66,39422188.05,45464137.05,44845993.91,47066578.99,42873191.48,25502866.91,31090298.50,30441810.75,29683249.04,19807544.21,12575237.70,2409386.15,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
