,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,237404586.85,349399687.15,307029714.93,546057048.44,447864103.69,398558986.85,497239307.99,839665536.34,159773934.33,756150659.43,877256330.98,1557788227.85,1408472928.23,1092977595.82,930206465.16,1268464465.73,432204559.56,187664137.56,196278537.24,465415277.81,78875704.65,96783970.02,72783106.54,498119316.40,85372355.18,89668079.52,82101403.34,610307318.07,205938224.88,280829330.46,302070134.91,747904731.53,326205122.98,761807376.61,829238623.49,826457739.02,769975684.40,746372695.99,800980893.23,787655009.89,743851291.91,748809145.01,721127088.03,582443494.76,516228137.42,590398175.80,461434822.89,486525588.63,578145838.68,474752735.89,681259688.00,605571258.70,437659496.29,454885599.19,488181547.46,446498134.05,345515521.88,401659972.21,483170315.58,509743674.15,478540854.62,450311834.39,451891618.84,510311106.96,494002676.21,264845814.39,192768446.03,227506435.82,260296078.52,273341870.86,273754500.00,232162197.55,390418706.79,411742271.51,428371353.54,57476991.68,35407052.47,23666355.33,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17100.00,1027480.00,98500.00,0,308240.00,936290.00,538275.00,0,0,132279990.69,130000000.00,0,0,10103000.00,6991110.00,0,0,12555200.00,234260.00,5969040.00,50921816.00,77608000.00,107608000.00,107608000.00,7608000.00,7608000.00,0,0,11529035.30,11529035.30,0,0,3950438.60,3950438.60,3950438.60,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1161401393.73,1366264326.20,1579851974.52,1512867669.23,1942189115.11,2106409473.46,2046045918.01,1851604332.40,0,1231526300.05,0,589506828.64,0,579861132.71,0,0,426664290.20,378862156.59,395787613.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,489783019.58,565132919.13,712215533.98,716626577.45,561644723.99,644821457.79,877060582.54,760055917.01,484640906.20,476098979.25,382131081.04,378002303.06,322167731.81,315403135.88,336549743.72,355623345.18,273384267.86,250161508.07,266467483.96,308843577.19,306056595.16,272962566.18,263624612.47,236571356.27,218064055.53,238439364.38,222132934.06,201944298.91,199324847.00,195721762.75,229930312.95,226498682.35,153408192.79,122330238.29,121796215.93,152652480.92,96276308.15,117176544.36,108683800.96,121370997.85,93189860.00,67691849.39,149322471.68,186120935.24,147229521.32,156699114.08,134322840.29,122885011.68,75787052.78,103685589.89,75181756.82,77698531.49,43393339.72,67657027.38,17380177.87,51596480.10,35505779.94,45938494.94,25475906.29,42271585.61,19735552.46,23768268.04,22899331.45,22361510.77,10940789.52,9037554.20,2970995.10,12148080.50,8150304.54,8462035.20,0,7470000.00,2222300.00,3730000.00,4836118.00,2164158.20,0,0,0.0
7,应收账款,671618374.15,801131407.07,867636440.54,796241091.78,1380544391.12,1461588015.67,1168985335.47,1091548415.39,1156268290.82,755427320.80,310199156.12,211504525.58,303888756.44,264457996.83,219766297.19,147761587.75,153280022.34,128700648.52,129320129.43,103322629.63,133293606.06,104056980.62,110412695.56,102483981.34,98672805.96,98653979.51,89099141.73,91199280.06,85322562.24,85711557.17,85993714.11,100098338.05,115023432.01,111113404.15,128985137.96,92911793.08,119519046.25,114010446.75,125735656.08,93267733.23,114169455.64,100417291.57,116806200.14,83788940.61,119310469.75,111866924.40,111740599.21,74945061.87,85401942.96,79898758.38,87193670.81,68583819.44,71325311.43,81933553.44,116138935.05,73202967.62,96969846.01,102205149.64,82398416.90,73247531.64,88981853.69,83923581.01,85468236.73,72464092.87,83421921.45,82538542.74,75809338.95,58378542.01,48926783.56,53701385.36,50637600.00,44972619.29,74070611.51,23248243.01,28500686.53,23067263.73,30084707.19,26777423.24,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,81017666.55,58182789.61,65459396.14,40304569.28,49314599.20,63072428.00,61312801.72,82888981.20,80775094.78,63488781.40,51734624.36,47390076.45,67326237.96,58716940.85,52629282.67,46949555.20,49911749.54,42568863.60,37179370.59,34530496.82,23939161.68,16776174.60,22414702.53,16573006.85,25135112.11,21341898.85,19023887.88,12656283.77,19764904.28,9641438.88,14122077.70,11472683.29,11174609.09,8271158.61,12273859.87,7106016.55,9327656.99,8744300.26,12424180.78,9099645.49,6322059.06,9670026.99,14403952.91,10530007.55,17343192.20,18746242.91,18957543.17,18114338.03,42556053.94,30666658.89,30738708.53,18940685.47,37348558.46,39339661.45,58593900.66,26404011.34,28021429.58,18010642.47,23449234.59,13217662.12,28733758.35,11804338.83,20723011.27,14096288.43,14939069.42,21917496.25,27457482.11,35248056.41,25612371.08,25859747.51,0,21942195.77,47379490.10,31150621.81,13438560.27,9220080.49,1933813.75,2898546.22,0.0
10,其他应收款(合计),20799690.80,19799774.98,17835832.88,13280826.25,26901833.79,18329323.35,42458884.61,15417895.80,0,20941663.37,0,12911467.53,0,27741509.46,0,0,26159020.25,27725637.55,29391403.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
