,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1366835987.02,929423695.28,1235377600.89,674439206.34,1753186449.72,69268349.14,30950491.27,28828208.11,17687510.74,57315205.72,157551659.29,54433772.69,44447715.11,17963712.42,22062768.88,33375428.39,72111353.82,56021813.61,28920105.35,57242056.04,82645768.54,114797130.27,113275909.49,77498903.74,73830707.48,85101304.74,82443099.22,92430177.76,49489377.43,64593397.51,53907556.97,46234848.67,51983440.66,66438202.14,56587645.16,45766403.87,55301431.39,35066246.60,25524329.30,35306928.96,31806416.37,76753536.29,75756986.01,98852522.43,85006504.74,62718377.58,87604660.07,25655975.76,70095555.62,9271853.88,24329029.29,18452947.76,39182683.84,50929014.17,29100267.36,24685431.28,30398054.18,36083635.47,36267755.25,0,44076294.70,200305494.33,184559471.89,136548600.45,83841441.87,0,33053055.29,0,86771874.12,58514222.59,42385554.12,0,156921882.78,61536469.07,178392831.37,51344729.39,46298934.63,4660189.09,4645256.36,5313131.06,3846215.00,0,1113768.00,1057202.00,542660.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.00,0,47000000.00,0,99318400.00,0,94738900.00,81380000.00,111380000.00,0,0,147821706.10,98890220.00,45500000.00,40782101.13,28000000.00,28000000.00,20000000.00,20000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,607652975.95,711296810.41,725113547.41,727386297.16,665655207.33,64421539.38,57129419.59,41545047.70,56248602.52,0,51846649.78,0,49640375.17,0,62423642.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,18716733.51,15957393.12,21019517.16,31819831.46,29894562.11,599660.80,0,1650000.00,6853400.00,12800292.00,1580000.00,4535000.00,6610000.00,2240000.00,4736000.00,1632222.00,1653064.80,2700000.00,6037000.00,1472933.00,6491108.30,9280001.71,6205491.79,4234450.00,10654200.80,3991488.70,3210525.40,2039488.00,4712871.60,8074990.00,8125902.50,9473289.20,20400000.00,17214796.99,10784796.99,3682000.00,7800000.00,1800000.00,250000.00,175333.98,10423731.89,3871942.70,2159289.55,17236791.18,19658890.73,21376436.10,19346750.00,19895550.30,9850000.00,15892482.30,6223000.00,9300800.00,5140000.00,3600000.00,5180000.00,4200000.00,4420000.00,16725106.70,3135440.00,0,2615313.90,2249194.70,6130000.00,5510000.00,8134829.20,0,450000.00,0,22390000.00,0,300000.00,0,9100000.00,7150000.00,8160000.00,0,2600000.00,0,0,0,0,0,0,0,0,0.0
7,应收账款,588936242.44,695339417.29,704094030.25,695564975.68,635760645.22,63821878.58,57129419.59,39895047.70,49395202.52,54088999.52,50266649.78,47036272.69,43030375.17,51717013.62,57687642.90,48511384.33,54183286.33,67178901.20,54312875.11,55620357.08,55102258.02,54764160.88,59356214.30,49943890.75,60845020.76,48021788.41,41906978.19,42629323.23,44791873.66,53573986.24,53051418.94,51000995.36,36450773.28,41720137.51,43803466.25,40582339.61,30956523.15,39076235.36,35648794.28,35202768.41,36010047.36,53412442.84,44959774.77,40945859.88,54053887.02,75618573.07,71304591.04,74424506.74,98995166.69,104519008.21,96129701.06,104946735.85,112188585.86,115284759.73,103806959.84,105106316.88,96140178.14,114438207.48,105708616.97,0,88635960.23,212598736.99,201917660.62,102759723.57,86377873.06,0,67013751.95,0,47321372.87,56021829.58,48029083.37,0,48666260.64,67021870.77,52729709.43,64255815.54,38671392.28,31029482.86,35068773.45,34847262.85,38853627.00,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,47445410.34,2591346.22,4579041.73,2963179.32,1635158.52,6677185.59,1288542.44,3077783.22,303068.16,550051.53,2419449.24,1733438.82,229967.98,239910478.84,239774788.54,1742487.08,994305.42,2024839.45,644643.77,417972.41,287784.12,258684.33,268703.56,14894577.04,5626440.60,324096.40,721071.33,214860.30,427053.62,735629.95,958532.97,465425.99,674797.71,656537.04,717125.30,998261.94,2474299.98,827665.17,1567494.52,303799.40,365698.78,463045.22,938224.36,1539929.42,404296.65,1359516.66,2664187.94,3134551.14,880803.78,926302.68,2245816.35,2175359.87,3146828.80,896671.69,2753276.01,3425519.12,1644259.64,6258124.97,5113600.00,0,4733091.54,15562899.94,4273554.01,5052402.81,4674071.29,0,2546898.38,0,5378601.26,14081538.73,12072075.50,0,9391309.45,16871536.52,3271168.19,9276900.37,3691034.48,8971743.67,13917744.18,4139568.64,0,0,0,0,0,0.0
10,其他应收款(合计),95935380.64,119433474.79,83262433.62,76157431.69,73792701.63,12746958.32,10064232.71,7580735.43,7832288.30,0,3334821.56,0,3028113.23,0,4419187.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
