,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990331,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3634617883.43,3477049545.98,4265503914.47,4054120128.40,3826990027.71,3042393516.79,4369570953.24,1899893014.32,2555762325.65,2684524178.09,2339370963.26,3829285899.44,4240387578.91,2960418285.53,4333518891.62,5525492010.87,2029304808.74,1875271360.76,2223557014.42,1605472248.88,2191708403.99,1773461811.66,2014768916.55,1679478316.27,3885620422.07,2968746566.95,3010235711.17,2236117290.42,2385936900.92,1330563147.73,1713173363.52,1390291405.68,1251588247.70,1495846196.09,968977235.48,1232016193.19,1482785302.48,1313495985.62,692222932.37,733943081.53,831418659.02,790945770.70,483595212.27,394891552.09,822679977.60,27079245.71,38224622.04,20853098.28,464019337.33,61139769.08,50085153.83,37813893.65,33369789.63,53399805.60,319838400.84,367133514.97,332080531.51,427473688.93,323497304.03,469328087.05,353499177.64,927702364.72,688572793.60,722944741.88,786910766.12,771780967.47,583582490.12,614770742.39,566922798.41,296071851.26,484466079.76,481572322.91,416063191.66,380100063.64,267968164.83,277643499.87,730173314.71,20905369.36,14052667.27,9204325.72,606861.37,0.0
3,交易性金融资产,0,0,0,4220000.00,3042000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72563.29,61979.03,50728.62,0,0,0,150556.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,207550188.49,174634849.46,187986331.05,210810584.16,180470881.65,9408845.33,11738377.01,11127513.57,12045653.58,0,14088172.49,0,209804263.27,0,174372933.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,49141172.69,45903826.43,47537219.87,63639774.31,55442754.59,247265.70,150000.00,550000.00,0,0,0,0,3330000.00,1049045.13,1849045.13,13980000.00,22395000.00,1100000.00,6190000.00,100000.00,6700000.00,1250000.00,2117110.00,4685021.30,5400000.00,17983161.54,10661999.54,700000.00,6280000.00,5350000.00,3750000.00,4003000.00,500000.00,0,0,0,0,0,500000.00,600000.00,7300000.00,0,0,20000.00,20000.00,5778195.36,14504150.95,3163351.11,6441060.00,5694365.56,16700000.00,3551853.60,9795485.83,17717251.27,4720932.80,942976.00,2046064.18,25323376.38,8323039.83,3832161.50,3202135.75,78520315.93,27158737.60,41793427.94,36469400.48,35042755.75,14641595.80,5791400.00,11936193.20,11380000.00,5089878.20,3490000.00,2525917.20,0,0,0,0,0,0,0,0,0.0
7,应收账款,158409015.80,128731023.03,140449111.18,147170809.85,125028127.06,9161579.63,11588377.01,10577513.57,12045653.58,15880566.28,14088172.49,15878113.82,206474263.27,172311012.19,172523888.12,167783673.68,163768073.96,146939443.09,146600535.82,159677082.58,285330794.63,238412232.50,272652851.51,249262001.82,245551001.10,106953189.47,4583044.60,5225239.83,5504183.97,13454123.53,13496635.20,13496635.20,13496635.20,19493647.07,19493647.07,35993485.07,49508666.27,30249985.80,30249985.80,30739985.80,516470026.57,81292534.54,3035804.24,2691366.00,3216551.60,130676906.41,224987661.56,139467924.00,155658726.33,133584337.15,130419360.37,92065258.06,89778272.94,176290911.91,219089716.47,174397286.58,199536324.08,169538506.02,184271271.28,145416756.07,166452194.00,160560349.32,146542992.62,153715321.70,173217974.01,178506268.13,124048563.72,121968545.50,102143339.96,96626727.00,92998151.42,77012011.84,39760456.20,39574276.86,20404323.96,69040713.56,58683370.97,43751346.39,36352389.68,7896761.03,15219081.73,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,4500539347.23,5357166691.44,7787676290.34,5277822686.47,5004462805.24,5857344915.04,7037977435.65,6872081885.49,5856904893.99,4978896123.58,5144902782.05,3962194867.22,3695355979.18,5825685773.15,3643872488.30,4049557308.68,2624789994.41,2496258716.15,2706840411.11,1746727113.95,1599753559.51,1502947293.62,1755152564.40,2501902541.01,1542642378.26,1446947776.48,1310865387.75,2167049366.08,1226636733.27,1348620477.30,1334926207.13,1487020859.18,1597245011.82,1954763530.86,1529188462.91,2675907605.21,2517072934.50,539904063.41,584172271.72,932353115.51,834415520.43,905332813.48,540793161.01,219388319.08,185249576.14,93036851.92,63851819.05,81941895.53,215782772.60,82046799.09,74592282.55,59794419.88,64377856.54,94570012.69,318258636.57,157216071.18,253803363.22,102871533.16,155797849.81,52869023.69,392880388.43,258461609.40,298480061.04,183043626.02,288286961.85,55138015.35,34265664.30,132792719.12,66060886.64,93798452.01,56954731.91,131786072.58,60634483.78,41758285.84,83251963.15,179190536.57,32510030.94,25889636.74,14532997.18,12222317.97,17989605.11,0.0
10,其他应收款(合计),321814289.25,327358420.66,289144798.71,306796435.68,264843932.58,264827844.44,233325127.08,236532668.97,216956564.72,0,188247738.53,0,136614664.15,0,132316987.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,147416.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,321814289.25,0,289144798.71,0,264696515.90,264827844.44,233325127.08,236532668.97,216956564.72,195488669.07,188247738.53,127457463.53,136614664.15,154293015.63,132316987.57,126195789.44,424296134.35,427735467.36,466201397.06,453873101.94,439258280.40,413523461.38,414317551.48,417016805.19,389185107.05,394427880.47,339525992.53,279141760.88,255960117.84,237462369.28,162678887.71,141717201.30,138030592.86,179416764.88,178595048.01,125603967.74,124431641.43,27169282.79,27717198.34,33512712.23,24184136.02,45313308.81,54366717.93,128570199.71,69436794.90,9870484.66,6612703.32,2906830.94,640135893.81,6520421.72,3725719.19,3919962.23,2599961.37,42480488.72,70174570.84,102935197.86,132628467.94,151562440.31,107290785.47,98210565.75,83337688.70,70140491.86,55422023.49,42250997.27,57323067.99,65502595.65,66711490.52,59474983.74,25064856.63,25128062.46,11630216.55,28502420.89,26737563.52,13255649.82,7811549.06,86568442.17,67758993.82,40610367.42,24539642.60,10753565.48,11783026.58,0.0
