,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,181095236.52,268169635.04,233772513.32,219205204.47,242395056.70,127971252.88,203875852.67,292985618.20,153397531.04,338151270.53,282526953.88,336248876.16,729480590.39,234293167.26,230922456.99,179832109.47,165186029.00,94001939.32,117385433.50,102426241.24,118344279.32,127822800.32,99767281.44,149520302.80,158009698.75,98936825.30,86669702.28,214110988.88,148912366.57,191568582.62,448347146.07,113063361.68,90529410.55,170078608.65,219184739.10,221386818.84,275150122.20,268551647.24,238975631.51,367828284.13,535482242.32,569814854.00,79282263.30,18244180.60,58675964.54,33244784.02,40276383.26,41432970.36,51715307.86,53799881.72,296461260.73,306350701.93,306837793.81,149407737.65,129141864.45,165861583.10,46945175.79,49643513.50,14428548.65,48803723.26,69259233.93,6017305.87,2228584.45,3423349.91,5803749.71,15100073.20,23171875.06,82270271.03,94789742.85,39777781.16,40032493.65,20951723.59,32070710.15,51754763.50,25247649.21,49520489.29,29910147.64,68480799.36,58387102.88,75553080.38,0,79175128.37,0,103637654.08,0,128930160.00,0,139477879.87,0,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004424.36,6297998.93,8256118.25,8170262.30,10360500.91,10254225.18,5179439.32,10079078.43,0,0,0,0,0,0,0,0,0,0,0,0,0,944500.00,1000000.00,0,1458134.92,1003551.12,1000350.00,1016128.58,209164.86,200229.94,200000.00,2969400.00,3046800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194980.50,0,0,0,0,0,0,0,0,0,0,1000000.00,8000000.00,0,8077107.32,0,8892220.37,0,8000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,59019324.71,77184336.57,79482914.92,85457678.75,84254518.47,65580847.34,70015859.48,189669370.95,0,64584642.42,47299927.40,32931293.62,0,31117161.04,27115413.29,31323458.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,16570368.02,34032938.02,15720228.00,16120228.00,12128224.44,21683726.80,45408895.30,177226324.62,62912682.39,28888820.98,12520424.50,16690000.00,0,2400000.00,800000.00,3200000.00,7250000.00,11789039.00,7383470.50,7690635.43,32358000.00,35105946.60,9246525.71,23365000.00,12265000.00,1769504.00,2378200.00,4040000.00,3488925.33,7131359.00,13638556.58,26777462.80,24603815.40,23851472.51,18460436.00,19328954.05,18910602.34,16949316.97,13814367.50,3877749.53,11809303.20,15523703.79,9513424.54,10208751.22,9218101.30,1531400.00,6259500.00,8974170.19,2960000.00,3938000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719365.78,6719365.78,132023663.82,6719365.78,122310000.00,122310000.00,122310000.00,122310000.00,129310000.00,98810000.00,155680000.00,172874771.26,157553500.00,119666680.64,121420880.64,101706680.64,0,91100000.00,0,63900000.00,0,0,0,53000000.00,0,0,0,0.0
7,应收账款,42448956.69,43151398.55,63762686.92,69337450.75,72126294.03,43897120.54,24606964.18,12443046.33,17117371.55,35695821.44,34779502.90,16241293.62,26080285.57,28717161.04,26315413.29,28123458.11,28374038.14,34954715.40,5219704.73,8237190.41,16174752.73,24613192.77,11893087.77,12235455.77,8949075.49,9908139.47,11733142.29,12809007.29,12153242.09,10261890.13,17930864.97,14331890.28,22506858.76,27804089.62,30113289.36,18725822.01,24676071.39,17311523.89,16826831.01,12256304.83,14131257.95,18837796.86,16824157.44,13933186.21,20014734.31,52602750.06,42230669.97,41469093.88,34545058.28,42965601.70,28907214.53,29066975.49,29045170.30,31421311.30,29992713.47,30690979.65,84155211.09,85504212.46,95768722.24,95134792.48,175681672.43,174598823.68,175011718.52,177757835.76,178042555.35,175367022.37,145009222.20,165082164.65,398004119.48,398941012.42,273222800.26,381217819.94,413917959.12,302532136.79,458184533.51,439747760.02,457377547.46,402692964.60,248664568.52,213300399.84,0,120089589.79,0,109391527.22,0,0,0,82714685.63,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
