,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,59799989.42,112557309.69,66044868.44,74257778.08,65021663.26,39946637.58,28342043.61,34264525.81,79875216.41,74607054.22,63621197.07,65653407.18,57819050.71,83860259.25,56444711.36,91682792.75,107975460.74,114420379.61,62305158.06,60692960.76,177091409.66,204842726.17,319681765.69,357998397.03,310644870.27,359676391.86,560862168.59,366132582.28,330817646.78,279015643.58,286659636.82,211645481.90,239573172.07,209991713.38,254027182.36,242067511.08,257361842.79,242491387.81,218232618.41,255531719.35,214355111.47,237505843.52,247120291.71,208286297.09,181332450.28,170121188.92,171733312.35,159484785.99,135236401.24,122419925.22,163766335.36,193273577.27,171282776.46,205148687.35,222475990.35,208991741.26,185139888.88,185984331.06,164397349.24,174597316.97,182188847.31,188164946.66,207786065.03,224758546.76,237787431.25,259754911.13,257993491.38,275839919.39,278992143.06,18240506.03,17830592.88,11407063.50,11248601.46,0.0
3,交易性金融资产,31714.80,31714.80,30462.90,26985.40,27820.00,27820.00,29906.50,29906.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,427681967.16,490625483.11,514022528.06,462580456.78,420093230.92,435454986.49,433037779.09,426816150.34,0,383915014.36,0,385137249.43,0,392393197.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,142317218.63,200262784.37,234179213.76,216597558.29,183425001.49,189433926.67,164572574.04,169272282.13,143685329.64,108564069.77,147228093.23,107583325.07,76838938.17,93641456.17,123804207.16,74070240.37,37670971.57,77489840.68,124936567.96,146946680.23,125341366.13,108172956.14,137757232.96,185118176.35,175787300.02,131468184.82,115051335.56,338848416.50,476052911.93,308449400.00,316264000.00,275423707.94,302211664.46,239562224.00,242724652.15,254522057.71,199062236.91,226553068.39,163726374.91,124247009.09,129715344.70,125108675.00,140160699.38,183836027.34,183974609.70,179279594.94,192298952.08,187733700.00,179705372.89,129462576.53,126365670.40,127653139.40,96356576.62,83914819.76,46655534.00,110163354.00,87287481.60,63900591.24,43913167.02,35249739.41,23975100.00,23954100.00,21333888.41,15543954.00,24480012.17,22550640.00,20208189.00,5753000.00,3910300.00,10779250.00,3720973.00,8498158.75,3580000.00,0.0
7,应收账款,285364748.53,290362698.74,279843314.30,245982898.49,236668229.43,246021059.82,268465205.05,257543868.21,304185032.79,275350944.59,266055098.06,277553924.36,295643434.03,298751740.97,321143550.66,298171545.56,314221638.69,307067691.01,319808353.80,311464873.71,353963089.05,343835908.57,356288740.92,297942385.17,337696384.50,301631212.08,301393332.61,289451407.49,285797573.05,297564567.39,305550498.28,282823149.03,182550854.17,239757472.25,200328772.50,184242162.55,200100176.28,182699731.06,215260608.05,189595851.95,178708939.60,181240991.94,183929644.63,170396561.79,203495482.65,176974603.86,146780989.36,172398039.86,163365821.99,141175662.63,157916802.11,139981446.04,133436121.54,133470883.63,116481815.89,107317456.34,94184707.50,92312138.40,106339701.18,97026625.97,88486555.19,78751246.87,101113735.55,98774587.52,84184731.33,74652313.74,61684915.37,61038633.34,54326383.06,51158610.22,49744284.48,64764455.21,52539141.33,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
