,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1093528206.78,1096648433.59,873185258.06,935287208.80,988074896.49,955582312.53,644547195.91,663943313.51,725345896.13,677102947.04,560765770.09,401787563.31,371282153.67,552274982.85,528043490.15,465469010.43,510451492.43,551413780.77,420151074.53,453143051.49,622870145.58,554442769.47,553909186.88,446419665.02,377741537.30,460967430.15,499745471.47,603293795.51,628601483.27,657434241.20,735683085.60,626220005.66,981557352.86,1047311544.99,1242200081.66,1358605313.74,1225789711.95,1317330583.07,1256380906.20,1105801980.03,1081583681.11,1074755092.69,819979428.83,461001972.61,293066543.89,420871602.78,330398187.58,377127157.66,252754362.64,219425620.85,167044573.26,72927669.64,33878280.70,0,260506.72,433081.28,236946.76,1072202.20,12146911.58,46238622.99,98425521.00,112432566.22,126555776.87,173263143.07,118072945.92,91094711.04,51518883.52,80994359.91,115878082.20,168422825.22,184674138.92,189813417.08,189436369.21,173508632.96,68001288.51,22970452.18,31047162.53,27812156.15,71522145.26,152134592.00,15096707.77,37932887.20,12630709.94,9607302.96,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177380.00,1177380.00,1177380.00,1177380.00,1177380.00,1043460.00,1043460.00,839790.00,839790.00,1088100.00,1088100.00,959760.00,959760.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,136527052.89,405080163.50,531580260.93,509587289.51,330853355.76,458674362.16,559270591.36,442891631.40,261538121.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,263879493.86,373885338.20,290165974.19,194255881.00,334341745.72,0,324269621.86,139209342.04,141540182.78,113090541.10,102526847.45,59518373.90,22070037.32,32667081.39,47522670.01,79267750.25,94064486.50,74706328.00,58895400.00,21824432.25,22146934.00,17336100.00,37186247.00,0,2338114.00,11200000.00,0.00,0.00,156075.68,346877.51,390264.10,100000.00,0,500000.00,0,850000.00,0,0,1200000.00,473858.93,34000.00,300000.00,0,25248000.00,20000000.00,52600607.50,32292177.50,20800000.00,27735000.00,24649300.00,42724000.00,26921600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13661195.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,136527052.89,141200669.64,157694922.73,219421315.32,136597474.76,124332616.44,0,118622009.54,122328779.72,127738124.67,146684955.21,146027853.73,130997343.25,205058533.49,179064339.13,191354124.51,198177788.28,126692691.20,154318027.02,191873021.30,190551449.77,204839277.87,130498517.37,83946174.07,29081348.93,34596430.39,44065632.43,43552691.25,42827941.66,41642563.88,26611458.98,22484586.97,9824836.49,11381701.19,9415400.44,12079589.92,10184911.81,8645288.48,5273305.99,18576567.99,556145.22,524873.37,14002031.76,2253675.54,629794.34,3319890.90,1402082.94,11299396.00,5080415.44,21469633.14,5185103.15,10404324.16,16209005.16,0,31978906.53,34021253.65,34314798.28,63375934.69,64775354.72,63375934.69,65213639.17,83171753.25,73894894.71,88735379.72,72230938.42,61381357.80,61480146.12,39540838.03,55228088.70,62248460.62,50957354.84,58240654.03,75199720.21,149887439.29,143427861.49,93621040.10,113334351.34,103742522.76,103702901.44,160725273.00,159708593.06,130461646.39,59623274.66,55808375.14,0.0
8,应收款项融资,338024900.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,74744038.52,48877128.01,18762346.16,15822667.42,9384709.08,10172602.99,6722490.55,7242468.63,8888427.03,5601681.12,8398769.73,6229818.87,9698514.89,7917540.05,8362882.72,17860157.55,15222505.37,20737300.09,21345642.57,17670214.92,14642219.55,11000653.92,77213688.99,69619437.27,53524017.75,47495346.80,39176827.75,33545967.84,22897407.06,28680510.49,60585400.63,67681141.56,19792773.46,9446483.12,18253583.48,20818702.25,55317520.76,8782034.05,10967447.26,13544275.88,10654610.02,18729988.85,6255163.45,4143813.34,1420919.70,29457380.94,26380622.82,13986741.97,6752363.24,8723957.11,7123895.14,8620657.52,8578323.81,0,1650570.78,61189781.84,61306649.97,79421458.05,79685058.05,65014105.17,64779806.67,17053309.93,17415242.04,65496519.83,62848587.95,73426464.68,53438778.54,51024020.09,71441859.92,17087579.03,30225017.25,35052727.88,48580979.89,44269944.93,85314129.84,29710200.67,39830355.42,0,0,0,0,0,0,0,0.0
