,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6462804000.00,7514937000.00,6690054000.00,8739106000.00,11169185000.00,10672133000.00,9051174000.00,5300472000.00,4702688000.00,3853813000.00,4189389000.00,4287903000.00,5826324000.00,3308644000.00,2477114000.00,1883608000.00,1951719000.00,2663868000.00,3055019000.00,2912649000.00,2264944000.00,2577349000.00,2292237000.00,2200199000.00,2247453000.00,2463487000.00,2970849000.00,2841140000.00,2129885000.00,4346853000.00,4805798000.00,3733627000.00,3342847000.00,4364213000.00,6254850000.00,5820968000.00,8009588000.00,10117879354.29,2866349000.00,2380385567.16,2399799000.00,1994749396.61,2568865000.00,2308302000.00,2031112000.00,0.0
3,交易性金融资产,0,0,103382000.00,102641000.00,101837000.00,100979000.00,100000000.00,0,321000.00,601000.00,613000.00,624000.00,628000.00,1064000.00,1057000.00,1030000.00,1035000.00,2371000.00,2279000.00,2290000.00,2281000.00,2036000.00,2036000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022109.85,1765000.00,40843796.52,1800000.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2248794000.00,2744542000.00,2909719000.00,3734027000.00,3331628000.00,3851591000.00,3887794000.00,3635187000.00,3653482000.00,0,3938044000.00,0,0,0,3054615000.00,0,0,0,0,0,2837274000.00,0,3018133000.00,0,2414703000.00,0,2448728000.00,0,1629278000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,28328000.00,20429000.00,965998000.00,1050645000.00,1222800000.00,1099760000.00,1095965000.00,1373008000.00,1348840000.00,986360000.00,1174666000.00,1127248000.00,888347000.00,660259000.00,732578000.00,977664000.00,1188281000.00,1047319000.00,1064388000.00,1353465000.00,1105571000.00,1263681000.00,1252136000.00,1159593000.00,1199606000.00,951433000.00,859394000.00,737352000.00,727889000.00,591762000.00,501083000.00,456767000.00,577643000.00,610046000.00,622812000.00,647262000.00,691005077.65,579301000.00,581490640.86,575943000.00,564909885.95,493759000.00,517692000.00,329155000.00,0.0
7,应收账款,2248794000.00,2716214000.00,2889290000.00,2768029000.00,2280983000.00,2628791000.00,2788034000.00,2539222000.00,2280474000.00,2702728000.00,2951684000.00,2682033000.00,2057485000.00,2731159000.00,2394356000.00,2232442000.00,2044541000.00,2305644000.00,2145972000.00,2002081000.00,1483809000.00,1794567000.00,1754452000.00,1536443000.00,1255110000.00,1455767000.00,1497295000.00,1275921000.00,891926000.00,1045721000.00,1097421000.00,919429000.00,742489000.00,874702000.00,828073000.00,823254000.00,662879000.00,734881031.70,761064000.00,713523280.71,611489000.00,649730972.61,434653000.00,356435000.00,431020000.00,0.0
8,应收款项融资,1123465000.00,986029000.00,908838000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
