,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,9527947277.31,11176735187.14,11717262517.52,13283040340.15,10461647336.29,9825001673.32,8698081202.26,10181499660.62,6875626753.88,6013104817.69,8401512210.38,7689031150.75,5833896665.99,5369941784.74,5949205938.76,6052663928.31,2895898395.19,1152533005.79,970113388.21,1483436817.41,1216434008.55,1303192425.68,2016429243.90,1111660676.43,1141108552.82,1117852087.85,1337214856.19,851240383.42,940991002.96,942163148.20,1345513869.21,481979144.97,684854324.63,630554771.19,739990380.72,437359018.51,1056818859.62,1169062783.94,1239908110.43,942178133.85,1502459851.83,1280723961.14,1557769338.55,1565290015.97,1736708766.82,1400791100.51,951362921.44,1052717773.75,961610197.44,971043685.45,802255615.68,691056958.26,590179298.17,704231348.00,666520489.00,522607486.33,491282951.64,762210869.49,636278534.68,710702110.95,519862422.79,647075980.28,754474322.33,518563229.57,557984559.79,796801128.12,835843601.86,831976149.46,687442059.52,689305991.67,529937328.02,585457943.50,590801986.83,239147383.65,271321136.79,442346247.93,246036091.91,441599464.07,258405807.16,493272574.19,0,237733267.13,0,172647234.13,0,165132820.00,0,313187133.18,571789900.59,628144442.87,0.0
3,交易性金融资产,1700439547.24,1637825006.08,1642708925.14,318220847.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,0,9101089.46,0,13423316.94,0,22367910.00,0,10259521.27,76424015.50,51253664.69,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4652664417.53,5002162113.39,4764042033.24,4250227782.83,5467799893.04,4901514451.91,4430415684.98,3686637774.61,0,4859895404.20,4577171744.45,4124229274.20,0,4328741513.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1944860915.32,2294348403.73,2196927282.23,2282836105.27,3044196240.37,2486686316.82,2207691235.00,1963674464.85,2488726329.93,2264708013.72,1901824288.46,2041248275.67,2123390243.47,2000586130.29,1673874330.40,1516503828.05,1336339055.31,538340403.85,813102428.41,1279506226.85,1286651588.08,1385935097.96,1398431189.72,961180049.12,1451331131.77,1490090763.09,1015375181.69,458716716.45,830928092.86,1159754168.69,694522562.89,342511345.94,911057124.77,1160196148.31,918322283.28,745178220.48,463579874.35,564375094.89,270090186.25,233880556.93,207624562.78,199292969.31,303349132.85,143716616.30,230543975.60,380326166.76,336971176.71,260370408.00,231591669.89,308378824.90,99362317.75,178083587.86,84752269.06,104156965.16,94073736.86,170106368.34,153000336.60,233359772.92,165695388.08,238131942.67,285888770.98,220088523.39,189095702.02,234555707.35,178967467.53,210389603.00,73069314.86,69182813.77,101123954.14,59120510.13,80149335.64,58988605.60,61333407.41,99545329.24,70085888.78,55574622.04,34327896.42,40737051.62,18883548.58,149063954.09,0,25000000.00,0,11000000.00,0,0,0,2016259.50,524956.00,0,0.0
7,应收账款,2707803502.21,2707813709.66,2567114751.01,1967391677.56,2423603652.67,2414828135.09,2222724449.98,1722963309.76,2495657298.66,2595187390.48,2675347455.99,2082980998.53,2479046364.61,2328155382.90,2221784059.87,1845954649.68,2758476941.77,1748466355.81,1817717347.24,1437832494.53,1611391052.28,1653608451.31,1366685198.41,1228489364.24,1453823351.28,1316005475.72,1238251873.09,1076588115.58,1614852767.43,1316208901.30,1076253083.11,654514053.35,1251140573.54,1158796655.00,928533207.58,485912932.82,956417500.01,958944860.87,879619340.72,486496073.16,767369140.87,665659396.13,567920503.38,506868596.42,737241605.16,816623329.35,625294784.36,584044299.59,745399177.96,851122095.64,668121671.25,623669678.22,622344076.07,637221402.05,582520090.18,633870488.14,701581367.95,558001833.55,502937839.25,548628591.88,660680366.46,631505794.19,559945909.38,558928784.13,755361791.77,723404450.85,687423975.51,780036954.48,888261704.90,915506885.03,957189226.62,1016569461.59,1005794482.32,1056539245.54,1688416561.24,1265364739.74,2213783575.29,2072925830.16,1101647650.62,741985239.14,0,477718163.06,0,431870573.66,0,0,0,283442518.34,214737674.07,132362278.43,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
