,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,422615322.71,796025957.63,841955502.84,576835874.51,1288595559.02,580529680.78,455308601.87,598495221.13,1428514129.41,1208831107.68,1013988244.28,1111697763.35,1284735299.19,1535957103.21,1368621692.07,1637322679.48,1153835281.94,1211247187.65,2122294345.95,2206180206.89,2611187401.39,2727554227.61,2636454412.50,2507410496.63,939435786.99,131661247.75,211952490.30,300770551.52,137760738.32,187026418.76,137852689.05,593514227.84,580595401.62,709362365.37,859778935.70,756548482.37,1025077992.46,878103816.28,160148608.59,196468806.16,47758575.23,124746988.24,114834989.52,209026910.79,423557354.16,332571368.50,148981869.06,142993832.48,150949437.99,151018655.61,164923572.50,122143539.16,67565141.50,114663886.33,126444714.65,161158580.74,98961850.15,78869047.90,80227632.10,100296548.66,112186443.25,55968381.20,90926617.70,144240489.46,158920971.41,182655849.10,84559606.13,174399742.07,32074067.43,21780011.48,52910485.54,31642252.99,24194321.71,26390111.52,13297692.13,51240935.88,18250164.64,64652263.47,27672101.82,16831264.72,0,20215115.31,14831072.15,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,13800000.00,34000000.00,17000000.00,43000000.00,0,0,1337950.52,4110733.12,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1700327.56,1546904.84,2637985.81,1908324.91,33037.00,31279.00,16779.00,16779.00,0,345424.70,0,597424.70,0,200948.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983600.00,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1700327.56,1546904.84,2637985.81,1908324.91,33037.00,31279.00,16779.00,16779.00,345424.70,345424.70,578408.50,597424.70,200948.15,200948.15,202572.65,202572.65,395640.49,408282.49,398923.49,398923.49,3157005.02,2854416.02,488244.02,493962.02,525030.56,525030.56,525030.56,525030.56,359394.68,359394.68,359394.68,359394.68,387411.24,387411.24,387411.24,387411.24,2136676.24,7780167.44,850984.44,33627395.23,619484.01,733022.76,6720302.76,6606764.01,7050594.85,7108928.18,11238611.44,8952641.29,8866982.74,27205268.22,27186590.81,27520031.62,65935542.92,86207490.48,83247321.82,60046580.19,18988627.36,24066584.46,9433178.58,1901296.28,4562074.49,1966414.49,1966414.49,1966414.49,2100272.15,2100272.15,2308094.91,2534275.14,3921526.85,11284924.89,2531378.42,2629099.06,2673373.85,3658878.06,7843925.78,19013358.99,19715449.04,20879345.06,20532845.03,18793238.71,0,12107700.44,7899813.54,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
