,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,982390892.22,1097676174.74,1031411061.37,993543308.30,698829456.95,603573257.29,743020271.86,227448949.62,263944944.38,589787455.05,1049496603.49,349903432.80,289966365.80,307382855.57,368537485.43,399801853.87,246414846.21,498261862.32,555288541.01,277259892.23,307837578.52,222898578.00,317820865.47,299615486.61,198109819.25,266521933.14,363905325.50,319000296.05,239319050.15,256064371.36,301665713.15,434982633.83,149508869.53,226429051.21,454632745.69,765478839.46,295004948.88,718759359.11,196164227.89,464448401.45,223489216.49,458183788.03,525513734.48,487642363.53,362325760.52,422426140.22,413077055.90,418935732.56,334034718.62,475671218.94,190567421.05,201086191.86,121748246.56,90284506.49,59618121.81,78041428.43,66037700.55,75684135.34,25425216.10,17866998.53,100490624.05,50238651.50,68654468.18,42558804.14,56699126.15,89759732.72,102559314.26,110912250.84,56053325.68,102021199.49,85938871.88,111903876.35,94010540.39,50104467.05,157986637.25,141618752.27,60159877.20,31303807.09,47335681.10,70704587.70,137444474.10,0,5996749.78,3051177.51,11461521.75,0.0
3,交易性金融资产,26203621.49,27555200.00,26038376.36,30334735.56,23216895.60,24876824.00,27511761.00,34421776.32,35555834.13,42317256.80,43280067.70,45418645.02,42805903.56,47512235.91,46416151.96,47940512.00,60270575.00,85864251.41,69305644.50,62431300.00,34753970.00,36482710.00,34700410.00,35120000.00,33826600.00,38245564.18,7833000.00,8030752.00,8335603.08,2637059.86,32927705.62,0,0,2007984.03,1998003.99,0,0,0,3960935.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000.00,11600000.00,22186390.39,22186390.39,28638355.26,28638355.26,31572292.26,31572292.26,30639448.00,30639448.00,30000000.00,0,0,0,0,0,0,26976120.51,22260215.39,22260215.39,39063052.72,136269567.55,12000000.00,0,0,0,0,10080000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1107562768.80,1479384071.34,1509665433.39,1622395741.37,1556092172.38,1718994601.58,1282072887.62,1138739699.13,992887207.10,0,648888342.53,0,807148664.15,0,503441406.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,914399026.27,1063259936.06,868993384.99,1134851732.67,1069043091.32,1166550610.91,747127892.21,625570725.31,607039185.91,418128294.55,300378538.91,361637258.06,409753010.27,347903578.93,182383112.34,276757155.86,240260043.24,255033133.51,343355335.79,279883856.36,355512127.71,440507010.38,444996807.57,581936232.53,625196875.71,360128641.72,313299199.35,138393794.41,202313872.50,180805313.85,157477178.95,160891421.77,233840918.62,299665623.99,358111590.12,427667892.50,289058413.44,186591180.94,246242298.97,145529389.49,154577856.61,97320629.53,50090193.13,83392874.92,111039275.93,82444696.99,102572966.04,86213434.00,71800711.61,86134467.30,70051409.87,8471249.46,7464255.33,13417981.46,10070738.12,15765307.92,15733210.00,4765792.73,10954637.15,17743350.00,31436189.44,25940011.83,13102780.42,22278370.99,12794431.97,19829575.34,10143169.78,19810350.00,17782551.23,10125148.73,1070000.00,18648000.00,19623546.18,19030220.00,13704450.00,7044100.00,13050200.00,5905860.00,5480300.00,688000.00,1895344.00,0,1019280.00,1216500.00,600000.00,0.0
7,应收账款,193163742.53,416124135.28,640672048.40,487544008.70,487049081.06,552443990.67,534944995.41,513168973.82,385848021.19,315737156.93,348509803.62,376939951.96,397395653.88,387098786.18,321058294.01,286136723.01,276214403.80,386466587.00,312653757.69,204504466.09,188376658.49,272611648.43,282030436.76,181918248.15,145415676.41,197929421.65,195279443.06,219038920.44,170891634.54,179080437.01,178806360.09,143025228.74,109890997.88,191102489.36,232023421.22,211454609.69,177062943.09,153417491.92,146368568.98,181710867.37,158940978.22,99238496.79,111796887.95,153832723.22,154494589.88,167688032.92,143627683.10,143202882.63,134860158.02,103018111.01,124018005.41,127729364.68,122523130.23,110647156.63,121267780.79,118531583.54,120861658.65,75375747.47,101070071.47,113727861.93,103950580.91,124657657.89,153329761.77,139415927.44,126892423.16,145442776.53,148637649.17,116547542.65,116708217.37,104620754.98,91934101.06,115147417.10,118866040.23,93877064.84,134768782.40,110507846.37,97777739.32,96932562.44,61467701.43,52153082.91,15867596.39,0,19592920.29,7920604.67,4469918.75,0.0
8,应收款项融资,130785686.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,95334898.78,287166258.18,267370862.37,119166880.73,103246428.34,227259000.08,184445503.93,165553415.32,142718765.39,143116289.20,106905698.46,109858437.37,82628854.84,114387783.92,74554365.39,112983909.81,65373514.06,154526139.04,131854933.38,97360515.39,57314503.56,142542403.75,98752895.09,98625339.79,42462940.56,145188244.71,93039242.99,108456288.56,102790465.40,165619517.07,191276041.12,234561298.53,168596484.50,205050851.40,168856113.11,147820765.13,198360711.50,238102222.45,182155967.59,119728398.59,140717968.61,744493.24,104911614.21,139727979.67,122962331.74,114079421.23,58835152.24,65460537.66,62203053.09,61780678.05,61147365.10,54886310.17,55143812.17,45127440.28,53300888.02,54090053.71,40466109.52,31532494.81,48239583.37,71134324.43,47600464.42,55340945.95,72350904.83,112593845.75,100986794.51,102008431.20,63199648.57,77475210.95,78354977.39,87539344.90,38531236.67,42037213.09,35573735.07,25962469.82,26443460.41,26964619.09,24591154.86,20018524.50,10746268.46,3106505.93,11698243.47,0,2903910.64,5292752.60,5400324.15,0.0
10,其他应收款(合计),4536505.23,7898283.99,6128807.42,9077799.30,7023028.82,2976356.61,3458305.58,7562471.67,4736801.21,0,6872719.89,0,4586198.45,0,10862277.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
