,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,240586014.20,271047400.87,289232256.11,291403055.36,191496394.58,872854631.23,465312671.17,563215303.49,188028792.32,160738070.59,160043324.01,166611712.58,72394600.86,111646786.81,117984232.06,265562077.88,125705690.29,87776535.63,240109653.35,194683065.37,202317116.26,168877128.63,166637639.91,220637361.89,117004597.66,133428283.96,0,214496666.97,296263.71,84822.58,1757123.75,29483.45,319558.43,161405.08,133069.01,940264.34,795837.86,739473.60,2517377.15,1024781.94,2632715.25,2713647.75,1200843.29,182752.15,1303126.36,993621.52,1685524.90,1124059.05,887597.18,79033.66,637451.43,340898.43,725269.12,181260.71,0,921025.46,2581274.03,2189527.13,4028869.26,16234307.45,4164286.74,4470251.60,2386921.19,2463593.96,9298197.81,3381642.56,3856952.84,6291907.16,3821296.57,8992494.48,0,9180139.92,8701957.82,10266401.03,8048852.23,6510369.82,11167209.54,41845707.05,10446388.62,14001635.16,0,42882633.45,0,46387989.36,0,21544460.73,66099354.64,0,41091041.93,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,3599680.00,3454980.00,3460603.20,5487434.40,3081160.80,5346642.40,4188326.40,3014288.00,48137430.40,46921808.80,1911632.80,1750298.40,1589628.00,1455203.20,0,1747574.40,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150000.00,6150000.00,0,31464693.13,0,48985550.00,0,70500500.00,54200500.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,185579225.09,139168991.03,205929717.50,114995136.03,198574301.11,222642548.74,242725273.37,175148265.48,0,151218057.69,0,195735117.97,0,171836650.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,41711948.70,20840477.68,65307988.30,47890740.54,86311730.21,118282587.34,139857266.59,108197205.66,68768871.63,69999297.17,186838833.28,159166433.35,67803352.58,47116373.25,32266271.15,38550503.61,13324410.03,80766954.83,83595356.93,55879668.71,76485740.68,105295214.39,95887077.68,84410968.13,106860332.26,133649042.17,0,129239578.71,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21162.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,143867276.39,118328513.35,140621729.20,67104395.49,112262570.90,104359961.40,102868006.78,66951059.82,106408682.57,81218760.52,66465300.65,36568684.62,207753928.32,124720277.46,65069280.25,30679161.10,70539250.44,57426905.23,48618141.13,34956775.75,46770086.31,38733321.09,40646747.00,34988874.47,39423214.34,36078058.50,54078401.01,32103512.31,43996391.12,40131882.33,36496098.73,48660645.76,59652844.45,46287392.16,64298650.53,55092741.96,90078085.21,89218893.50,88484296.28,84724341.85,72755779.77,76231349.31,78425767.05,78922704.80,80967036.80,76541809.05,83195857.53,72333389.42,76240929.12,75519134.17,64626670.05,51707685.06,61720770.20,55707473.81,0,68085385.61,75396748.87,80107616.62,82867467.67,84455145.85,69968747.79,67534345.29,74771033.09,72111157.27,69022086.26,59458811.48,63292160.89,62037968.17,58766184.93,51936850.12,0,56655004.83,52557906.95,46636831.66,66478865.35,56438344.63,61737266.67,55682382.10,54387341.36,39843290.13,0,51071014.76,0,68434722.62,0,43819072.85,46005683.05,43296172.00,31412031.87,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
