,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19920630,19910630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2610109863.95,2302223210.97,1954550459.60,2035199299.04,1205532344.34,1000800436.83,945054047.75,1121653770.80,5177364224.16,4507188901.95,5481313914.34,5049457660.76,4981381925.34,4978488642.30,4737642756.43,4856423613.80,4913742733.76,5282255532.94,4549087096.75,5253287227.06,4197012194.87,4129258202.63,4104590009.86,3795428702.76,3646293698.21,3516869903.81,3466827709.36,3367736863.70,2475520260.53,2270088739.65,2128310753.05,1924987621.03,2024580561.60,2086439466.93,1927443508.64,1917588640.73,1415954378.09,1541242858.45,1717054568.50,1650139648.44,1303891930.44,1306168926.44,1504525252.94,1302889146.36,1305085606.49,1333017579.71,1071833288.33,1182496795.28,919410584.03,1000154032.13,804103986.21,726398309.82,811652568.60,834879640.87,843559549.48,809873588.42,686824160.29,586671415.20,477448104.97,463663143.35,388146711.23,356119329.39,155986120.29,365694027.71,159351071.37,170507999.02,144341244.68,185387357.50,218159576.72,247872852.23,300629999.87,238185200.19,214163767.91,503776272.88,576733879.30,2266040247.90,966429449.81,878793088.69,357308680.93,578148161.66,0,479966476.00,0,492392500.00,0,479693200.00,0,406312202.00,551571746.00,344805031.00,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,7310709.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,100000.00,0,916114.00,0,1247624.00,0,1245800.00,0,1507180.00,1509553.00,1378351.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1350120751.74,1404941242.81,1495769733.18,1499570257.90,1524241019.59,1305749042.12,1418031956.74,1480106764.22,0,2967943076.71,2625581664.29,2265087211.00,0,1758668257.59,0,1735210831.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,65057228.56,85085419.64,133565015.37,138064462.50,131259504.42,128829372.04,71305641.71,154702909.94,229244358.20,489546195.93,332053392.01,422166872.83,483439228.22,355417014.99,516858692.33,779461197.09,443521812.09,313922292.57,244717682.86,198090138.57,218285395.86,226225028.77,193779879.08,267986469.38,208022167.13,197616515.83,226464100.42,282215694.56,585250604.95,609008340.25,502920660.06,642149078.66,507487995.11,410823259.59,510145977.20,483127430.21,341652501.79,387773369.84,353728707.47,396285383.07,374519481.25,398745218.19,473104776.07,366784287.55,125689459.95,113355868.08,196990868.18,113264631.87,106785051.31,67117401.30,63812953.87,90661545.79,68424562.65,43440641.53,43815258.34,177316131.31,49284208.02,44066324.00,51571608.54,51713519.10,56456029.67,63689438.81,92619792.06,70999038.18,55104763.19,32816072.29,35051559.58,39551786.53,16966386.53,7604900.00,33264085.08,46546000.00,7888930.00,10786700.00,17833000.00,40982446.00,412783344.00,654481379.48,275568450.00,184292900.00,0,63010757.00,0,10762311.00,0,0,0,117041892.00,31610844.00,448858433.00,0,0,0.0
7,应收账款,1285063523.18,1319855823.17,1362204717.81,1361505795.40,1392981515.17,1176919670.08,1346726315.03,1325403854.28,2478781073.33,2478396880.78,2293528272.28,1842920338.17,1514224162.56,1403251242.60,1370740319.41,955749634.89,1523837810.59,1205171106.11,1175765239.70,877701472.14,1031399990.35,938117697.75,1076072385.28,906533354.43,1167752115.65,1199109457.65,1161721381.49,955280579.04,1027942277.72,997046353.92,891852993.84,778933451.21,664646868.01,721818553.49,762187726.49,606833067.27,767001778.45,714591614.65,573329470.61,592099405.63,650934337.17,566739774.64,489067421.39,390322007.11,499753404.65,504441374.65,459746571.99,466278797.84,376831910.61,368638779.10,529211424.38,282402000.07,258234895.67,269256058.62,205556592.80,230584808.59,263228454.64,256423003.14,243992147.64,299638851.78,316147628.18,382425710.39,326972399.52,317175352.36,403655622.69,325708940.67,272707273.71,197528599.94,275956531.57,184342504.21,179947002.59,179829714.74,227371555.00,132804447.80,531761972.27,487715886.26,317380403.03,259221884.79,662671344.36,395534818.14,0,751572490.00,0,776825708.00,0,0,0,688738826.00,555141110.00,250269478.00,0,818484000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
