,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,17740792787.40,17165225077.88,16227202251.69,16690354009.01,13890463661.05,10860727217.97,12536720978.40,13451519220.97,9281411922.66,9902553109.38,9157994606.44,8688759326.81,7423762485.98,5236818628.73,7349876948.19,7970058146.43,7787045721.29,9641365824.59,9371668685.87,9348433368.75,10201644400.97,8897399728.20,7768050515.18,7753739892.08,7210402848.44,8257443832.78,7262726344.56,6672498140.79,7631752889.62,6844332627.23,8629451617.66,8038483392.07,6598207448.16,7447425830.54,6738611761.25,7213470618.26,6603151541.82,6460799740.35,6151425161.35,5283155983.54,3426573581.93,3102503604.37,2743162820.30,3017487573.07,2577920080.37,2352822135.38,3011806946.22,3766022715.68,2824359602.79,3267880145.51,3548882747.26,3518572638.88,3292928859.17,1433558080.48,1183109402.29,1084719201.88,363919995.05,0.0
3,交易性金融资产,0,0,0,0,700689.26,695054.80,302541084.74,781552.24,775248.16,767783.00,761609.02,757340.09,945810.96,749910.59,925661.28,193455.03,457299.02,366120.22,863265.00,775357.61,5829182.18,5721630.46,572650.00,439820.92,299100.00,298021.60,364630.00,290650.00,295820.00,592934.00,787970.00,532770.00,865305.00,1033042.00,3386800.00,98360.00,172410.00,2806045.00,1679700.00,77610.00,49280.00,0,0,0,0,216810.00,0,0,5141610.00,0,0,0,57600.00,3877720.00,2600000.00,2560924.33,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,11613025816.98,9341264612.48,10681689096.91,11336466369.00,13384998424.64,15717517535.51,14474178229.87,16151951463.84,0,12615674928.20,0,12731466543.78,0,8633246275.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5476491944.02,4435663392.05,5609722143.15,7694413015.63,7706541086.15,10941067612.47,9468739885.81,12022028131.46,11101132926.38,8289115495.09,8202415145.28,8928865028.46,6649135498.44,4801061291.99,3714042838.09,3480023395.21,3548379999.84,4191757827.95,5768236986.42,6815006106.25,5897832881.42,5378689834.14,5562271244.58,8343558757.67,7515397212.84,6223343792.00,6651157648.92,7328073492.15,6312701625.98,7018751302.75,6406219864.90,7885961839.16,8999437879.57,8329570082.91,6255939162.67,5478673691.90,5295057073.28,4884171694.53,4369484876.88,4699239709.77,4906709066.91,3773233384.19,3224210905.42,2564121606.95,3430873450.72,2326636601.15,1472432343.16,1408461588.16,1957307237.98,1887283109.17,1559950710.94,1592876936.39,1661593896.44,1113883954.15,767576017.71,602225009.94,379254443.61,0.0
7,应收账款,6136533872.96,4905601220.43,5071966953.76,3642053353.37,5678457338.49,4776449923.04,5005438344.06,4129923332.38,4442989830.19,4326559433.11,4240117998.60,3802601515.32,3541304079.82,3832184983.90,4476435869.85,3609227523.31,4841110393.13,3431576221.96,2692651772.24,1663256422.22,3528133581.50,3162796708.38,1949938660.42,1012379136.23,1570370904.19,1797058306.98,1500600049.24,431541810.60,1207206104.04,969790318.45,904752663.36,464469957.34,953848266.40,543052986.03,635109571.72,278264643.47,626741106.22,601864419.60,691412802.28,559721420.50,665071294.68,813593946.97,841508854.26,672518771.28,455795438.63,483893136.78,359129561.84,73340733.98,164739283.24,214672228.51,288188165.65,193333475.71,157299360.71,153129201.42,108268318.19,81981996.33,130355034.01,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
