,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3094462510.18,3382008515.39,4624014428.41,3338191076.28,3056026595.98,2672329984.52,2048829648.33,2566293338.96,2751872226.18,2991552145.32,2542830865.42,2845379346.38,2468560072.00,2185741436.23,2660872684.24,1903894866.77,2002265882.38,1475454578.75,883438833.90,1130020374.46,1288125663.50,1010487728.86,1160969096.90,1434743501.03,1445750227.44,1623865813.24,1630371355.33,930605474.37,1887247197.41,2031507287.82,3364018865.68,3495622072.21,1972494633.96,1766049970.63,2089913766.37,1960628886.89,1643538582.10,1620523482.37,1188855408.10,1232289020.31,895543743.11,835045931.35,797754484.59,641132587.63,366573734.44,309839645.78,289927309.61,249896699.66,181867537.29,178926233.75,1188350624.44,1240821526.16,262788471.97,241934297.43,0,123128946.34,146866121.15,153537371.14,123725341.36,111526753.91,72596723.81,220522693.57,110394254.34,148584301.17,104642144.06,114770706.33,119090671.17,152787188.12,183491267.69,362525208.74,482528832.65,236304652.51,547266802.55,404470859.38,46182102.52,51323667.51,157005724.87,353951252.14,32875756.95,40391280.41,0.0
3,交易性金融资产,3543998530.61,1395969791.12,112254334.50,120512672.26,153851969.99,176510135.62,294806310.74,230348520.01,549127818.45,477308891.71,494483690.08,306612477.19,261869732.45,311683005.00,300165399.16,226889482.94,131500763.82,82389600.56,164432274.67,126945297.23,25037641.25,57137517.56,8174810.25,9584043.75,9344878.25,5297500.00,6145442.80,2058000.00,12278696.58,17779496.74,23322510.08,21020066.40,24959019.35,29815695.03,30916279.71,30690147.67,22069470.29,17435902.27,19780966.10,17148689.83,25102082.86,8081565.90,10444930.79,13931412.75,16208895.84,18403068.28,23545223.93,9337906.32,3639071.40,13490250.70,22882450.88,824160.00,25000000.00,20000000.00,0,34820196.89,35097196.89,35097196.89,548792.96,548792.96,40500000.00,45108210.00,5108210.00,5108210.00,48900034.53,49342728.72,31551091.01,31630316.79,31010933.43,20094658.98,4486421.78,4579068.00,44795557.00,309787088.00,277000000.00,15000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,506547461.27,457402936.24,484309848.99,463233340.19,427604193.39,398498716.59,422132651.72,435761780.21,0,409147535.71,0,398222946.41,0,322978308.88,0,0,0,0,0,271972835.26,0,0,0,111322171.90,0,0,0,95992449.11,0,205616338.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,3276357.05,2812170.23,12002073.57,6516250.00,3764696.50,2864696.50,700000.00,1000000.00,3000000.00,32200000.00,31442130.00,442130.00,2460018.73,700000.00,60900000.00,200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,503271104.22,454590766.01,472307775.42,456717090.19,423839496.89,395634020.09,421432651.72,434761780.21,387333433.48,376947535.71,363807042.47,397780816.41,350927930.21,322278308.88,295969897.53,268136641.02,327505923.54,266686403.29,309019713.80,271972835.26,218781093.54,72394200.10,104789250.91,111322171.90,76273271.93,74203550.44,153666092.16,95992449.11,237478778.86,205616338.34,350268581.28,186506327.41,82461262.76,27820638.92,66308888.66,38272183.35,71026333.24,70534080.48,252295137.93,114461647.22,114159861.37,104944824.49,128150827.21,88286153.13,98942386.52,101666352.57,171988575.52,114976911.45,120992140.87,121922375.02,111391322.06,69137773.52,76655129.11,106095111.69,0,52635742.09,63638107.94,60598761.98,83928881.11,38357686.67,35108951.75,29945546.35,39249252.61,33287204.33,39849714.05,31468271.56,13234400.87,30339010.53,80534858.06,41677902.95,53835458.14,66603049.96,64671060.09,85156.58,390016.75,283416.75,30312.65,138000.00,126000.00,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
