,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,25449954179.96,24945248930.89,24417893105.36,20416915066.92,21635497253.42,19182431217.43,16119982054.36,14269939756.38,12575693367.83,11146335604.06,10533742943.51,9040699662.87,9977406107.63,9322516039.88,9699119575.64,6286850360.41,4414752522.58,6021273625.07,6584646591.25,6642865551.86,7421255047.68,6546551036.80,6309569092.23,6424066771.28,7160098003.65,6853344573.67,4260825143.08,5136541718.64,4279673016.58,3620506906.68,3509020631.85,2876247663.83,2028495262.18,2482367491.63,1686816191.89,2566111614.86,2349843840.98,2779217014.06,2061815758.53,1960086110.79,1742468902.09,2040802228.67,447087379.94,420990744.15,597356083.37,598554682.79,444436728.10,384508239.13,390263178.97,394026418.69,480871561.07,423524334.65,462733028.98,513316066.20,554824925.00,525477716.86,282121670.96,295672784.63,467067473.14,272351170.23,448932601.93,419345273.64,341331927.27,272793659.19,299664260.77,530113580.16,287319891.44,556433008.49,314255912.59,279852909.78,266975593.06,289528882.86,102891333.95,84417066.73,222662116.27,366870360.93,10449380.36,1140771.05,12076688.92,14911889.36,0.0
3,交易性金融资产,61950356.49,31533072.68,26069409.09,45327129.09,59200248.04,59266576.73,4649489.89,4649489.89,9238526.93,4522330.93,4420970.73,24341361.33,4227302.24,4185586.20,6675652.93,5447565.33,2281010.55,6250679.75,5397674.55,3759572.55,5716577.01,2766323.63,2543653.84,2794245.22,2830705.37,2397542.09,2505074.86,2285538.59,2277800.33,2354278.24,2255394.13,3272153.32,2415794.62,2736572.34,13111257.49,2957915.78,2761494.03,2374865.68,2804405.40,2862790.57,2480473.25,9393324.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,9599568661.58,10266714754.13,9891442494.36,9656105555.86,7097650842.35,8258032642.77,8885779176.67,8225566410.16,0,7132966073.33,0,6904008706.16,0,6408792308.96,0,0,0,0,0,0,0,0,0,0,0,0,0,4967851814.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1143940034.82,1238263448.43,1317745342.32,1091542043.50,773607406.05,704926967.83,1245989436.85,894038289.99,628705509.42,650060210.01,769604142.97,395511798.48,251643571.54,46389169.17,162124997.69,135617371.10,33824060.34,40418312.52,11131416.73,41418404.01,25801588.06,30323943.33,30226113.70,16924464.60,29830000.00,9520000.00,23840000.00,38529833.12,34744400.00,18295580.04,27660000.00,45674854.53,20894891.92,4850000.00,6565000.00,12367788.26,8356000.00,19384000.00,4650000.00,750000.00,5400000.00,15500000.00,57514043.11,35639071.97,45710320.43,75863732.12,31994574.21,96156985.76,93345165.70,73278770.25,67739481.87,70870450.00,79252308.35,88344289.82,42792880.10,17633934.07,59825010.60,47166345.87,65441142.86,18036499.35,80046378.28,53655593.40,56772823.05,25283540.00,21739881.27,25685035.31,26031311.38,7779394.05,8630330.00,15030166.23,12401239.06,3190977.88,17431760.81,9051440.00,397212.19,1872900.00,0,1086911.00,0,0,0.0
7,应收账款,8455628626.76,9028451305.70,8573697152.04,8564563512.36,6324043436.30,7553105674.94,7639789739.82,7331528120.17,6814191061.79,6482905863.32,6058685512.60,6508496907.68,6522791499.62,6362403139.79,6389307556.77,6047370989.94,6236578362.75,6025905528.28,6290776911.83,6112825352.42,7246573868.48,5936224039.85,5917972727.64,6016407453.86,5995542096.13,5408286562.99,4256577698.53,4929321981.75,3470793103.52,3600984987.72,3065755858.55,3703562796.84,3930417813.02,3332245539.87,2425052606.39,3515999850.92,2606755120.90,2295344100.11,1723275427.62,1943867258.89,1658744339.08,1452527944.31,250323158.09,255794582.20,363085046.79,341145183.94,399147036.18,390855670.11,393338879.52,394173293.64,358181845.94,391547205.05,316711788.40,333865435.78,294886262.80,316588441.84,431454337.76,507581601.92,508301454.33,498256791.26,451421185.43,456602806.56,450905188.04,441188619.78,372451644.45,358799980.49,401403028.93,423209537.75,369796182.81,326005850.02,376418351.53,342613897.33,392000054.93,305112894.34,469382899.39,505795252.98,342823803.66,341237144.00,245636492.24,250426287.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
