,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,7422939.89,6985870.21,16110895.95,16590245.87,15364355.30,12321733.25,10751658.64,11557919.84,9681607.16,6730011.76,10108175.91,20723591.92,27210248.01,11592142.99,11825290.70,13489352.86,19782392.26,11991590.81,23354872.95,23500825.97,22550289.54,10880996.11,6691402.14,9297529.66,6835685.46,6746544.21,17568928.80,19114810.09,15194668.69,1976304.67,2547675.25,12208408.93,12374582.48,1434822.61,2233728.81,4828674.72,3104278.19,4718543.95,3458203.94,4431082.31,3425846.65,2693746.23,3451168.37,5560386.88,6009603.45,3855136.97,3597765.85,8056676.72,2424831.17,1861488.21,2942497.59,4467625.38,3981791.17,369923.76,865336.55,1391863.52,3138751.79,2904889.87,2146122.56,1610025.23,2356275.16,2206904.27,1245518.16,1763030.90,1073026.89,949340.53,915747.86,2241886.56,5685419.09,3497177.11,2720263.16,0,4844642.45,0,438677.85,0,896854.47,1072564.51,1546454.43,805199.31,849718.71,812265.51,93931712.56,0,103024273.72,0,0,4527851.49,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,311083.92,59001.42,155986.88,547588.58,426434.87,182744.53,266236.51,625380.05,594130.89,0,337187.05,0,690444.72,0,531683.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,311083.92,59001.42,155986.88,547588.58,426434.87,182744.53,266236.51,625380.05,594130.89,372921.04,337187.05,1035621.97,690444.72,497733.21,531683.28,723728.21,460197.28,499628.08,456843.54,3036257.02,2632379.02,3040766.20,3479148.05,3887997.04,3509377.76,3045431.40,3171262.36,3553474.48,2523510.68,1716104.84,1534733.83,2189350.34,1174352.45,877036.73,5970379.63,7035369.37,5273407.83,5738448.87,8035144.75,7031476.44,6254566.72,2687386.66,3433389.43,4080434.35,3437875.15,3529487.18,4676855.04,2837221.88,2612739.71,1111077.42,1188371.56,1204483.88,1422595.87,694280.28,620022.14,1333083.44,848284.48,1438513.59,1403629.16,1618735.11,1156781.65,1222732.81,1003999.65,1168284.21,1380641.13,1030192.65,1346049.27,1422631.70,1275081.97,2567587.97,2050849.69,0,1054331.28,0,1010492.98,0,1135939.87,3584384.73,3156031.01,4592964.78,5724354.34,4967802.41,4470766.57,0,18107400.03,0,0,1852607.33,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
