,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,4265437976.64,4765685504.03,3039003697.20,5168345946.24,3067338382.07,5923158956.40,4843184313.89,5007553390.61,2748016338.59,5166181878.28,3261434658.96,5580156026.49,3295422072.78,2797908859.19,3176480487.09,4190539880.50,4391791026.26,5210678782.20,7479893108.59,5938280811.13,4920614096.79,5210170561.02,5515562541.44,4877988033.55,2751668591.21,2657399880.50,2961086134.46,3287348535.88,3463934834.62,3238118901.32,2527057890.64,2998466442.93,3462313098.08,3511661508.56,6883787759.09,4872870569.71,6051259710.43,2727809912.46,2672269211.20,1857924405.00,1977834982.37,1513755155.08,2410370617.39,2664830556.15,1215865408.11,1129160296.09,1227010022.05,969550528.92,1143095552.12,1204963090.57,1426793805.29,1305079046.55,1108427352.46,1843299658.45,2110272030.53,2234843246.75,1866081820.01,1573091754.46,1776751424.23,2001190744.28,1603101054.92,1557973985.89,1257278912.07,1333850383.41,1016377017.54,980657916.11,887893928.50,875688233.87,910516315.03,1053120389.17,922791438.87,903671615.60,799000833.42,913791242.24,728022641.25,104425236.18,148974306.34,12529141.50,60290445.90,0.0
3,交易性金融资产,1821553153.54,375845596.94,389367542.72,305361770.46,172096879.41,280981254.44,268321529.74,205715792.26,236240088.56,647274083.33,605007556.10,776824551.98,803506276.37,583651503.61,629136022.63,596281978.16,660738771.28,307811169.59,862217331.12,0,33950493.96,1152741408.94,1367765371.68,1425685870.34,1456983498.16,1773606119.77,1653974013.48,1893237399.93,1407072840.78,1011271029.95,1041546129.77,1090254760.21,1024158047.47,966000391.92,623455260.84,237183834.16,157857032.48,0,0,0,0,0,0,0,0,0,0,0,0,1383778.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,20559917.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,970120612.03,7083232583.43,6454051285.78,6322819135.83,6327774491.23,7645696467.17,7600321418.23,6449492657.64,5306086146.27,0,3014902723.52,0,860166516.42,0,873675945.24,0,0,0,0,0,0,0,0,0,0,0,0,0,2717092851.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,6084319634.00,5703444288.55,5614750760.43,5595253891.07,6549457550.43,6803719881.07,5736825174.53,4668171059.93,2998247762.25,2640954728.39,1671988970.60,421433882.80,587262514.87,308568410.32,461964259.79,1403201314.40,2652758445.67,2492422755.65,1490882368.22,2310112139.63,1289919543.94,1471747381.57,1058026048.73,1035911984.74,1545643193.37,1861917215.98,1694922892.42,2140936697.17,2906526249.42,2081257116.40,3011963390.54,3683756769.55,4000899331.79,3372316797.94,2740825144.43,3428474444.45,1756999918.57,2640684553.08,3173337424.63,2404951806.94,2333404953.77,2185978744.93,1239421129.65,923082667.54,1143288227.44,1760923187.98,1779426834.93,721614283.35,1555540506.53,797682726.58,1332213929.16,1080292759.20,672836624.05,385758030.20,555637636.84,157460829.69,245827238.10,236827434.47,371851855.57,198410565.95,71576491.39,318115661.84,485441305.02,448475090.41,473033525.32,606120110.06,447987652.57,288437281.67,272112834.89,232499157.07,273886134.88,152079932.09,127138983.09,80640675.91,70971763.70,16657956.06,21940000.00,39000000.00,0.0
7,应收账款,970120612.03,998912949.43,750606997.23,708068375.40,732520600.16,1096238916.74,796601537.16,712667483.11,637915086.34,544161787.34,373947995.13,530444122.54,438732633.62,470729561.28,565107534.92,538393083.87,545047593.83,516196024.04,427208772.80,604523094.36,694062242.89,786093107.27,548931153.69,759437749.14,546092408.27,879354191.29,501279552.09,612334819.00,576156154.41,857827584.50,888080524.24,855805606.04,446284578.00,902205784.02,441693635.73,540763241.00,227450214.65,383081012.68,258312412.45,380829116.54,141285025.58,289372285.37,167642838.07,307578608.94,196744291.12,279009619.94,237783747.83,277703572.89,199494659.87,316950237.18,599986865.05,643966394.05,472398425.10,378105802.07,316366783.92,294638023.59,242945852.46,266503567.65,232824884.41,157233428.48,102860206.56,208096962.98,187175124.53,168460338.48,163347220.90,202347937.59,210857024.07,218586519.84,194919351.21,227172151.82,231521104.95,230553132.10,218933792.75,254841088.03,326564853.58,446425486.31,447805032.12,228203460.62,163285553.78,0.0
8,应收款项融资,4302671733.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
