,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,现金及存放中央银行款项,567896000000.00,498594000000.00,550176000000.00,490474000000.00,493382000000.00,534237000000.00,554311000000.00,513415000000.00,616419000000.00,569921000000.00,606623000000.00,599101000000.00,597529000000.00,561201000000.00,569644000000.00,595289000000.00,584342000000.00,616953000000.00,621035000000.00,603391000000.00,654785000000.00,590593000000.00,593971000000.00,553271000000.00,517239000000.00,515738000000.00,483710000000.00,462364000000.00,471392000000.00,431986000000.00,417646000000.00,407830000000.00,408304000000.00,386052000000.00,348698000000.00,323520000000.00,294955000000.00,262700000000.00,253134000000.00,223900000000.00,216167000000.00,225530000000.00,205663000000.00,188436000000.00,181601000000.00,210424000000.00,196767000000.00,146093000000.00,152647000000.00,114448000000.00,140489000000.00,81603000000.00,86994050000.00,95820490000.00,68953671000.00,77963513000.00,66001414000.00,76103279000.00,52959987000.00,46339462000.00,58911329000.00,44164714000.00,48673999000.00,37388124000.00,53573867000.00,32254818000.00,31823105000.00,26689394000.00,43454700000.00,25988616000.00,28062105000.00,42900316000.00,28868868000.00,0,28999766000.00,29442224000.00,0.0
3,存放同业款项,106113000000.00,128382000000.00,87900000000.00,92203000000.00,100160000000.00,99452000000.00,95632000000.00,64195000000.00,76918000000.00,78804000000.00,61312000000.00,60055000000.00,103013000000.00,80131000000.00,123551000000.00,67288000000.00,63779000000.00,68270000000.00,61508000000.00,53633000000.00,55986000000.00,87416000000.00,90791000000.00,55718000000.00,38850000000.00,40454000000.00,49695000000.00,105421000000.00,280870000000.00,58967000000.00,234134000000.00,122329000000.00,63046000000.00,35530000000.00,42515000000.00,53118000000.00,28961000000.00,37485000000.00,27885000000.00,44722000000.00,48931000000.00,38293000000.00,63334000000.00,83456000000.00,30088000000.00,28107000000.00,13102000000.00,14436000000.00,13895000000.00,12198000000.00,12934000000.00,13169000000.00,16238871000.00,0,20906615000.00,0,18576302000.00,19039884000.00,10037913000.00,9539897000.00,11429815000.00,10709561000.00,11613944000.00,8927187000.00,13907363000.00,6414505000.00,11815996000.00,4618586000.00,10566353000.00,10826429000.00,4828158000.00,3643617000.00,3323041000.00,0,3212240000.00,2704386000.00,0.0
4,拆出资金,307433000000.00,230528000000.00,209913000000.00,231686000000.00,313411000000.00,240752000000.00,211945000000.00,150750000000.00,154628000000.00,149314000000.00,166841000000.00,176104000000.00,200251000000.00,188797000000.00,211229000000.00,152117000000.00,185693000000.00,164413000000.00,120575000000.00,174666000000.00,124085000000.00,188210000000.00,183414000000.00,139534000000.00,148047000000.00,103895000000.00,96947000000.00,107391000000.00,103420000000.00,120412000000.00,121264000000.00,127500000000.00,131381000000.00,81537000000.00,59355000000.00,56709000000.00,58917000000.00,64998000000.00,63999000000.00,58926000000.00,62397000000.00,65385000000.00,69868000000.00,80740000000.00,81836000000.00,89540000000.00,33456000000.00,38527000000.00,42941000000.00,39144000000.00,35482000000.00,27681000000.00,49172427000.00,33045971000.00,21133396000.00,24465551000.00,22708285000.00,14953544000.00,32024580000.00,16938203000.00,15797310000.00,19242338000.00,10163388000.00,13491484000.00,15430477000.00,12835403000.00,14352338000.00,17964320000.00,9839707000.00,17989971000.00,12607089000.00,17344199000.00,11651369000.00,0,18919059000.00,8290969000.00,0.0
5,贵金属,4094000000.00,3538000000.00,3018000000.00,3052000000.00,6638000000.00,7706000000.00,6945000000.00,9004000000.00,9309000000.00,5648000000.00,3797000000.00,3160000000.00,2981000000.00,4555000000.00,10963000000.00,13457000000.00,16099000000.00,24305000000.00,22869000000.00,19988000000.00,15222000000.00,8449000000.00,8374000000.00,7352000000.00,6633000000.00,5351000000.00,2219000000.00,0,23000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,交易性金融资产,398276000000.00,375506000000.00,344001000000.00,308766000000.00,330302000000.00,174160000000.00,190850000000.00,255019000000.00,64796000000.00,55876000000.00,52956000000.00,56702000000.00,55972000000.00,60141000000.00,52852000000.00,56510000000.00,59081000000.00,48190000000.00,52101000000.00,40005000000.00,40190000000.00,40880000000.00,38932000000.00,34864000000.00,23223000000.00,20918000000.00,22613000000.00,23935000000.00,25489000000.00,22752000000.00,19227000000.00,13066000000.00,15530000000.00,16551000000.00,20025000000.00,19479000000.00,15229000000.00,19470000000.00,17636000000.00,19548000000.00,15856000000.00,17378000000.00,18739000000.00,16793000000.00,15412000000.00,19005000000.00,13252000000.00,14480000000.00,10838000000.00,13537000000.00,9588000000.00,10446000000.00,7960903000.00,0,0,10539798000.00,40640277000.00,26693312000.00,22248773000.00,31881562000.00,30111199000.00,12431128000.00,11824400000.00,6450198000.00,12276917000.00,9871446000.00,9473470000.00,8483974000.00,17291434000.00,18445429000.00,7372871000.00,5693728000.00,6620929000.00,0,2486246000.00,2183217000.00,0.0
7,衍生金融工具资产,24219000000.00,35110000000.00,27533000000.00,28882000000.00,34220000000.00,33096000000.00,24764000000.00,26055000000.00,18916000000.00,13870000000.00,11481000000.00,5979000000.00,8688000000.00,7605000000.00,18051000000.00,13408000000.00,10176000000.00,10957000000.00,7428000000.00,9403000000.00,9315000000.00,8963000000.00,7283000000.00,6362000000.00,5925000000.00,5039000000.00,4890000000.00,2802000000.00,1975000000.00,2580000000.00,1948000000.00,1326000000.00,1887000000.00,2036000000.00,1541000000.00,1773000000.00,1738000000.00,2012000000.00,1592000000.00,1204000000.00,999000000.00,1523000000.00,965000000.00,2127000000.00,2287000000.00,0,0,0,0,0,0,0,0,0,0,77949000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,买入返售金融资产,108961000000.00,176694000000.00,259040000000.00,140052000000.00,199386000000.00,167905000000.00,295813000000.00,203646000000.00,252550000000.00,169067000000.00,217190000000.00,114398000000.00,278699000000.00,128924000000.00,155045000000.00,186510000000.00,343924000000.00,256766000000.00,411368000000.00,267908000000.00,344980000000.00,371451000000.00,668832000000.00,394225000000.00,318905000000.00,308901000000.00,426088000000.00,255042000000.00,106965000000.00,146141000000.00,223539000000.00,100727000000.00,73975000000.00,73811000000.00,209042000000.00,222925000000.00,176547000000.00,180140000000.00,198418000000.00,192732000000.00,158797000000.00,123723000000.00,112943000000.00,102261000000.00,74542000000.00,91845000000.00,148658000000.00,193390000000.00,182728000000.00,181273000000.00,87551000000.00,36099000000.00,38998335000.00,39626937000.00,44059271000.00,15099182000.00,24274400000.00,12411875000.00,9673602000.00,9370984000.00,11132001000.00,16197239000.00,16805450000.00,16521250000.00,10214150000.00,3356341000.00,13226900000.00,18657650000.00,2810288000.00,1294850000.00,13235694000.00,12872402000.00,7297850000.00,0,5071499000.00,9459000.00,0.0
