,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,503891063.46,432379998.60,404895024.58,374654564.61,453621293.89,335647666.65,398011296.92,347175236.93,269543177.36,221770807.07,174392688.33,134570130.77,136826983.48,133237185.27,171291147.88,146841221.38,206644795.90,201129250.25,174141514.52,193767522.98,168578009.72,164941895.23,205868711.19,137658495.56,364175042.20,132942852.77,154690377.64,177590695.20,144398241.54,154123772.13,185167915.44,159887365.43,173437350.84,112942660.73,142979678.25,185564050.41,157747488.70,153759642.85,89594649.86,113310866.01,223362026.90,116564903.17,174608097.31,150456708.72,129679806.15,85393947.13,122622292.29,96355200.23,87554286.59,134639828.10,230982339.24,159086336.60,132723185.78,93071765.48,140393190.52,88927635.79,88979938.38,173032582.27,143694416.41,171378211.08,160362890.49,150792190.48,202119078.14,160404133.86,229678252.92,231088494.24,191643038.00,118787334.69,98954003.85,86160434.53,114295951.12,146264709.67,176632889.11,124215106.80,204017206.91,86417427.99,41262475.81,44765648.06,59468472.95,24685553.15,27183865.77,0,21874408.82,7408636.36,8669559.66,0,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,99840.00,100150.00,100150.00,0,0,0,0,151216.32,151216.32,0,0,0,0,0,4113860.40,4399241.98,4149241.98,9863491.42,9863491.42,7193939.00,3193939.00,5149382.70,5162450.70,5989138.16,5769138.16,5384570.28,5384570.28,4219286.32,4219986.32,6093910.40,6093910.40,1121560.00,42696865.71,0,0,0,0,0,0,0,610261.50,1630000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,184030708.68,178652347.95,147134760.22,195120579.43,167823784.55,106491000.93,130942149.00,130852325.05,106250028.60,0,141579163.44,0,150899898.92,0,101813391.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,44597791.64,1885065.00,5657436.60,20101829.50,5391628.80,25060630.00,5348143.50,2441600.00,12841239.47,11229327.36,18716431.76,17853187.18,31042735.20,18726424.15,8057282.50,17138925.00,6028646.16,10292157.10,26079579.51,17768731.50,6115911.32,14238921.00,34144344.33,10153800.00,8946330.00,7252878.00,4582500.00,5903158.04,12238635.00,9894916.00,4664200.00,1795165.00,8603511.60,8370130.00,16947000.00,7731380.00,17521331.22,9437765.60,14319299.53,9222615.56,6222122.00,7884810.20,12898814.00,323624.00,4200592.30,19483897.00,21556960.00,10926720.99,7884564.00,7902185.70,4787768.30,1288740.95,8471223.68,7151111.50,485000.00,4720245.50,3833503.52,2385250.00,2978436.00,4724215.00,3349547.19,4823919.05,22568000.00,24852150.00,2275845.00,4475575.00,1553000.00,524130.00,1422600.00,5842500.00,2456000.00,5138500.00,1801000.00,10337290.11,2306500.00,6096400.00,260000.00,310500.00,1000000.00,0,0,0,0,0,0,0,0.0
7,应收账款,184030708.68,134054556.31,145249695.22,189463142.83,147721955.05,101099372.13,105881519.00,125504181.55,103808428.60,81914045.11,130349836.08,151753855.34,133046711.74,97733240.37,83086967.13,107873463.08,107096959.89,88362988.81,116859094.66,142082064.27,150630104.72,111732459.64,133937433.89,136916519.01,145708161.87,138821253.00,138900643.50,162383811.46,153977354.74,133446097.70,137932004.86,129435043.26,106970545.89,95226619.72,107303776.47,111268835.01,102525325.01,44139171.90,97227587.26,102152546.14,84185914.48,52052243.35,86042085.45,88831052.29,97695135.51,54979919.43,53672067.14,63519844.44,62430399.48,139844650.83,150018120.53,138210881.52,134771595.22,132012868.71,145581583.65,138040031.66,132105048.00,138224713.72,156228742.13,163296238.88,150569534.54,144793515.07,177940595.21,177697271.95,141600461.11,121790194.44,145057288.25,122201473.76,113458898.30,81926960.54,119861456.50,111410594.16,97933663.34,116136322.06,106661496.57,118912381.71,91186570.66,146681104.17,113622531.41,98387825.67,112964726.26,0,69133068.68,36140762.76,19853522.44,0,0,0.0
8,应收款项融资,71659334.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
