,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1796457619.52,2054264851.99,1588935663.75,1328873384.45,1801157981.12,1776029430.37,1228344275.05,1236985399.66,4055799008.76,1587828118.29,2073027638.49,1915961960.00,2386285185.19,2365707329.05,2676917896.56,2048934154.82,2139176955.34,2433121193.12,2469507647.77,2437830906.26,3222475395.67,3247637408.62,2702544799.48,2387759287.20,2985179115.58,4380484826.87,3416588049.32,3276444473.44,2104146251.44,2702760746.64,3438094025.07,2062954395.34,2007616954.89,2082454296.59,1960558158.54,2347468994.60,2189167518.54,1730898274.43,1399517676.34,1444414491.31,1355008725.41,1212823756.93,1244595695.03,834863986.24,1345924027.33,1186490825.55,1293700585.51,1125996677.70,1202918521.85,1183646137.01,1410744506.11,1280747912.13,650352169.33,917566994.04,629160922.75,391147139.47,476617221.27,258571052.16,341617278.14,294690350.01,418505150.95,300507360.52,365065664.63,272007753.91,399236877.07,458541255.36,503801517.00,540835061.09,419340050.35,380511503.17,381209687.75,440204721.32,282834654.81,401235464.36,143689111.54,187991932.95,121546438.37,308652720.70,9367478.40,9141755.20,11479114.91,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173375.00,173375.00,479648.13,479648.13,0,0,5990.00,5990.00,0,0,50199630.78,15000000.00,0,0,79000000.00,19859439.60,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1482700211.62,1588282336.14,1242438559.49,1208537979.44,2203442768.33,2005004348.73,1462181586.54,1518253048.18,0,2116702900.99,0,1541980812.21,0,1316222878.97,0,0,0,0,0,0,0,0,0,0,0,970091902.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1312879370.66,1445665203.72,1075337412.39,1135758241.02,2082350801.23,1913136067.29,1343684754.11,1319763844.56,1944992761.18,2049574333.53,1098621233.36,1486342162.73,1559950517.83,1168412970.71,1224074184.43,1453582462.20,1635226293.35,1469442269.14,1590404026.35,2064362665.87,1812921454.64,1723920148.67,1702349556.11,2305656121.40,1987375924.73,938697738.42,974513224.51,1664370544.05,1848580894.56,1110198690.52,782403766.77,1545388799.47,1731153683.09,1098510024.36,752044619.28,437721701.75,444417480.07,413278720.15,301710769.07,293229802.85,434580804.42,333576340.99,229827085.35,101156480.61,21557162.00,34038900.00,57879775.55,106360470.18,144836509.58,61616701.01,69922378.00,61300116.90,11614625.00,12331000.00,12000000.00,40000.00,8691101.66,1635000.00,6195000.00,374500.00,354000.00,12576590.00,3528460.50,12932360.50,2420000.00,3307000.00,4983434.22,4510000.00,600000.00,1503000.00,2163000.00,1480000.00,15660000.00,15921000.00,22383228.27,6751900.00,6120000.00,2030000.00,3600000.00,0,0,0.0
7,应收账款,169820840.96,142617132.42,167101147.10,72779738.42,121091967.10,91868281.44,118496832.43,198489203.62,43673457.51,67128567.46,56418224.38,55638649.48,66367559.30,147809908.26,99537877.86,138875714.05,176900532.69,250533206.12,166607683.75,37663538.80,75888542.25,88854063.99,35820757.64,30394601.71,30073441.74,31394164.02,28144061.27,19730538.04,35767598.07,40863565.74,30725130.36,15000584.97,17941179.50,11167455.33,38582211.90,10487597.28,42376901.91,34331761.26,17022831.15,21207817.30,55915134.86,87670020.12,91507990.42,41202972.24,65633922.68,64964493.11,27035379.49,24898442.95,28998131.76,35901727.95,41925902.67,66028444.10,59970118.97,9747054.92,12234654.44,11371612.30,19919724.26,20325014.35,15163240.99,60369032.13,68386012.40,56664257.84,89785101.98,66671850.25,14414088.73,13103717.16,35033667.45,40624042.87,70385664.12,72488318.65,95248933.15,87479074.68,138735748.07,145699708.06,153239152.09,154257795.03,190386919.17,151137819.07,93321522.80,72438115.50,66360567.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
