,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,576555600.04,653938961.09,1051041663.49,1052559027.30,1041682884.87,994321971.13,1020975113.84,1344072432.76,1238023766.94,1678841828.74,2543038557.08,2002774786.04,2175920569.17,2040998260.72,1308813658.59,1575315187.90,1883662468.75,1637451873.52,3196681348.86,1350159844.25,1410583478.80,1560205715.33,1213727601.21,2279318107.14,864212095.03,1052567615.50,1166609804.45,1289040251.00,1217528629.06,641315982.75,623735042.40,960924248.07,881913713.01,1135566784.93,1230535186.31,1364270591.81,1183740877.74,776991546.02,660468344.94,844705972.77,372841577.51,889898.10,2701753.73,5885831.37,18244560.50,39839304.63,14158920.97,37874240.87,31889575.32,3376858.50,21733044.92,33087319.89,42532414.75,43289445.70,37635812.48,39236333.06,57130751.32,61011195.68,78932786.92,90751905.17,88391830.37,84301147.08,74478987.41,125077350.03,189348310.41,141825173.52,92524496.77,126991224.01,79404180.32,53562242.07,134921763.29,110116523.33,97401756.41,47259713.33,124938229.18,88382276.39,234637683.36,24244631.75,23942373.04,20037226.82,6663143.16,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900160.00,100460.00,104710.00,100460.00,99960.00,99960.00,0,0,173013.48,173013.48,170513.48,170513.48,313986.00,515986.00,11658930.42,14508930.42,13343135.76,12151454.38,9841786.00,10370968.91,9391934.00,9219934.00,9293091.08,9293091.08,10362575.34,10362575.34,10362575.34,92649605.45,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,879601928.67,756448755.92,831536088.59,962362370.93,670079215.97,475539960.48,448673205.74,460149234.95,0,9237743.72,0,14230059.43,0,573940319.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,210000.00,1640000.00,250000.00,50000.00,300000.00,400000.00,0,172000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,600000.00,380000.00,600000.00,300000.00,0,250000.00,200000.00,0,0,0,0,0,0,0,0,0,40000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,300000.00,1100000.00,1500000.00,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,879391928.67,754808755.92,831286088.59,962312370.93,669779215.97,475139960.48,448673205.74,459977234.95,9652359.69,9237743.72,10517325.22,14230059.43,534010208.87,573940319.83,574187543.75,690400857.12,700851131.79,710338704.21,740512947.14,1493667310.74,58402934.82,131462816.39,106693122.40,202745144.33,30053900.48,26847607.16,25613125.33,63117989.48,56165338.95,123061114.14,161477746.60,11142568.27,13783119.16,12656817.62,16366499.46,22395792.13,25160228.78,25452314.14,44659078.08,40542245.63,88015308.35,1094267.32,11813724.48,17250267.06,10373252.42,9860989.16,17045054.78,21809908.27,7321704.09,6515638.43,16209286.90,15258789.25,35332292.85,45391524.33,57646755.86,50978286.41,53117024.18,56633646.91,59800292.99,52413296.40,110703153.73,118108837.14,110746186.73,81191449.89,108838497.03,100745292.42,110854450.71,96786657.21,77925688.31,52779148.00,67862307.01,60618649.84,64896177.97,45990391.22,104418236.71,59767054.45,89703664.18,71708799.85,51723643.08,29683685.33,29964313.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
