,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,745072851.71,398245387.40,452683395.49,426908953.47,514515518.52,376983004.91,398656852.64,471897384.51,661018570.55,256881781.19,267478095.62,209993234.54,335933584.38,276314153.94,440325544.79,407776623.85,525588918.54,304698985.58,195870638.95,273629232.61,387068056.49,186007842.84,217743582.18,210848577.83,370542178.13,144179447.53,173609714.33,225364196.72,266341739.57,121262014.12,123736592.84,172446943.85,299949745.38,174086871.34,238550366.67,361549899.13,323550397.64,185187484.60,202043412.42,236286943.99,13662327.98,27785150.20,61817262.72,14643582.25,57684884.20,91247076.07,89224132.27,92634209.22,92017291.21,97258416.42,100924988.56,111503461.33,11569941.46,11915626.00,18194882.36,14935326.91,14190750.72,10383581.02,9846285.58,27022610.75,6367517.23,4964090.94,9452541.44,0,10909199.22,13640278.55,11499767.75,11277289.97,10548630.65,12613770.75,18802751.81,32532019.92,40610344.72,61417506.32,45123751.81,34430211.11,50819039.54,78034610.94,66577726.28,76798182.97,132030321.00,0,169911021.00,0,199764410.00,0,154941006.00,0,39696962.00,28923673.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229839.03,2376860.81,3058274.30,3454395.00,0,779650.00,0,4043037.00,0,6467728.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1168384347.34,1146721706.43,1101283295.61,1065702700.89,1093805335.40,1056564949.27,964016561.89,840489417.32,904860079.39,0,875731594.98,0,844469532.28,0,670209526.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,396745927.59,214143067.82,243425838.48,339475169.74,401419606.80,148015621.59,131567264.23,192354637.57,254982475.53,160835565.82,133249352.98,225547589.27,207111843.11,101399535.33,101487191.63,144917438.38,154306798.81,62518068.83,83896826.91,137244375.10,160691128.17,72023112.02,66028550.92,97400873.14,101013760.79,64605577.42,63386094.92,99164649.20,85187243.15,28648866.85,28191710.19,46065347.11,48543815.79,33487687.21,35376928.69,30946223.71,73110652.17,34540770.74,33368622.13,27859282.71,400000.00,1358131.13,3950262.74,4268368.97,1488247.76,270000.00,565000.00,1367600.00,1380790.00,1517190.00,3395490.00,5890500.00,97219501.66,4602726.56,5676675.00,4121721.50,26757115.79,10307125.29,3232691.50,1466055.77,11670224.44,4013425.26,2598521.07,0,5747535.00,5031956.93,7457761.29,6044310.30,13726702.95,6341540.00,7683300.00,7973808.00,18593116.00,21091415.62,23572157.80,30365170.76,31372217.52,81707708.76,104231046.04,154536716.85,251930103.00,0,173044383.00,0,9624531.00,0,0,0,0,0,0.0
7,应收账款,771638419.75,932578638.61,857857457.13,726227531.15,692385728.60,908549327.68,832449297.66,648134779.75,649877603.86,731462137.97,742482242.00,582996306.57,637357689.17,660308136.57,568722334.72,570916212.24,593676459.46,643678176.20,640318842.78,513367203.81,554922879.37,636930024.94,620354657.26,464511555.53,505590825.17,523032942.07,517432223.44,498257236.48,593794851.80,676178992.59,614677364.24,531299864.62,502288795.10,470539101.33,428980289.16,356167405.84,392226423.98,396725477.76,356478017.88,313248839.72,53034316.69,64154769.89,56538965.77,58892893.04,55176728.50,66685622.14,69170220.99,62983666.25,65513776.26,91313773.07,78014261.63,61177213.17,52240173.53,49449411.67,44566932.78,42058137.34,48096598.60,49196109.66,51770559.14,44360124.12,42055535.86,40961313.85,47478446.79,0,53043148.74,115518080.27,75849702.28,117871494.40,70838903.56,243180977.68,240261556.00,187394351.61,194684130.40,293046600.19,244085540.16,305250305.60,243492752.21,416909930.24,514621586.52,445078527.52,484290364.00,0,255680194.00,0,135663372.00,0,107055713.00,0,96437764.00,85877246.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
