,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,000068,华控赛格,1.2406,72.5455,11017.3352,0.0082,0.5569,161.6089
1,601518,吉林高速,1010.8868,0.08900000000000001,4428.0529,0.0203,0.1166,771.8696
2,600083,博信股份,6.1595,14.6116,3654.1254,0.0246,0.4363,206.2801
3,300071,华谊嘉信,0.8315,108.2381,2434.5767,0.037000000000000005,0.6263,143.7011
4,000088,盐田港,3.1953,28.1664,1737.5212,0.0518,0.0766,1174.9347
5,600897,厦门空港,1.4242,63.1934,775.9492,0.11599999999999999,0.2361,381.1944
6,002400,省广集团,1.7778,50.6244,543.9827,0.1654,0.446,201.7937
7,600131,国网信通,11.1535,8.0692,491.3647,0.1832,1.1347,79.3161
8,300113,顺网科技,0.708,127.1186,388.1563,0.2319,0.0764,1178.0105
9,300191,潜能恒信,0.1809,497.5124,286.6636,0.314,0.0371,2425.876
10,002039,黔源电力,3.4625,25.9928,259.8209,0.3464,1.1841,76.0071
11,002649,博彦科技,1.0701,84.1043,258.9471,0.3476,0.3771,238.6635
12,601598,中国外运,1.629,55.2486,191.7929,0.4693,0.7563,119.0004
13,300347,泰格医药,0.7927,113.536,191.0939,0.47100000000000003,0.1124,800.7117
14,603056,德邦股份,9.631,9.3448,176.2679,0.5106,1.7256,52.1558
15,000089,深圳机场,1.7012,52.9038,146.1186,0.6159,0.3789,237.5297
16,600995,文山电力,4.4238,20.3445,136.5156,0.6593,1.2251,73.4634
17,601519,大智慧,4.015,22.4159,118.8758,0.7571,0.0641,1404.0562
18,002148,北纬科技,1.0071,89.3655,106.9647,0.8414,0.2062,436.4694
19,600751,海航科技,1.344,66.9643,105.5808,0.8524,0.11800000000000001,762.7119
20,002492,恒基达鑫,1.2949,69.5034,104.0165,0.8652,0.1743,516.3511
21,300052,中青宝,1.8684,48.1696,102.9958,0.8738,0.0776,1159.7938
22,300013,新宁物流,1.0841,83.0182,102.0595,0.8818,0.2776,324.2075
23,600548,深高速,2.0302,44.3306,95.6017,0.9414,0.2901,310.2378
24,600221,海航控股,15.7985,5.6967,84.9654,1.0593,0.2734,329.18800000000005
25,000791,甘肃电投,2.8915,31.1257,73.7178,1.2209,0.3068,293.3507
26,600012,皖通高速,,,62.7485,1.4343,0.5223,172.3148
27,600652,*ST游久,2.0871,43.122,61.4051,1.4657,0.5342,168.4762
28,601828,美凯龙,16.8688,5.3353,55.0358,1.6353,0.2451,367.1971
29,600505,西昌电力,4.0992,21.9555,53.1664,1.6928,0.447,201.3423
30,603000,人民网,0.7069,127.3165,50.6028,1.7786,0.0801,1123.5955
31,002325,洪涛股份,0.5398,166.7284,49.2312,1.8281,0.34299999999999997,262.3907
32,002238,天威视讯,6.5977,13.6411,47.1895,1.9072,0.3567,252.3129
33,002210,*ST飞马,4.8503,18.5556,44.7316,2.012,0.5278,170.5191
34,002315,焦点科技,19.127,4.7054,43.0198,2.0921,0.0663,1357.4661
35,002081,金螳螂,0.4411,204.0354,38.3026,2.3497,0.2706,332.5942
36,600009,上海机场,1.3487,66.7309,34.6658,2.5962,0.2024,444.664
37,600452,涪陵电力,40.3511,2.2304,31.4545,2.8613,1.9875,45.283
38,000503,国新健康,25.734,3.4973,26.6171,3.3813,0.0429,2097.9021
39,300144,宋城演艺,18.1224,4.9662,26.5479,3.3901,0.0595,1512.605
40,300170,汉得信息,0.8092,111.221,25.843000000000004,3.4826,0.1608,559.7015
41,603128,华贸物流,1.8496,48.6592,25.4502,3.5363,0.7685,117.1113
42,600258,首旅酒店,16.2913,5.5244,24.9417,3.6084,1.1285,79.7519
43,600892,大晟文化,5.4071,16.6448,22.1536,4.0625,0.7366,122.18299999999999
44,600515,海航基础,3.8909,23.1309,20.8274,4.3212,0.3534,254.6689
45,000507,珠海港,2.2158,40.6174,20.7728,4.3326,0.2637,341.2969
46,002267,陕天然气,5.3788,16.7324,19.6071,4.5902,0.8909999999999999,101.0101
47,600814,杭州解百,27.7045,3.2486,19.5708,4.5987,1.5311,58.7813
48,601008,连云港,2.9517,30.4909,19.5586,4.6016,0.4281,210.2313
49,000516,国际医学,41.0567,2.1921,19.448,4.6277,0.7454,120.7405
50,000430,张家界,97.5483,0.9226,19.3883,4.6419999999999995,1.1247,80.0213
51,600556,ST慧球,1.4107,63.7981,18.6445,4.8272,0.1033,871.2488
52,601111,中国国航,7.1673,12.557,17.3813,5.178,1.026,87.7193
53,600856,ST中天,49.8606,1.805,16.9118,5.3217,0.8541,105.3741
54,600640,号百控股,1.6992,52.9661,16.6905,5.3923,0.1904,472.6891
55,000544,中原环保,0.5574,161.4639,16.6518,5.4048,0.3427,262.6204
56,600969,郴电国际,4.5901,19.6074,16.4552,5.4694,0.4277,210.4279
57,600705,中航资本,12.9138,6.9693,16.4242,5.4797,0.0096,9375.0
58,000669,金鸿控股,2.6,34.6154,16.4175,5.482,0.2739,328.5871
59,601001,大同煤业,2.7196,33.0931,16.351,5.5043,0.9996,90.036
60,002195,二三四五,2.6045,34.5556,15.8943,5.6624,0.2908,309.4911
61,300284,苏交科,0.1567,574.3459,15.4379,5.8298,0.0867,1038.0623
62,000610,西安旅游,2.7826,32.3439,15.3732,5.8543,0.6473,139.0391
63,600203,福日电子,7.8085,11.5259,15.2236,5.9119,1.175,76.5957
64,600397,安源煤业,3.0769,29.2502,14.9761,6.0096,0.8565,105.0788
65,000722,湖南发展,4.0456,22.2464,14.2384,6.3209,0.1719,523.5602
66,601018,宁波港,2.4994,36.0086,14.1528,6.3592,0.5021,179.2472
67,600348,阳泉煤业,6.9514,12.947000000000001,14.0708,6.3962,1.1696,76.9494
68,000819,岳阳兴长,60.9282,1.4771,14.0084,6.4247,1.0015,89.8652
69,300017,网宿科技,2.3724,37.9363,13.8001,6.5217,0.3114,289.0173
70,600004,白云机场,1.5115,59.5435,13.6619,6.5877,0.5516,163.1617
71,600119,*ST长投,2.4445,36.8173,13.2833,6.7754,0.452,199.115
72,002561,徐家汇,26.1158,3.4462,13.1977,6.8194,0.5833,154.2945
73,002586,ST围海,0.3847,233.9485,13.1089,6.8656,0.1924,467.7755
74,600547,山东黄金,365.3078,0.2464,13.0145,6.9154,3.18,28.3019
75,600025,华能水电,1.4875,60.5042,12.5543,7.1689,0.6535,137.72
76,600029,南方航空,11.2395,8.0075,12.3696,7.2759,1.3699,65.6982
77,600121,郑州煤电,12.6522,7.1134,12.2668,7.3369,1.7491,51.455
78,603167,渤海轮渡,13.5004,6.6665,12.251,7.3463,1.5959999999999999,56.391000000000005
79,600859,王府井,50.8938,1.7684,11.9161,7.5528,0.6529,137.8465
80,600317,营口港,2.1905,41.0865,11.7723,7.6451,0.6713,134.0682
81,600821,津劝业,139.7011,0.6442,11.7345,7.6697,0.6552,137.3626
82,600774,汉商集团,44.9062,2.0042,11.1235,8.091000000000001,1.163,77.3861
83,000504,*ST生物,0.1274,706.4364,11.0086,8.1754,0.0895,1005.5866
84,000712,锦龙股份,2.2682,39.679,10.9988,8.1827,0.0133,6766.9173
