,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,300500,启迪设计,2.0948,128.8906,70021.6101,0.0039,0.4942,546.3375
1,600790,轻纺城,191.987,1.4063,54742.9551,0.0049,0.639,422.5352
2,600145,*ST新亿,3.6908,73.1549,34663.8398,0.0078,0.3847,701.8456
3,002649,博彦科技,3.3077,81.6277,22023.7963,0.0123,1.0833,249.2384
4,603377,东方时尚,2442.7508,0.1105,20257.9747,0.0133,0.8797,306.9228
5,002647,仁东控股,1.8373,146.9548,15744.9225,0.0171,0.5001,539.8919999999999
6,300467,迅游科技,27.9886,9.6468,15595.0481,0.0173,0.3396,795.053
7,000415,渤海租赁,18.62,14.5005,14276.7666,0.0189,0.5506,490.3741
8,300347,泰格医药,2.2708,118.9008,10981.9508,0.0246,0.9903,272.6447
9,603357,设计总院,0.8704,310.2022,4605.7609999999995,0.0586,0.4737,569.981
10,300518,盛讯达,1.9855,135.9859,4590.3322,0.0588,0.2003,1347.9779999999998
11,002707,众信旅游,16.3179,16.5462,4403.9832,0.0613,3.3403,80.8311
12,603569,长久物流,2.3708,113.8856,4394.7055,0.0614,1.0554,255.8272
13,000712,锦龙股份,,,3527.5037,0.0765,0.0007,385714.2857
14,000088,盐田港,9.6439,27.997,3281.7949,0.0823,0.179,1508.3799
15,002400,省广集团,2.5749,104.8584,2820.7318,0.0957,1.0605,254.5969
16,600576,祥源文化,1.7247,156.549,2634.1454,0.1025,0.5819,463.9973
17,600897,厦门空港,4.2167,64.0311,2281.9541,0.1183,1.5022,179.7364
18,601619,嘉泽新能,1.0077,267.9369,1967.2614,0.1372,0.4293,628.9308
19,603056,德邦股份,12.6692,21.3115,1557.4418,0.1734,4.0408,66.8185
20,300170,汉得信息,1.2488,216.2076,1071.0709,0.2521,0.7162,376.9897
21,600605,汇通能源,5.1931,51.9921,1003.4877,0.2691,3.5954,75.096
22,600452,涪陵电力,12.7941,21.1035,959.7143,0.2813,1.9962,135.257
23,300675,建科院,1.1218,240.6846,927.518,0.2911,0.6119,441.2486
24,002027,分众传媒,3.1096,86.8279,899.5623,0.3001,0.88,306.8182
25,002039,黔源电力,8.5009,31.7613,798.5199,0.3381,1.9832,136.1436
26,000429,粤高速A,34.1449,7.9075,743.6614,0.3631,0.7842,344.2999
27,601519,大智慧,6.8628,39.3425,721.5515,0.3742,0.5722,471.86300000000006
28,300383,光环新网,3.5378,76.3186,700.845,0.3852,1.012,266.7984
29,000503,国新健康,14.8403,18.1937,626.1418,0.4312,0.1059,2549.5751
30,600131,国网信通,79.2027,3.409,606.3872,0.4453,3.0834,87.5657
31,603648,畅联股份,4.4818,60.2437,408.1389,0.6615,0.8795,306.9926
32,000889,中嘉博创,2.3377,115.4981,399.1824,0.6764,1.2131,222.5703
33,603813,原尚股份,3.2056,84.2276,372.5472,0.7247,1.1411,236.6138
34,000155,川能动力,4.3295,62.3629,353.0775,0.7647,1.2534,215.4141
