,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
30,000796,凯撒旅业,3.0083,29.9172,60.6495,1.4839,0.4042,222.662
31,600576,祥源文化,0.4894,183.8987,52.945,1.6999,0.1506,597.6096
32,600012,皖通高速,,,50.0147,1.7995,0.4201,214.2347
33,002325,洪涛股份,0.2458,366.1513,49.5952,1.8147,0.1668,539.5683
34,600168,武汉控股,0.3099,290.4163,49.3712,1.8229,0.1763,510.4935
35,600009,上海机场,1.5821,56.8864,48.9521,1.8385,0.1404,641.0256
36,600995,文山电力,8.0944,11.1188,46.2928,1.9441,1.4155,63.5818
37,300215,电科院,7.5218,11.9652,42.4237,2.1215,0.1754,513.1129
38,600035,楚天高速,6.0375,14.9068,39.6265,2.2712,0.8974,100.2897
39,600093,易见股份,4.4868,20.0588,39.3334,2.2881,0.2622,343.2494
40,603885,吉祥航空,12.4293,7.2410000000000005,38.0278,2.3667,0.9062,99.3158
41,300494,盛天网络,1.0261,87.7107,37.5027,2.3998,0.0632,1424.0506
42,603000,人民网,0.5586,161.1171,34.338,2.6210000000000004,0.1403,641.4825
43,000889,中嘉博创,0.9063,99.3049,33.2632,2.7057,0.3585,251.046
44,600025,华能水电,2.0605,43.6787,29.2927,3.0724,0.8042,111.9125
45,603223,恒通股份,4.8807,18.44,28.9086,3.1133,1.2469,72.179
46,002095,生意宝,7.4412,12.0948,28.8917,3.1151,0.1073,838.7698
47,601021,春秋航空,19.3258,4.657,28.5194,3.1557,0.4879,184.46400000000003
48,002306,ST云网,1.8237,49.3502,28.2731,3.1832,0.1848,487.01300000000003
49,600617,国新能源,4.0365,22.2965,27.1767,3.3117,0.6368,141.3317
50,000056,皇庭国际,1.4563,61.8005,26.9835,3.3354,0.2934,306.7485
51,603117,万林物流,1.2809,70.2631,25.9384,3.4698,0.0373,2412.8686
52,600722,金牛化工,27.0421,3.3281,25.7637,3.4933,0.1654,544.1354
53,002210,*ST飞马,3.2537,27.6608,24.7304,3.6392,0.3692,243.7703
54,300348,长亮科技,0.3337,269.7033,24.2871,3.7057,0.162,555.5556
55,600247,ST成城,6.8913,13.0599,23.8476,3.7739999999999996,0.1896,474.6835
56,002517,恺英网络,1.6403,54.868,23.7266,3.7932,0.5651,159.2638
57,002739,万达电影,7.6959,11.6945,23.4767,3.8336,0.6481,138.8675
58,600705,中航资本,5.8229999999999995,15.456,23.026,3.9086,0.0093,9677.4194
59,600515,海航基础,4.9749,18.0908,22.9211,3.9265,0.3631,247.8656
60,002081,金螳螂,0.2604,345.6221,22.39,4.0197,0.2102,428.1637
61,603300,华铁应急,0.2317,388.4333,21.6519,4.1567,0.0511,1761.2524
62,002195,二三四五,2.8769,31.2837,21.5296,4.1803,0.1292,696.5944
63,002267,陕天然气,4.2363,21.245,20.5397,4.3818,1.1840000000000002,76.0135
64,002800,天顺股份,0.5759,156.2771,19.7035,4.5677,0.2798,321.6583
65,300226,上海钢联,3092.4841,0.0291,19.3168,4.6592,2.6060000000000003,34.5357
66,002357,富临运业,4.3075,20.8938,18.5821,4.8434,0.6159,146.1276
67,600969,郴电国际,2.6954,33.3902,17.1591,5.245,0.1451,620.2619
68,600814,杭州解百,61.8706,1.4546,16.6998,5.3893,0.6121,147.0348
69,600593,大连圣亚,29.2886,3.0729,16.4605,5.4676,0.3423,262.9273
70,000516,国际医学,20.3951,4.4128,16.3603,5.5011,0.4165,216.0864
71,000687,华讯方舟,2.0304,44.3262,15.7874,5.7007,0.3277,274.6414
72,600033,福建高速,1.2402,72.5689,15.5502,5.7877,0.5264,170.9726
73,300240,飞力达,1.5727,57.2264,15.3945,5.8462,0.5344,168.4132
74,002492,恒基达鑫,0.9876,91.13,15.3331,5.8697,0.1148,783.9721
75,600830,香溢融通,3.7828,23.7919,15.1601,5.9366,0.1643,547.7785
76,603003,龙宇燃油,3.3517,26.851999999999997,15.1153,5.9542,1.3743,65.4879
77,601828,美凯龙,2.3152,38.8735,14.3161,6.2866,0.28800000000000003,312.5
78,300284,苏交科,0.2004,449.1018,14.2474,6.3169,0.1251,719.4245
79,603322,超讯通信,0.2855,315.2364,14.2114,6.3329,0.2202,408.7193
80,603828,柯利达,0.1925,467.5325,14.132,6.3685,0.1483,606.878
81,600774,汉商集团,69.1311,1.3019,14.055,6.4034,2.0606,43.6766
82,000669,金鸿控股,1.7923,50.2148,13.9233,6.4639999999999995,0.3735,240.9639
83,601018,宁波港,2.2102,40.7203,13.9027,6.4736,0.5914,152.1813
84,001872,招商港口,1.9428,46.3249,13.7791,6.5316,0.4581,196.4637
85,600301,ST南化,0.7142,126.0151,13.6815,6.5782,0.066,1363.6364
86,600717,天津港,2.1661,41.5493,13.4797,6.6767,0.2972,302.8264
87,600642,申能股份,4.5405,19.8216,13.3259,6.7538,0.7116,126.4755
88,600029,南方航空,10.1295,8.8849,13.18,6.8285,2.0681,43.5182
89,601228,广州港,2.158,41.7053,13.0889,6.8761,0.7005,128.4797
90,002561,徐家汇,39.5242,2.2771,13.0811,6.8802,0.4004,224.7752
91,601975,招商南油,4.0792,22.0631,13.0365,6.9037,1.1852,75.9366
92,601008,连云港,2.1719999999999997,41.4365,12.9432,6.9535,0.5604,160.5996
93,002238,天威视讯,6.7236,13.3857,12.9301,6.9605,0.2408,373.7542
94,600715,文投控股,3.804,23.6593,12.7872,7.0383,0.2992,300.8021
95,000430,张家界,20.0519,4.4884,12.5061,7.1965,0.7779,115.6961
96,600050,中国联通,3.6754,24.4871,12.2691,7.3355,1.1773,76.4461
97,300496,中科创达,0.6224,144.6015,12.1631,7.3994,0.1543,583.2793
98,600780,通宝能源,5.7114,15.758,12.0693,7.4569,0.5481,164.2036
99,600004,白云机场,1.8864,47.7099,11.9136,7.5544,0.4669,192.7608
100,300288,朗玛信息,1.339,67.2143,11.8179,7.6156,0.1743,516.3511
101,600822,上海物贸,64.6124,1.3929,11.7679,7.6479,1.9722,45.6343
102,000543,皖能电力,2.1765,41.3508,11.7448,7.662999999999999,1.1155,80.6813
103,601919,中远海控,3.3191,27.1158,11.6704,7.7118,0.3372,266.9039
104,603909,合诚股份,0.3089,291.3564,11.6054,7.755,0.2241,401.6064
105,002320,海峡股份,4.5901,19.6074,11.5736,7.7763,0.3134,287.1729
106,600007,中国国贸,4.1865,21.4977,11.5699,7.7788,0.8779,102.5174
107,603123,翠微股份,38.7889,2.3203,11.4115,7.8868,0.7233,124.4297
108,600385,*ST金泰,2.5525,35.2595,11.3233,7.9482,1.0081,89.2769
109,601333,广深铁路,1.298,69.3374,11.273,7.9837,0.7153,125.8213
110,002044,美年健康,0.6176,145.7254,11.0986,8.1091,0.1727,521.1349
111,601111,中国国航,7.4483,12.0833,11.0724,8.1283,1.2991,69.2787
112,600917,重庆燃气,4.8854,18.4222,11.004000000000001,8.1788,0.4895,183.8611
113,000715,中兴商业,1811.1156,0.0497,10.9109,8.2486,0.696,129.3103
114,600317,营口港,1.9817,45.4156,10.905999999999999,8.2523,0.3187,282.3972
115,600505,西昌电力,4.1261,21.8124,10.8066,8.3282,0.8894,101.1918
116,600874,创业环保,0.3295,273.1411,10.7765,8.3515,0.1566,574.7126
117,000695,滨海能源,1.1444,78.6438,10.7324,8.3858,0.5870000000000001,153.322
118,002930,宏川智慧,1.5395,58.4605,10.6523,8.4489,0.5823,154.5595
119,002040,南京港,2.9001,31.0334,10.6377,8.4605,0.2575,349.5146
120,600804,鹏博士,9.2472,9.7327,10.6235,8.4718,0.5175,173.91299999999998
121,300231,银信科技,0.5803,155.0922,10.4306,8.6285,0.3125,288.0
122,000875,吉电股份,1.2401,72.5748,10.3819,8.6689,0.5045,178.3944
123,603128,华贸物流,1.3771,65.3547,9.9774,9.0204,0.6508,138.2913
124,002315,焦点科技,3.8106,23.6183,9.6905,9.2874,0.0685,1313.8686
125,000665,湖北广电,5.6024,16.0645,9.2461,9.7338,0.7004,128.498
126,600021,上海电力,1.6513,54.5025,9.2457,9.7343,0.4493,200.3116
127,000544,中原环保,1.2446,72.3124,9.2363,9.7442,0.1584,568.1818
128,600017,日照港,1.4351,62.7134,9.2174,9.7641,0.4117,218.6058
129,000554,泰山石油,48.8133,1.8438,9.1945,9.7885,5.409,16.6389
130,603101,汇嘉时代,23.7573,3.7883,9.1909,9.7923,2.2073,40.7738
131,600588,用友网络,0.3823,235.4172,9.1834,9.8003,0.095,947.3684
132,600556,ST慧球,0.5277,170.5514,9.1495,9.8366,0.1165,772.5322
133,300369,绿盟科技,0.21,428.5714,9.1305,9.8571,0.085,1058.8235
134,600859,王府井,65.0871,1.3828,9.1155,9.8733,0.652,138.0368
135,600880,博瑞传播,0.8284,108.6432,9.0228,9.9747,0.1436,626.7409
136,600115,东方航空,8.9449,10.0616,8.9615,10.043,1.2559,71.6618
137,600547,山东黄金,166.9572,0.5391,8.7532,10.282,4.4251,20.3385
138,600701,*ST工新,4.5967,19.5793,8.7138,10.3284,1.0168,88.51299999999999
139,300036,超图软件,0.4782,188.2058,8.6325,10.4257,0.1577,570.7039
140,300295,三六五网,4.5089999999999995,19.9601,8.4686,10.6275,0.1289,698.2157
141,300359,全通教育,0.9428,95.4603,8.435,10.6698,0.23,391.3043
142,002769,普路通,0.754,119.3634,8.3158,10.8228,0.0197,4568.5279
143,000958,东方能源,2.01,44.7761,8.2918,10.8541,0.732,122.9508
144,000883,湖北能源,2.7888,32.2719,8.2321,10.9328,0.3275,274.8092
145,603167,渤海轮渡,9.5126,9.4611,8.2113,10.9605,0.6015,149.6259
146,601866,中远海发,2.5653,35.0836,7.707000000000001,11.6777,0.292,308.2192
147,600689,上海三毛,5.4473,16.5219,7.7051,11.6806,0.8698,103.4721
148,600640,号百控股,2.5974,34.65,7.6025,11.8382,0.2516,357.7107
149,000156,华数传媒,1.3037,69.0343,7.5635,11.8993,0.0888,1013.5135
150,002187,广百股份,39.7219,2.2658,7.5539,11.9144,0.6082,147.9776
151,600236,桂冠电力,2.4403,36.8807,7.535,11.9443,0.4756,189.2347
152,000520,长航凤凰,0.7484,120.2565,7.5124,11.9802,0.3938,228.5424
153,002467,二六三,2.9658,30.3459,7.4483,12.0833,0.1584,568.1818
154,600826,兰生股份,5.154,17.4622,7.3045,12.3212,0.3676,244.8313
155,300017,网宿科技,1.2601,71.4229,7.287999999999999,12.3491,0.2095,429.5943
156,600798,宁波海运,8.8008,10.2263,7.2741,12.3727,0.9192,97.9112
157,000819,岳阳兴长,27.081999999999997,3.3232,7.2111,12.4808,0.5920000000000001,152.02700000000002
158,002647,仁东控股,2.6827,33.5483,7.1481,12.5908,1.0115,88.9768
159,603199,九华旅游,16.8462,5.3425,7.1371,12.6102,0.6378,141.1101
160,600633,浙数文化,2.1335,42.1842,7.0615,12.7452,0.2731,329.5496
161,600126,杭钢股份,26.0426,3.4559,7.0175,12.8251,0.7833,114.8985
162,600561,江西长运,4.614,19.5059,7.0068,12.8447,0.4639,194.0073
163,002479,富春环保,1.7501,51.4256,6.9313,12.9846,0.4753,189.3541
164,600242,中昌数据,0.3103,290.0419,6.7692,13.2955,0.1637,549.7862
165,603866,桃李面包,2.8972,31.0645,6.7484,13.3365,0.6335,142.0679
166,600428,中远海特,3.353,26.8416,6.6244,13.5861,0.3525,255.3191
167,000600,建投能源,2.2371,40.2307,6.585,13.6674,0.7195,125.0869
168,600396,金山股份,3.0745,29.2731,6.5712,13.6961,1.092,82.4176
169,600746,江苏索普,8.1961,10.9808,6.5652,13.7086,1.1471,78.4587
170,600348,阳泉煤业,0.9024,99.734,6.5606,13.7183,0.3581,251.3264
171,600711,盛屯矿业,3.4318,26.2253,6.545,13.751,0.5629,159.8863
172,600828,茂业商业,130.4975,0.6897,6.4668,13.9172,0.9904,90.8724
173,002586,ST围海,0.4966,181.2324,6.4592,13.9336,0.1819,494.7774
174,002555,三七互娱,2.4587,36.6047,6.4226,14.013,0.6219,144.7178
175,000905,厦门港务,2.3722,37.9395,6.3726,14.123,0.8853,101.6605
176,601139,深圳燃气,5.085,17.6991,6.3625,14.1454,0.4882,184.3507
177,002302,西部建设,0.3772,238.6002,6.3388,14.1983,0.2046,439.8827
178,600027,华电国际,2.2977,39.1696,6.2298,14.4467,0.721,124.8266
179,600821,津劝业,171.5179,0.5247,6.2117,14.4888,0.4764,188.9169
180,600723,首商股份,43.3745,2.075,6.1687,14.5898,0.6125,146.9388
181,600121,郑州煤电,1.661,54.1842,6.1465,14.6425,0.4421,203.5739
182,600418,江淮汽车,5.6334,15.9761,6.0369,14.9083,0.5760000000000001,156.25
183,600250,南纺股份,1.8113,49.6881,5.9822,15.0446,0.2354,382.32800000000003
184,600212,江泉实业,0.3694,243.6383,5.9802,15.0497,0.33,272.7273
185,300364,中文在线,0.5387,167.0689,5.9478,15.1316,0.1656,543.4783
186,601168,西部矿业,58.7219,1.5326,5.8585,15.3623,0.6746,133.4124
187,000607,华媒控股,0.61,147.541,5.8004,15.5162,0.1916,469.7286
188,600278,东方创业,4.5936,19.5925,5.727,15.715,0.7916,113.6938
189,000096,广聚能源,56.2278,1.6006,5.7176,15.7409,0.1593,564.9718
190,600426,华鲁恒升,77.7522,1.1575,5.5892,16.1025,1.1732,76.7133
191,600128,弘业股份,2.6361,34.1413,5.4916,16.3887,0.522,172.4138
192,002082,万邦德,10.9737,8.2014,5.4843,16.4105,1.6228,55.4597
193,000524,岭南控股,4.6098,19.5236,5.4454,16.5277,0.336,267.8571
194,002789,建艺集团,0.409,220.0489,5.4318,16.5691,0.2278,395.0834
195,000564,供销大集,74.2946,1.2114,5.3927,16.6892,0.3467,259.5904
196,300332,天壕环境,1.3206,68.1508,5.3844,16.715,0.4524,198.93900000000002
197,600795,国电电力,2.2378,40.2181,5.3342,16.8723,0.8240000000000001,109.2233
198,600754,锦江酒店,3.3512,26.8561,5.3223,16.91,0.2474,363.7833
199,600900,长江电力,2.5997,34.6194,5.3117,16.9437,0.6988,128.7922
200,000626,远大控股,24.4225,3.6851,5.2146,17.2592,1.2023,74.8565
201,300051,三五互联,1.1486,78.3563,5.1553,17.4578,0.2622,343.2494
202,000987,越秀金控,1411.1967,0.0638,5.1467,17.4869,0.2263,397.7022
203,601006,大秦铁路,4.6039,19.5486,5.0703,17.7504,0.7313,123.0685
204,600163,中闽能源,1.0117,88.9592,5.0583,17.7925,0.16,562.5
205,600395,盘江股份,0.6668,134.97299999999998,5.0577,17.7946,0.2177,413.413
206,000848,承德露露,151.8308,0.5928,5.0294,17.8948,0.7059,127.4968
207,000966,长源电力,2.511,35.8423,4.9318,18.2489,1.4554,61.8387
208,002661,克明面业,1.5619999999999998,57.6184,4.9221,18.2849,0.2835,317.4603
209,000582,北部湾港,1.3685,65.7654,4.8195,18.6741,0.2865,314.1361
210,300399,京天利,2.4301,37.0355,4.7874,18.7993,0.1831,491.5347
211,600726,*ST华源,2.0317,44.2979,4.7706,18.8656,0.7524,119.6172
212,002137,麦达数字,0.9538,94.3594,4.7575,18.9175,0.3011,298.904
213,600188,兖州煤业,4.747,18.9593,4.742,18.9793,0.2801,321.3138
214,600741,华域汽车,1.4879,60.4879,4.7146,19.0896,0.5868,153.3742
215,600180,瑞茂通,2.5646,35.0932,4.7135,19.0941,0.1946,462.4872
216,600863,内蒙华电,1.9716,45.6482,4.6708,19.2686,1.0691,84.18299999999999
217,000637,茂化实华,19.189,4.6902,4.663,19.3009,0.7925,113.5647
218,600857,宁波中百,103.346,0.8709,4.6574,19.3241,0.6696,134.4086
219,600061,国投资本,0.6279,143.3349,4.6568,19.3266,0.0019,47368.4211
220,002061,浙江交科,3.9873,22.5717,4.6478,19.364,0.6564,137.1115
221,000690,宝新能源,2.3405,38.4533,4.5449,19.8024,0.4949,181.8549
222,300063,天龙集团,1.1908,75.5794,4.5323,19.8575,0.6352,141.6877
223,600026,中远海能,1.8622,48.3299,4.5294,19.8702,0.4408,204.1742
224,000025,特力A,49.085,1.8336,4.5275,19.8785,0.2341,384.4511
225,300378,鼎捷软件,0.8616,104.4568,4.5178,19.9212,0.2207,407.7934
226,600763,通策医疗,13.0381,6.9028,4.5011,19.9951,0.5064,177.7251
227,601678,滨化股份,5.655,15.9151,4.4912,20.0392,0.7708,116.7618
228,000906,浙商中拓,4.4957,20.0191,4.455,20.202,1.0713,84.0101
229,600626,申达股份,2.8367,31.726999999999997,4.454,20.2066,0.7445,120.8865
230,600382,广东明珠,1.0512,85.6164,4.449,20.2293,0.0453,1986.755
231,000501,鄂武商A,407.3598,0.2209,4.4029,20.4411,1.1342,79.3511
232,001896,豫能控股,1.9988,45.027,4.3967,20.4699,0.6029,149.2785
233,600694,大商股份,36.5935,2.4595,4.3836,20.5311,0.9754,92.2698
234,600635,大众公用,3.8428,23.4204,4.3825,20.5362,0.4347,207.0393
235,600650,锦江投资,7.0864,12.7004,4.3701,20.5945,0.5425,165.8986
236,600578,京能电力,1.8897,47.6266,4.3691,20.5992,0.4055,221.9482
237,600729,重庆百货,106.6954,0.8435,4.3368,20.7526,1.2087,74.4602
238,002416,爱施德,12.6267,7.1278,4.3345,20.7636,1.4574,61.7538
239,000698,沈阳化工,52.2548,1.7223,4.3229,20.8194,0.6766,133.018
240,002781,奇信股份,0.3647,246.7782,4.2799,21.0285,0.2205,408.1633
241,600167,联美控股,30.1533,2.9847,4.2499,21.177,0.2293,392.4989
242,601238,广汽集团,12.1618,7.4002,4.1797,21.5326,0.326,276.0736
243,601368,绿城水务,1.7467,51.5257,4.1658,21.6045,0.1969,457.0848
244,600719,大连热电,4.117,21.8606,4.1604,21.6325,0.6751,133.3136
245,000021,深科技,2.1821,41.2447,4.1579,21.6455,0.387,232.5581
246,600323,瀚蓝环境,2.9943,30.0571,4.1419,21.7292,0.46399999999999997,193.9655
247,000683,远兴能源,6.5076,13.83,4.1387,21.746,0.3655,246.238
248,000893,东凌国际,5.5964,16.0818,4.1272,21.8066,0.2901,310.2378
249,002379,宏创控股,0.6983,128.8844,4.0699,22.1136,0.124,725.8065
250,600104,上汽集团,5.5868,16.1094,4.0628,22.1522,0.6643,135.481
251,601633,长城汽车,31.6952,2.8395,4.0529,22.2063,0.5318,169.2366
252,600022,山东钢铁,12.6511,7.114,4.0366,22.296,0.5382,167.2241
253,600654,*ST中安,0.3623,248.4129,4.027,22.3491,0.1867,482.0568
254,000507,珠海港,1.0977,81.9896,3.9661,22.6923,0.3465,259.7403
255,000605,渤海股份,1.3502,66.6568,3.9312,22.8938,0.3895,231.0655
256,000985,大庆华科,129.1207,0.6970000000000001,3.907,23.0356,1.3291,67.715
257,600098,广州发展,2.4574,36.6241,3.8827,23.1797,0.6108,147.3477
258,000900,现代投资,4.8507,18.554000000000002,3.8752,23.2246,0.237,379.7468
259,300208,青岛中程,0.5529,162.7781,3.8529,23.359,0.3332,270.108
260,000780,平庄能源,0.4582,196.4208,3.8444,23.4107,0.1244,723.4727
261,300343,联创股份,0.3459,260.1908,3.8425,23.4223,0.2524,356.5769
262,000012,南玻A,3.6927,24.3724,3.8107,23.6177,0.9638,93.3804
263,000020,深华发A,0.9361,96.1436,3.8016,23.6742,0.2004,449.1018
264,603225,新凤鸣,15.0019,5.9992,3.7818,23.7982,1.4341,62.7571
265,600886,国投电力,2.2275,40.404,3.7658,23.8993,0.6144,146.4844
266,600792,云煤能源,2.4912,36.1272,3.7552,23.9668,0.4658,193.21599999999998
267,600138,中青旅,1.6812,53.5332,3.735,24.0964,0.6623,135.8901
268,600011,华能国际,2.1626,41.6166,3.7201,24.1929,0.917,98.1461
269,600971,恒源煤电,1.8498,48.6539,3.7194,24.1975,0.2952,304.878
270,002398,垒知集团,0.2528,356.0127,3.6747,24.4918,0.1521,591.716
271,600228,ST昌九,5.8798,15.3066,3.6655,24.5533,0.5334,168.7289
272,600644,乐山电力,11.3042,7.9616,3.6187,24.8708,1.0762,83.6276
273,002748,世龙实业,2.5304,35.5675,3.6156,24.8921,0.4942,182.1125
274,000899,赣能股份,2.3422,38.4254,3.605,24.9653,0.3532,254.8131
275,000529,广弘控股,26.796,3.3587,3.6042,24.9709,0.5666,158.8422
276,002567,唐人神,23.1796,3.8827,3.5895,25.0731,1.2177,73.9098
277,002280,联络互动,0.3137,286.8983,3.5796,25.1425,0.0716,1256.9832
278,600310,桂东电力,3.9334,22.881,3.5784,25.1509,0.295,305.0847
279,600207,安彩高科,1.381,65.1702,3.5759,25.1685,0.5164,174.2835
280,000818,航锦科技,12.3112,7.3104,3.5684,25.2214,1.0125,88.8889
281,300413,芒果超媒,11.2702,7.9857,3.5623,25.2646,0.439,205.0114
282,002548,金新农,2.548,35.3218,3.5566,25.3051,0.5348,168.2872
283,000876,新希望,24.7569,3.6354,3.5210000000000004,25.5609,1.2071,74.5589
284,600712,南宁百货,112.2987,0.8014,3.5153,25.6024,1.1338,79.3791
285,000868,*ST安凯,0.5476,164.3535,3.5103,25.6388,0.1942,463.4398
286,002419,天虹股份,103.9536,0.8658,3.5067,25.6652,0.5467,164.6241
287,000895,双汇发展,103.1353,0.8726,3.4895,25.7917,1.3902,64.7389
288,002742,三圣股份,0.3447,261.0966,3.4829,25.8405,0.2218,405.77099999999996
289,600989,宝丰能源,49.3438,1.8239,3.478,25.8769,0.3236,278.1211
290,002711,*ST欧浦,2.727,33.0033,3.4746,25.9023,0.4071,221.0759
291,600157,永泰能源,0.3822,235.4788,3.4702,25.9351,0.1145,786.0262
292,002171,楚江新材,3.9253,22.9282,3.4696,25.9396,1.0266,87.66799999999999
293,603898,好莱客,36.3883,2.4733,3.4595,26.0153,0.3406,264.2396
294,600864,哈投股份,8.0152,11.2287,3.4512,26.0779,0.3689,243.9686
295,600973,宝胜股份,0.8988,100.1335,3.4473,26.1074,0.4427,203.2979
296,002386,天原集团,6.1703,14.585999999999999,3.4266,26.2651,0.4425,203.3898
297,002148,北纬科技,1.2541,71.7646,3.4258,26.2712,0.1184,760.1351
298,603766,隆鑫通用,1.8797,47.88,3.4091,26.3999,0.4429,203.2061
299,000565,渝三峡A,4.0247,22.3619,3.397,26.494,0.7934,113.4358
300,000957,中通客车,0.4417,203.7582,3.3965,26.4979,0.2841,316.7899
301,600577,精达股份,1.7366,51.8254,3.3623,26.7674,0.6679999999999999,134.7305
302,600827,百联股份,49.4757,1.8191,3.3559,26.8184,0.8116,110.8921
303,600101,明星电力,28.7806,3.1271,3.2749,27.4818,0.9522,94.51799999999999
304,000703,恒逸石化,5.7449,15.6661,3.2701,27.5221,0.647,139.1036
305,600307,酒钢宏兴,9.4854,9.4883,3.2676,27.5432,1.0471,85.9517
306,002221,东华能源,6.8935,13.0558,3.2212,27.9399,0.5181,173.7116
307,600896,览海医疗,1.6424,54.7979,3.2079,28.0557,0.1742,516.6475
308,603099,长白山,36.4105,2.4718,3.2015,28.1118,0.047,1914.8936
309,600160,巨化股份,5.6631,15.8924,3.1813,28.2903,0.7836,114.8545
310,002505,大康农业,10.0146,8.9869,3.178,28.3197,0.10800000000000001,833.3333
311,300042,朗科科技,3.0435,29.5712,3.16,28.480999999999998,0.1536,585.9375
312,002620,瑞和股份,0.5437,165.5325,3.156,28.5171,0.3135,287.0813
313,600976,健民集团,1.6269999999999998,55.3165,3.1493,28.5778,0.5154,174.6217
314,000151,中成股份,6.0946,14.7672,3.1469,28.5996,0.1379,652.6468
315,300452,山河药辅,2.233,40.3045,3.1403,28.6597,0.2256,398.9362
316,600166,福田汽车,1.5301,58.8197,3.1276,28.7761,0.4598,195.7373
317,000785,居然之家,26.7142,3.3689999999999998,3.1239999999999997,28.8092,1.2913,69.6972
318,000935,四川双马,1.5766,57.0849,3.1206,28.8406,0.5864,153.4789
319,600023,浙能电力,1.776,50.6757,3.102,29.0135,0.3672,245.09799999999998
320,600678,四川金顶,0.9776,92.0622,3.0673,29.3418,0.3215,279.9378
321,600306,商业城,42.4957,2.1179,3.0616,29.3964,0.5461,164.805
322,000752,*ST西发,,,3.0531,29.4782,0.1022,880.6262
323,601872,招商轮船,1.5906,56.5824,3.0398,29.6072,0.3139,286.7155
324,002091,江苏国泰,1.5873,56.7001,3.0238,29.7639,0.5538,162.5135
325,603026,石大胜华,6.9712,12.9103,2.9957,30.0431,1.3307,67.6336
326,300229,拓尔思,0.2566,350.7405,2.9928,30.0722,0.1095,821.9178
327,600706,曲江文旅,0.5710000000000001,157.6182,2.9713,30.2898,0.3475,258.9928
328,300339,润和软件,0.3235,278.2071,2.9645,30.3593,0.1982,454.0868
329,002207,ST准油,0.3257,276.3279,2.9574,30.4321,0.1278,704.2254
330,600667,太极实业,2.2117,40.6927,2.9499,30.5095,0.4379,205.5264
331,600856,ST中天,2.16,41.6667,2.9410000000000003,30.6018,0.2366,380.3888
332,000826,启迪环境,0.6271,143.5178,2.9392,30.6206,0.2576,349.3789
333,600130,波导股份,8.9207,10.0889,2.9374,30.6393,0.7366,122.18299999999999
334,000523,广州浪奇,1.3659,65.8906,2.9358,30.656,0.6445,139.6431
335,600740,山西焦化,0.8324,108.1211,2.9351,30.6634,0.1212,742.5743
336,000536,华映科技,0.6373,141.2208,2.9337,30.678,0.1699,529.7234
337,601015,陕西黑猫,1.0603,84.8816,2.9262,30.7566,0.2465,365.1116
338,002796,世嘉科技,1.1555,77.8884,2.9059,30.9715,0.4383,205.3388
339,601808,中海油服,0.52,173.0769,2.9016,31.0174,0.1293,696.0557
