,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,000068,华控赛格,1.8058,99.6788,26753.517999999996,0.0067,1.2357,145.6664
1,000088,盐田港,7.0933,25.3761,2029.7491,0.0887,0.1702,1057.5793
2,002400,省广集团,3.5316,50.9684,1287.2279,0.1398,0.9485,189.7733
3,600897,厦门空港,3.2343,55.6535,1201.8801,0.1498,0.4958,363.0496
4,002039,黔源电力,9.0154,19.9658,797.5774,0.2257,2.2094,81.4701
5,600131,国网信通,43.2086,4.1658,778.2409,0.2313,3.2684,55.0728
6,300113,顺网科技,1.5989,112.5774,723.4731,0.2488,0.1841,977.7295
7,300191,潜能恒信,0.3331,540.3783,484.4805,0.3715,0.0715,2517.4825
8,300347,泰格医药,1.6501,109.0843,465.3992,0.3868,0.2561,702.8504
9,603056,德邦股份,19.7476,9.115,428.4613,0.4201,3.9478,45.595
10,601518,吉林高速,9256.9072,0.0194,335.4009,0.5367,0.2371,759.1733
11,601598,中国外运,3.4238,52.5732,298.4463,0.6031,1.5666,114.8985
12,002148,北纬科技,2.1842,82.41,284.7899,0.632,0.4499,400.0889
13,000089,深圳机场,3.4996,51.4344,283.7318,0.6344,0.8139,221.1574
14,600995,文山电力,10.4088,17.2931,253.6797,0.7096,2.2497,80.0107
15,600751,海航科技,2.3552,76.4266,246.1663,0.7312,0.2861,629.1506
16,002649,博彦科技,2.0458,87.9851,229.5048,0.7843,0.8112,221.8935
17,002492,恒基达鑫,2.7493,65.4712,227.3383,0.7918,0.3526,510.4935
18,300071,华谊嘉信,1.5996,112.5281,221.4011,0.813,1.2403,145.1262
19,601519,大智慧,9.4404,19.067,218.7257,0.8229,0.1536,1171.875
20,300013,新宁物流,2.263,79.5404,208.1316,0.8648,0.574,313.5889
21,300383,光环新网,4.6966,38.3256,207.5587,0.8672,1.2817,140.4385
22,600221,海航控股,28.3265,6.3545,142.9987,1.2588,0.5455,329.9725
23,002325,洪涛股份,0.9466,190.1542,142.9318,1.2593,0.6164,292.0182
24,000791,甘肃电投,5.048,35.6577,120.8341,1.4896,0.8529,211.0447
25,300052,中青宝,4.0306,44.6584,115.3708,1.5602,0.203,886.6995
26,600012,皖通高速,,,115.301,1.5611,1.1014,163.4284
27,002238,天威视讯,18.6606,9.646,110.7061,1.6259,0.6953,258.8811
28,600892,大晟文化,14.6907,12.2526,107.8748,1.6686,2.1604,83.3179
29,002315,焦点科技,40.3957,4.4559,105.1127,1.7124,0.1418,1269.3935
30,603000,人民网,1.5651,115.0086,104.9131,1.7157,0.1764,1020.4082
31,600505,西昌电力,7.2655,24.7746,103.8223,1.7337,1.1009,163.5026
32,300215,电科院,42.0659,4.279,94.8216,1.8983,0.6243,288.3229
33,000507,珠海港,3.9109,46.0252,93.2468,1.9304,0.6157,292.3502
34,002081,金螳螂,0.8893,202.4064,82.9638,2.1696,0.5659,318.0774
35,601828,美凯龙,44.7376,4.0235,80.5249,2.2353,0.6356,283.197
36,600652,*ST游久,5.3068,33.9187,75.3508,2.3888,1.0834,166.1436
37,002210,*ST飞马,11.1681,16.1173,71.7556,2.5085,0.8843,203.5508
38,600009,上海机场,2.8273,63.665,70.8451,2.5408,0.3988,451.3541
39,300144,宋城演艺,54.8502,3.2817,66.7401,2.697,0.1826,985.7612
40,600556,ST慧球,4.154,43.3317,58.9864,3.0516,0.35600000000000004,505.61800000000005
41,300170,汉得信息,1.5635,115.1263,53.4892,3.3652,0.3421,526.1619
42,000669,金鸿控股,5.3313,33.7629,53.3158,3.3761,0.654,275.2294
43,603128,华贸物流,3.7618,47.8494,51.9828,3.4627,1.6749,107.4691
44,600452,涪陵电力,91.9967,1.9566,49.7483,3.6182,4.1988,42.8694
45,000610,西安旅游,7.1126,25.3072,47.031000000000006,3.8273,1.7677,101.8272
46,600258,首旅酒店,28.7548,6.2598,46.0362,3.91,2.2173,81.1798
47,000503,国新健康,50.3367,3.5759,44.9315,4.0061,0.1067,1686.9728
48,600640,号百控股,3.241,55.5384,40.457,4.4492,0.4169,431.7582
49,600705,中航资本,24.8978,7.2296,39.9094,4.5102,0.0209,8612.4402
50,601008,连云港,5.5216,32.5992,38.3281,4.6963,0.8690000000000001,207.1346
51,000430,张家界,269.9189,0.6669,38.2168,4.71,2.4658,72.9986
52,000516,国际医学,65.4367,2.7507,37.8847,4.7513,1.3723,131.1667
53,600515,海航基础,11.3419,15.8704,37.0325,4.8606,0.5582,322.4651
54,601111,中国国航,13.5272,13.3065,35.3342,5.0942,2.0376,88.3392
55,600814,杭州解百,47.3145,3.8043,34.9757,5.1464,2.7489999999999997,65.4784
56,600856,ST中天,96.9421,1.8568,33.6022,5.3568,1.895,94.9868
57,300359,全通教育,2.0495,87.8263,33.098,5.4384,0.5992,300.4005
58,002267,陕天然气,8.6351,20.8452,32.3816,5.5587,1.3444,133.8887
59,600969,郴电国际,8.7988,20.4573,32.1481,5.5991,0.7102,253.4497
60,300284,苏交科,0.4064,442.9134,30.7225,5.8589,0.2368,760.1351
61,600033,福建高速,2.9806,60.3905,30.6643,5.87,1.2191,147.6499
62,600397,安源煤业,6.0031,29.9845,29.5366,6.0941,1.7871,100.7218
63,002586,ST围海,0.8463,212.6905,29.159000000000002,6.1731,0.4393,409.7428
64,000722,湖南发展,7.1945,25.0191,29.1001,6.1855,0.4202,428.3674
65,600004,白云机场,3.5917,50.1155,28.6232,6.2886,1.0495,171.5102
66,600119,*ST长投,4.7856,37.6128,28.5435,6.3062,0.9609,187.3244
67,601018,宁波港,4.7093,38.2222,27.8381,6.466,0.9613,187.2464
68,600547,山东黄金,754.3484,0.2386,27.447,6.5581,7.0806,25.4216
69,002195,二三四五,4.8846,36.8505,27.349,6.5816,0.5772,311.8503
70,600121,郑州煤电,24.5001,7.3469,26.8635,6.7005,3.5660000000000003,50.4767
71,002561,徐家汇,49.3843,3.6449,26.6576,6.7523,1.1361,158.4368
72,603167,渤海轮渡,30.2616,5.9481,26.1681,6.8786,2.9175,61.6967
73,600348,阳泉煤业,13.854000000000001,12.9926,25.1283,7.1632,2.5377,70.9304
74,600025,华能水电,3.4664,51.9271,24.7953,7.2594,1.67,107.7844
75,600029,南方航空,21.0112,8.5669,24.4105,7.3739,2.6466,68.0118
76,300017,网宿科技,4.4862,40.123000000000005,24.2178,7.4325,0.6279,286.6699
77,600774,汉商集团,96.0923,1.8732,23.3923,7.6948,2.4872,72.3705
78,600821,津劝业,264.0757,0.6816,22.8291,7.8847,1.3266,135.6852
79,600317,营口港,4.4817,40.1633,22.5825,7.9708,1.2874,139.8167
80,000504,*ST生物,0.3805,473.0618,22.4467,8.019,0.2676,672.6457
81,601228,广州港,5.17,34.8162,22.1655,8.1207,187.4615,0.9602
82,000712,锦龙股份,4.64,38.7931,22.1647,8.121,0.0315,5714.2857
83,600859,王府井,96.7703,1.8601,22.119,8.1378,1.2812,140.4933
84,000819,岳阳兴长,679.0512,0.2651,20.8355,8.6391,2.0279,88.7618
85,000715,中兴商业,,,20.4034,8.8221,2.0340000000000003,88.4956
86,000543,皖能电力,5.4793,32.8509,20.2076,8.9075,2.4282,74.12899999999999
87,600203,福日电子,15.9768,11.2663,20.1709,8.9237,2.0156,89.3034
88,600694,大商股份,63.8119,2.8208,19.4602,9.2496,2.2422,80.2783
89,600050,中国联通,9.4933,18.9607,19.1395,9.4046,3.1024,58.0196
90,600711,盛屯矿业,5.9184,30.4136,19.0261,9.4607,0.83,216.8675
91,002040,南京港,6.9222,26.0033,18.8585,9.5448,0.8608,209.1078
92,600561,江西长运,19.2839,9.3342,18.7518,9.5991,1.1931,150.8675
93,002082,万邦德,53.2361,3.3812,18.6818,9.635,5.7824,31.1289
94,600575,淮河能源,5.0458,35.6732,18.6612,9.6457,0.7793,230.9765
95,600642,申能股份,8.0432,22.3792,17.9926,10.0041,1.3574,132.6065
96,600717,天津港,3.9354,45.7387,17.9814,10.0103,0.9955,180.8137
97,600115,东方航空,11.9846,15.0193,17.9302,10.0389,2.8985,62.1011
98,603123,翠微股份,111.2117,1.6185,17.8505,10.0838,2.0944,85.9435
99,001872,招商港口,3.1144,57.79600000000001,17.8363,10.0918,1.0801,166.6512
100,600007,中国国贸,5.8167,30.9454,17.3034,10.4026,1.5346,117.2944
101,600278,东方创业,8.6193,20.8834,16.9462,10.6219,1.778,101.2373
102,000637,茂化实华,154.5236,1.1649,16.9115,10.6436,3.2333,55.6707
103,300378,鼎捷软件,1.7629,102.1045,16.6695,10.7982,0.752,239.3617
104,300226,上海钢联,355.0054,0.507,15.6675,11.4888,1.3989,128.6725
105,000875,吉电股份,3.2498,55.388000000000005,15.6415,11.5078,1.4137,127.3255
106,600418,江淮汽车,29.6505,6.0707,15.5526,11.5736,1.4913,120.7001
107,002302,西部建设,1.5683,114.774,15.5054,11.6089,0.9935,181.1777
108,000826,启迪环境,0.589,305.6027,15.4764,11.6306,0.2874,626.3048
109,000576,广东甘化,2.6952,66.7854,15.3925,11.694,0.5774,311.7423
110,600857,宁波中百,255.3519,0.7049,15.3088,11.7579,2.6458,68.0324
111,000554,泰山石油,315.2404,0.5710000000000001,14.7927,12.1682,9.1025,19.7748
112,600794,保税科技,9.0159,19.9647,14.7785,12.1799,0.1249,1441.1529
113,000685,中山公用,6.0362,29.8201,14.7447,12.2078,0.71,253.5211
114,600780,通宝能源,9.1284,19.7187,14.7185,12.2295,1.7409999999999999,103.3889
115,002419,天虹股份,309.9612,0.5807,14.5384,12.380999999999998,1.3513,133.2051
116,000544,中原环保,0.7709,233.4933,14.2412,12.6394,0.4368,412.0879
117,601333,广深铁路,6.916,26.0266,13.9786,12.8768,1.1386,158.0889
118,600826,兰生股份,49.6643,3.6243,13.9712,12.8836,1.185,151.8987
119,600017,日照港,5.7265,31.4328,13.82,13.0246,1.0345,173.9971
120,600461,洪城水业,3.1076,57.9225,13.7301,13.1099,1.0378,173.4438
121,600723,首商股份,54.87,3.2805,13.6059,13.2296,1.3329,135.0439
122,002091,江苏国泰,6.0419,29.791999999999998,13.5701,13.2645,1.7797,101.1406
123,002320,海峡股份,8.1669,22.0402,13.5687,13.2658,0.3012,597.6096
124,600804,鹏博士,5.2706,34.1517,13.4073,13.4255,0.8182,219.9951
125,002187,广百股份,37.2344,4.8342,13.3635,13.4695,1.6002,112.4859
126,600746,江苏索普,6.0477,29.7634,13.1091,13.7309,2.1159,85.0702
127,600187,国中水务,1.1043,162.9992,12.9788,13.8688,0.1466,1227.8308
128,600626,申达股份,10.7442,16.7532,12.8507,14.007,1.5924,113.0369
129,601866,中远海发,7.1613,25.1351,12.7824,14.0819,1.2981,138.6642
130,600763,通策医疗,31.288,5.752999999999999,12.727,14.1432,1.2977,138.7069
131,002596,海南瑞泽,0.9079,198.2597,12.6711,14.2056,0.5870000000000001,306.644
132,002368,太极股份,1.5330000000000001,117.4168,12.6036,14.2816,0.6552,274.7253
133,002479,富春环保,5.2858,34.0535,12.6004,14.2853,1.3765,130.7664
134,600810,神马股份,12.3637,14.5587,12.4924,14.4088,2.2571,79.7483
135,600188,兖州煤业,21.8837,8.2253,12.4054,14.5098,0.9129999999999999,197.1522
136,300051,三五互联,2.8825,62.4458,12.3131,14.6186,0.3874,464.63599999999997
137,600633,浙数文化,3.4893,51.5863,12.307,14.6258,0.5729,314.191
138,600689,上海三毛,10.7841,16.6912,12.2669,14.6736,2.134,84.3486
139,300036,超图软件,0.6981,257.8427,12.2036,14.7497,0.2497,720.865
140,000990,诚志股份,5.3193,33.839,12.1979,14.7566,1.3043,138.0051
141,002501,*ST利源,15.9412,11.2915,11.843,15.1989,0.5804,310.1309
142,600021,上海电力,4.4645,40.3181,11.7504,15.3186,1.4380000000000002,125.1739
143,300388,国祯环保,1.3707,131.3198,11.5094,15.6394,0.6322,284.72
144,000416,民生控股,256.6636,0.7013,11.4926,15.6623,0.2819,638.5243
145,300240,飞力达,3.1759,56.6768,11.3506,15.8582,0.9383,191.8363
146,000156,华数传媒,2.7936,64.433,11.3472,15.8629,1.0339,174.0981
147,002467,二六三,7.0634,25.4835,11.274000000000001,15.9659,0.5892,305.499
148,603225,新凤鸣,112.0924,1.6058,11.1396,16.1586,2.9365,61.2975
149,000883,湖北能源,3.0398,59.2144,11.045,16.297,0.7091,253.8429
150,600546,山煤国际,4.4384,40.5552,10.9757,16.3999,1.7072,105.4358
151,600971,恒源煤电,8.3016,21.6826,10.8805,16.5434,1.1466,156.9859
152,000021,深科技,5.2724,34.1401,10.7678,16.7165,0.8986,200.3116
153,600387,海越能源,196.3319,0.9168,10.731,16.7738,1.5356,117.21799999999999
154,300104,乐视网,1.5424,116.7012,10.6396,16.9179,0.7305,246.4066
155,300231,银信科技,1.3063,137.7938,10.5602,17.0451,0.5002,359.8561
156,600822,上海物贸,57.8072,3.1138,10.5155,17.1176,4.8211,37.3359
157,601919,中远海控,4.4169,40.7526,10.4871,17.1639,0.4473,402.4145
158,000524,岭南控股,18.7254,9.6126,10.4479,17.2283,0.6587,273.2655
159,600428,中远海特,8.4678,21.256999999999998,10.3794,17.342,0.882,204.0816
160,600900,长江电力,4.2235,42.6187,10.2426,17.5737,1.2863,139.9363
161,600104,上汽集团,15.5634,11.5656,10.189,17.6661,1.4309,125.795
162,600708,光明地产,10.6476,16.9052,9.9367,18.1147,1.6527,108.9127
163,000626,远大控股,49.3737,3.6457,9.9184,18.1481,3.3989999999999996,52.9568
164,603766,隆鑫通用,4.9473,36.3835,9.8597,18.2561,0.9527,188.9367
165,000564,供销大集,57.3067,3.141,9.8336,18.3046,0.5192,346.6872
166,000698,沈阳化工,135.5701,1.3277,9.8122,18.3445,2.9068,61.9238
167,600037,歌华有线,14.2493,12.6322,9.7831,18.3991,0.297,606.0606
168,600578,京能电力,4.5231,39.7957,9.6358,18.6803,1.6406,109.71600000000001
169,601975,招商南油,5.4624,32.9525,9.5946,18.7606,0.7285,247.083
170,600712,南宁百货,611.6294,0.2943,9.488999999999999,18.9693,2.7049,66.5459
171,002661,克明面业,7.5034,23.9891,9.3947,19.1597,1.258,143.0843
172,002002,鸿达兴业,13.4487,13.3842,9.3884,19.1726,1.4717,122.3075
173,601678,滨化股份,10.4215,17.272000000000002,9.374,19.202,0.9286,193.8402
174,600896,览海医疗,4.0529,44.4126,9.3264,19.3001,1.3846,130.0014
175,000501,鄂武商A,842.1708,0.2137,9.2523,19.4546,2.0053,89.7621
176,000937,冀中能源,3.1529,57.0903,9.2419,19.4765,0.8652,208.0444
177,000906,浙商中拓,19.9689,9.014,9.2141,19.5353,2.6641,67.565
178,600323,瀚蓝环境,7.9026,22.7773,9.182,19.6036,0.5842,308.1137
179,601006,大秦铁路,12.2826,14.6549,9.1382,19.6975,1.8777,95.86200000000001
180,600798,宁波海运,5.8269,30.8912,9.1316,19.7118,1.8427,97.6827
181,000600,建投能源,4.6214,38.9492,9.1213,19.734,1.4871,121.041
182,600891,*ST秋林,60.5467,2.9729,9.0988,19.7828,0.2865,628.2723
183,000900,现代投资,10.3927,17.3198,9.0834,19.8164,0.3656,492.3414
184,600831,广电网络,15.4336,11.6629,9.0735,19.838,1.7848,100.8516
185,600650,锦江投资,14.0516,12.8099,9.039,19.9137,0.992,181.4516
186,000731,四川美丰,57.4863,3.1312,9.0383,19.9152,1.7589,102.3367
187,600863,内蒙华电,4.4838,40.1445,9.015,19.9667,2.1319,84.4317
188,000520,长航凤凰,2.7117,66.37899999999999,8.9971,20.0064,0.6763,266.1541
189,002092,中泰化学,30.2523,5.95,8.9253,20.1674,1.8022,99.8779
190,600403,大有能源,4.4911,40.0793,8.9164,20.1875,0.7997,225.0844
191,601139,深圳燃气,11.4959,15.6578,8.87,20.2931,1.412,127.4788
192,600588,用友网络,1.1499,156.5354,8.8589,20.3185,0.5231,344.1025
193,002620,瑞和股份,0.9816,183.3741,8.7465,20.5797,0.606,297.0297
