,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,600035,楚天高速,251.5896,0.7155,6503.6248,0.0277,0.6898,260.9452
1,600982,宁波热电,4.9395,36.4409,5164.3213,0.0349,0.3815,471.8218
2,300113,顺网科技,5.0993,35.299,2581.0471,0.0697,0.9440000000000001,190.678
3,603569,长久物流,2.4629,73.0846,1234.3722,0.1458,1.4117,127.5058
4,000429,粤高速A,26.6932,6.7433,974.0568,0.1848,0.6098,295.1787
5,600817,ST宏盛,14.0244,12.8348,967.2598,0.1861,1.0587,170.0198
6,002039,黔源电力,2.4344,73.9402,281.5804,0.6392,0.6434,279.7638
7,000088,盐田港,14.9617,12.0307,262.8194,0.6849,0.1153,1561.1448
8,000089,深圳机场,3.0886,58.2788,248.5569,0.7242,0.4961,362.8301
9,600897,厦门空港,2.6528,67.8528,238.1024,0.7559999999999999,1.1668,154.2681
10,002467,二六三,3.4771,51.7673,207.6315,0.8669,0.6548,274.8931
11,600605,汇通能源,3.7383,48.1502,207.3136,0.8682,2.0291,88.7093
12,000526,紫光学大,,,194.5101,0.9254,0.2107,854.2952
13,600548,深高速,5.5389,32.4974,144.8011,1.2431,0.8969,200.6913
14,000503,国新健康,3.2542,55.3131,135.9663,1.3239,0.07200000000000001,2500.0
15,300013,新宁物流,2.4477,73.5384,128.6839,1.3988,0.3598,500.2779
16,002492,恒基达鑫,4.6028,39.1066,113.5226,1.5856,0.8098,222.2771
17,300144,宋城演艺,75.8345,2.3736,111.6093,1.6128,1.3553,132.8119
18,600995,文山电力,28.8269,6.2442,98.7456,1.8229,2.444,73.6498
19,300052,中青宝,16.8247,10.6986,91.5902,1.9653,0.0784,2295.9184
20,600033,福建高速,4.3881,41.02,79.7268,2.2577,0.8492,211.9642
21,600278,东方创业,6.7179,26.7941,70.3823,2.5575,1.9313,93.2015
22,600009,上海机场,1.724,104.4084,68.9032,2.6124,0.9918,181.4882
23,002889,东方嘉盛,1.7733,101.5057,63.9347,2.8154,0.2233,806.0905
24,002148,北纬科技,4.0376,44.5809,62.1292,2.8972,0.3228,557.6208
25,601518,吉林高速,46.6442,3.859,60.8067,2.9602,0.6042,297.9146
26,600247,ST成城,34.1478,5.2712,59.6228,3.0189999999999997,1.0691,168.3659
27,600012,皖通高速,,,58.9349,3.0542,1.3397,134.3584
28,002081,金螳螂,1.7703,101.6777,58.1183,3.0971,1.0681,168.5235
29,600131,国网信通,24.644000000000002,7.303999999999999,56.16,3.2051,1.9316,93.18700000000001
30,600190,锦州港,11.8442,15.1973,53.9811,3.3345,0.43700000000000006,411.8993
31,000826,启迪环境,0.6169,291.7815,50.0529,3.5962,0.4142,434.5727
32,600505,西昌电力,8.5323,21.0963,48.3464,3.7231,1.0914,164.9258
33,600634,*ST富控,266.7174,0.6749,47.5958,3.7818,1.4809999999999999,121.5395
34,000544,中原环保,1.024,175.7813,47.3239,3.8036,0.6984,257.732
35,600258,首旅酒店,30.3729,5.9263,46.7248,3.8523,4.0014,44.9843
36,600751,海航科技,1.0891,165.2741,44.7809,4.0196,0.4264,422.1388
37,600652,*ST游久,23.8078,7.5605,44.7516,4.0222,0.7877,228.5134
38,600547,山东黄金,1075.8676,0.1673,44.262,4.0667,11.102,16.2133
39,600561,江西长运,22.7588,7.909,41.3519,4.3529,1.8531,97.1345
40,002405,四维图新,4.6889,38.3885,40.9603,4.3945,0.264,681.8182
41,600004,白云机场,1.7935,100.3624,40.9353,4.3972,0.8669,207.6364
42,002357,富临运业,16.5213,10.895,40.8506,4.4063,0.3788,475.1848
43,600693,东百集团,71.4936,2.5177,40.0162,4.4982,2.1542,83.5577
44,000536,华映科技,4.4937,40.0561,38.9757,4.6183,1.3655,131.8198
