,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,300770,新媒股份,1.3862,64.9257,2589.0769,0.0348,0.1234,729.3355
1,600897,厦门空港,1.2112,74.3065,314.5047,0.2862,0.1659,542.4955
2,300383,光环新网,1.126,79.929,229.2373,0.3926,0.6137,146.6515
3,300215,电科院,1.0816,83.2101,74.2572,1.212,0.1159,776.5315
4,600722,金牛化工,4.0151,22.4154,22.3798,4.0215,0.1166,771.8696
5,000610,西安旅游,1.6363,55.0021,7.9476,11.3242,0.0548,1642.3358
6,600396,金山股份,2.0874,43.1158,7.1401,12.6049,0.8955,100.5025
7,000985,大庆华科,285.716,0.315,6.1402,14.6575,1.6054,56.0608
8,603866,桃李面包,2.5656,35.0795,5.5829,16.1207,0.4926,182.704
9,002109,兴化股份,2.6039999999999996,34.5622,4.0726,22.0989,0.3339,269.5418
10,600681,百川能源,1.605,56.0748,3.4496,26.09,0.5524,162.9254
11,000688,国城矿业,5.9322,15.1714,2.8769,31.2837,0.317,283.9117
12,600057,厦门象屿,10.481,8.587,2.7684,32.5098,1.155,77.9221
13,000065,北方国际,0.3748,240.1281,2.5761,34.9365,0.1451,620.2619
14,600830,香溢融通,0.5637,159.6594,2.4964,36.0519,0.0133,6766.9173
15,000830,鲁西化工,36.3671,2.4748,2.4454,36.8038,1.08,83.3333
16,002802,洪汇新材,1.3901,64.7435,2.2349,40.2703,0.2392,376.2542
17,002661,克明面业,3.8695,23.2588,1.9899,45.2284,0.4453,202.1109
18,603363,傲农生物,3.8551,23.3457,1.9588,45.9465,0.9863,91.2501
19,000721,西安饮食,2.7814,32.3578,1.9248,46.7581,0.2141,420.3643
20,002978,安宁股份,50.9304,1.7671,1.8254,49.3043,0.375,240.0
21,000818,航锦科技,1.9855,45.3286,1.5873,56.7001,0.5187,173.5107
22,002735,王子新材,0.6131,146.795,1.5483,58.1283,0.3047,295.3725
23,002838,道恩股份,1.3775,65.3358,1.449,62.1118,0.4573,196.8073
24,603657,春光科技,0.7602,118.3899,1.4251,63.1535,0.1418,634.6968
25,600829,人民同泰,0.5785,155.5748,1.4154,63.5863,0.37,243.2432
26,603186,华正新材,0.5625,160.0,1.3896,64.7668,0.2913,308.9598
27,300073,当升科技,0.6827,131.8295,1.3662,65.8762,0.1282,702.0281
28,603189,网达软件,0.3647,246.7782,1.3502,66.6568,0.1046,860.4207
29,601865,福莱特,1.0745,83.7599,1.3192,68.2232,0.2672,336.8263
30,300136,信维通信,0.4057,221.8388,1.2991,69.2787,0.2456,366.4495
31,300686,智动力,1.0747,83.7443,1.2631,71.2533,0.4447,202.3836
32,002165,红宝丽,1.505,59.8007,1.2463,72.2138,0.3032,296.8338
33,000521,长虹美菱,1.5084,59.6659,1.2104,74.3556,0.2234,402.8648
34,000739,普洛药业,1.6043,56.0992,1.1896,75.6557,0.4008,224.5509
35,000555,神州信息,0.7009,128.4063,1.1894,75.6684,0.2966,303.439
36,000059,华锦股份,29.0053,3.1029,1.1863,75.8661,0.426,211.2676
37,000705,浙江震元,1.4518,61.992,1.1786,76.3618,0.4561,197.3251
38,000823,超声电子,0.7882,114.1842,1.1781,76.3942,0.3237,278.0352
39,002825,纳尔股份,1.6906,53.2355,1.1677,77.0746,0.3199,281.3379
40,002913,奥士康,0.7715,116.6559,1.1534,78.0302,0.21,428.5714
41,603799,华友钴业,5.0802,17.7158,1.1455,78.5683,0.45899999999999996,196.0784
42,002916,深南电路,1.2407,72.5397,1.1384,79.0583,0.4317,208.4781
43,600749,西藏旅游,0.2328,386.5979,1.1296,79.6742,0.0092,9782.6087
44,300496,中科创达,0.7953,113.1648,1.1188,80.4433,0.2461,365.705
45,600132,重庆啤酒,13.2225,6.8066,1.0988,81.9075,0.3231,278.5515
46,300241,瑞丰光电,0.5519,163.07299999999998,1.0965,82.0793,0.2284,394.0455
47,002057,中钢天源,0.5048,178.2884,1.0921,82.41,0.1942,463.4398
48,300031,宝通科技,1.295,69.4981,1.0117,88.9592,0.3057,294.4063
49,603939,益丰药房,4.0697,22.1147,0.9979,90.1894,0.5763,156.1687
50,000529,广弘控股,2.9073,30.9566,0.9923,90.6984,0.2478,363.1961
51,002299,圣农发展,4.3243,20.8126,0.9895,90.955,0.7120000000000001,126.4045
52,002261,拓维信息,0.6512,138.2064,0.988,91.0931,0.222,405.4054
53,603058,永吉股份,0.8438,106.6603,0.9590000000000001,93.8478,0.147,612.2449
54,300428,四通新材,1.1745,76.6284,0.9081,99.10799999999999,0.316,284.8101
55,603156,养元饮品,26.3456,3.4161,0.8902,101.1009,0.1071,840.3361
56,002429,兆驰股份,0.7518,119.7127,0.8316,108.2251,0.1625,553.8462
57,300628,亿联网络,1.6257,55.3608,0.8273,108.7876,0.142,633.8028
58,600433,冠豪高新,1.3244,67.9553,0.8109999999999999,110.9741,0.3175,283.4646
59,603185,上机数控,1.0487,85.8205,0.8062,111.6348,0.2659,338.4731
60,002324,普利特,0.5799,155.1992,0.7837,114.8399,0.2513,358.1377
61,002579,中京电子,0.8173,110.1187,0.7765,115.9047,0.2548,353.2182
62,601636,旗滨集团,10.7831,8.3464,0.7658,117.5242,0.413,217.9177
63,002020,京新药业,1.8735,48.0384,0.7581,118.7178,0.2201,408.905
64,000530,冰山冷热,0.4365,206.1856,0.7389,121.8027,0.205,439.0244
65,600775,南京熊猫,0.7137,126.1034,0.7277,123.6773,0.1661,541.8423
66,300624,万兴科技,11.7065,7.688,0.7258,124.0011,0.3499,257.2163
67,300596,利安隆,1.5268,58.9468,0.7067,127.3525,0.3858,233.2815
68,002223,鱼跃医疗,1.5092,59.6342,0.6981,128.9214,0.3197,281.5139
69,601799,星宇股份,1.8453,48.7726,0.6813,132.1004,0.201,447.7612
70,002858,力盛赛车,0.1822,493.9627,0.6683,134.6701,0.079,1139.2405
71,603737,三棵树,0.3232,278.4653,0.6663,135.0743,0.1309,687.5477
72,002138,顺络电子,0.6583,136.7158,0.6632,135.7057,0.2744,327.9883
73,600812,华北制药,1.4549,61.8599,0.6429,139.9907,0.2454,366.7482
74,600422,昆药集团,1.1563,77.8345,0.6268,143.5865,0.3138,286.8069
75,300798,锦鸡股份,0.8829,101.9368,0.6175,145.749,0.2008,448.2072
76,002970,锐明技术,0.6206,145.0209,0.5987,150.3257,0.1264,712.0253
77,300790,宇瞳光学,0.8983,100.1892,0.5982,150.4514,0.1969,457.0848
78,600549,厦门钨业,1.6192,55.583,0.5954,151.1589,0.3254,276.5827
79,300620,光库科技,0.7535,119.4426,0.5941,151.4896,0.1481,607.6975
80,300529,健帆生物,2.0905,43.0519,0.5875,153.1915,0.22899999999999998,393.0131
81,002225,濮耐股份,0.6954,129.4219,0.5851,153.8199,0.2483,362.4648
82,300690,双一科技,1.3847,64.99600000000001,0.5664,158.8983,0.1833,490.9984
83,002759,天际股份,0.6034,149.1548,0.5657,159.0949,0.136,661.7647
84,000795,英洛华,0.6176,145.7254,0.557,161.5799,0.1723,522.3447
85,002859,洁美科技,0.8391,107.2578,0.5509,163.369,0.2598,346.4203
86,600097,开创国际,2.5382,35.4582,0.5379999999999999,167.2862,0.2758,326.3234
87,300201,海伦哲,0.3171,283.8221,0.525,171.4286,0.1536,585.9375
88,000534,万泽股份,1.4219,63.2956,0.5148,174.8252,0.2205,408.1633
89,603385,惠达卫浴,0.8035,112.01,0.5101,176.43599999999998,0.168,535.7143
90,002546,新联电子,0.3024,297.619,0.508,177.1654,0.0299,3010.0334
