,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,601518,吉林高速,2045.2193,0.08800000000000001,95744.0594,0.0019,0.7261,247.8997
1,002039,黔源电力,5.7307,31.4098,15550.4117,0.0116,0.6252,287.9079
2,300071,华谊嘉信,2.6711,67.388,5570.2722,0.0323,1.0685,168.4605
3,002400,省广集团,6.687,26.9179,5160.1963,0.0349,1.0199,176.4879
4,600035,楚天高速,260.3851,0.6913,4324.7533,0.0416,0.3596,500.5562
5,600817,ST宏盛,4.2102,42.7533,1371.1734,0.1313,2.1011,85.6694
6,300240,飞力达,3.6755,48.9729,1333.6754,0.135,0.9523,189.0161
7,600131,国网信通,61.851000000000006,2.9102,1221.2086,0.1474,1.2211,147.4081
8,000429,粤高速A,21.8668,8.2317,1009.0424,0.1784,0.8858,203.2061
9,600897,厦门空港,3.1012,58.042,759.212,0.2371,0.6944,259.2166
10,300051,三五互联,7.7943,23.0938,481.1472,0.3741,0.2715,662.9834
11,000408,藏格控股,8.3087,21.664,405.6879,0.4437,0.4782,376.4115
12,603000,人民网,3.647,49.3556,377.0389,0.4774,0.3479,517.3901
13,601598,中国外运,3.4453,52.2451,366.6153,0.491,1.5197,118.4444
14,000088,盐田港,9.2921,19.3713,297.7076,0.6046,0.077,2337.6623
15,300013,新宁物流,2.1658,83.1102,273.5586,0.6579999999999999,0.4589,392.2423
16,000722,湖南发展,6.2965,28.5873,230.9488,0.7794,0.7901,227.8193
17,000089,深圳机场,3.2065,56.136,229.7926,0.7833,1.0453,172.1994
18,300052,中青宝,7.1433,25.1984,198.9269,0.9049,0.0579,3108.8083
19,002467,二六三,3.5086,51.3025,185.0438,0.9727,0.1484,1212.938
20,600313,农发种业,704.9676,0.2553,163.7887,1.099,1.1639,154.6525
21,600548,深高速,4.8839,36.8558,138.1969,1.3025,1.1003,163.5917
22,600033,福建高速,4.0273,44.695,137.2698,1.3113,1.1785,152.7365
23,600221,海航控股,19.8545,9.066,137.2243,1.3117,0.5428,331.6139
24,300350,华鹏飞,2.3937,75.1974,134.4341,1.3389,1.0649,169.03
25,000507,珠海港,3.1556,57.0415,128.7753,1.3978,0.2401,749.6876
26,600995,文山电力,47.9799,3.7516,127.78399999999999,1.4086,2.8237,63.7461
27,002405,四维图新,5.4662,32.9296,107.4091,1.6758,0.2111,852.6765
28,000409,ST地矿,4.2511,42.342,97.7457,1.8415,0.5897,305.24
29,600012,皖通高速,,,95.1648,1.8915,1.3112,137.2788
30,300144,宋城演艺,104.2927,1.7259,93.7458,1.9201,0.0934,1927.1949
31,002492,恒基达鑫,4.1794,43.0684,86.8305,2.073,0.1601,1124.2973
32,300253,卫宁健康,1.5924,113.0369,78.0298,2.3068,0.5821,309.2252
33,300284,苏交科,0.561,320.8556,75.2853,2.3909,0.4416,407.6087
34,600009,上海机场,1.9905,90.4295,75.1842,2.3941,0.7099,253.5568
35,002081,金螳螂,1.473,122.1996,69.3632,2.595,1.0154,177.27
36,002315,焦点科技,,,68.0358,2.6457,0.1244,1446.9453
37,600505,西昌电力,14.4541,12.4532,66.5353,2.7053,1.2815,140.4604
38,002325,洪涛股份,1.2536,143.5865,66.3837,2.7115,0.5429999999999999,331.4917
39,002586,ST围海,1.2262,146.795,63.0588,2.8545,0.5039,357.2137
40,600515,海航基础,47.7693,3.7681,60.3567,2.9823,1.2061,149.2414
41,002148,北纬科技,2.5055,71.8419,58.994,3.0512,0.3384,531.9149
42,000058,深赛格,8.7204,20.6413,54.41,3.3082,0.3076,585.1756
43,300170,汉得信息,2.6605,67.6565,53.5919,3.3587,0.3698,486.7496
44,600547,山东黄金,677.5854,0.2656,52.9913,3.3968,8.8034,20.4466
45,600203,福日电子,15.4787,11.6289,49.8192,3.6131,1.9098,94.2507
46,002195,二三四五,9.6742,18.6062,49.1619,3.6614,0.5676,317.1247
47,600652,*ST游久,10.0576,17.8969,47.8731,3.7599,0.8686,207.23
48,002267,陕天然气,12.2459,14.6988,47.2008,3.8135,2.1434,83.9787
49,600814,杭州解百,42.5357,4.2317,42.3179,4.2535,3.5894,50.1477
50,000008,神州高铁,2.7059,66.5213,41.9192,4.294,0.2084,863.7236
51,600258,首旅酒店,29.5661,6.0881,38.5902,4.6644,2.6553,67.789
52,000430,张家界,93.1537,1.9323,37.6835,4.7766,2.9935,60.1303
53,601111,中国国航,13.6105,13.2251,35.3683,5.0893,2.0854,86.3144
54,600891,*ST秋林,21142.0466,0.0085,34.7521,5.1795,1.126,159.8579
55,000672,上峰水泥,1165.0709,0.1545,34.7174,5.1847,2.397,75.0939
56,600693,东百集团,409.746,0.4393,33.2338,5.4162,1.8548,97.0455
57,600004,白云机场,2.4413,73.7312,33.1191,5.4349,0.9569,188.1074
58,601008,连云港,5.0488,35.652,32.8031,5.4873,1.1677,154.1492
59,000503,国新健康,5.3871,33.4132,30.9526,5.8153,0.0449,4008.9087
60,002238,天威视讯,16.7524,10.7447,30.3432,5.9321,0.5804,310.1309
61,600278,东方创业,11.5454,15.5906,30.022,5.9956,2.7742,64.8836
62,600634,*ST富控,1.0644,169.1094,27.2346,6.6092,0.4758,378.3102
63,600348,阳泉煤业,13.4295,13.4033,27.037,6.6575,1.9069,94.39399999999999
64,600561,江西长运,25.4252,7.0796,26.6317,6.7589,1.6969,106.0758
65,002561,徐家汇,91.6215,1.9646,26.497,6.7932,1.9054,94.4684
66,600859,王府井,129.0511,1.3948,25.6347,7.0217,2.338,76.9889
67,600029,南方航空,21.7955,8.2586,24.8781,7.2353,2.4772,72.6627
68,002368,太极股份,1.722,104.5296,24.8131,7.2542,0.5346,336.7003
69,600452,涪陵电力,80.392,2.239,24.7927,7.2602,1.6628,108.2511
70,002558,巨人网络,17.8876,10.0628,24.5745,7.3247,0.6936,259.5156
71,601107,四川成渝,11.0454,16.2964,24.4558,7.3602,0.6558,274.4739
72,000715,中兴商业,,,24.3058,7.4056,4.0525,44.417
73,600856,ST中天,77.5958,2.3197,23.9859,7.5044,2.2199,81.0847
74,600115,东方航空,16.6284,10.8249,23.8478,7.5479,3.0971,58.1189
75,000826,启迪环境,0.7301,246.5416,22.8798,7.8672,0.5435,331.1868
76,603128,华贸物流,4.285,42.007,21.7417,8.279,2.2944,78.4519
77,000582,北部湾港,11.1479,16.1465,21.3305,8.4386,0.8725,206.3037
78,300104,乐视网,2.0791,86.5759,21.0967,8.5321,0.3106,579.5235
79,600969,郴电国际,10.1755,17.6895,20.9121,8.6075,0.6198,290.4163
80,600774,汉商集团,139.0494,1.2945,20.9035,8.611,2.0545,87.6126
81,000637,茂化实华,100.3514,1.7937,20.7227,8.6861,3.9846,45.1739
82,600461,洪城水业,3.8125,47.2131,20.3797,8.8323,1.2205,147.4805
83,601333,广深铁路,14.7622,12.1933,19.5251,9.2189,1.4874,121.0165
84,601000,唐山港,15.690999999999999,11.4715,19.4098,9.2737,1.2814,140.4714
85,300191,潜能恒信,0.5057,355.9423,19.0254,9.461,0.1017,1769.9115
86,600050,中国联通,9.5512,18.8458,18.9767,9.4853,2.5532,70.4998
87,600007,中国国贸,7.1967,25.0115,18.887,9.5304,1.7289,104.1124
88,600780,通宝能源,10.3392,17.4095,18.6431,9.655,2.6772,67.2344
89,600578,京能电力,4.7867,37.6042,18.4884,9.7358,1.0453,172.1994
90,002419,天虹股份,212.1439,0.8485,18.2272,9.8754,1.265,142.2925
91,000554,泰山石油,671.5724,0.268,18.2097,9.8848,7.1457,25.19
92,000712,锦龙股份,4.1286,43.5983,17.7713,10.1287,0.6883,261.5139
93,600723,首商股份,70.0953,2.5679,17.5197,10.2741,2.5837,69.6675
94,002210,*ST飞马,4.7714,37.7248,17.0066,10.5841,0.6994,257.3635
95,000819,岳阳兴长,308.9153,0.5827,16.656,10.8069,1.8271,98.5168
96,601018,宁波港,4.468999999999999,40.2775,16.2886,11.0507,0.3311,543.6424
97,600642,申能股份,11.0655,16.2668,16.1338,11.1567,1.3088,137.5306
98,601368,绿城水务,7.7433,23.2459,15.7789,11.4076,0.6117,294.2619
99,600763,通策医疗,24.3635,7.3881,15.6033,11.536,0.7283,247.1509
100,002040,南京港,6.1786,29.1328,15.5836,11.5506,1.2516,143.8159
101,000156,华数传媒,19.9419,9.0262,15.4778,11.6296,2.1168,85.03399999999999
102,000875,吉电股份,4.2086,42.7696,15.4625,11.6411,1.0411,172.8941
103,600810,神马股份,9.9981,18.0034,15.2998,11.7649,2.8325,63.5481
104,000096,广聚能源,83.8707,2.1462,15.2519,11.8018,1.0101,178.2002
105,600190,锦州港,8.9489,20.1142,15.2259,11.822000000000001,0.5622,320.1708
106,300166,东方国信,1.0382,173.377,15.1044,11.9171,0.1934,930.7135
107,601666,平煤股份,71.1446,2.5301,15.0604,11.9519,1.9034,94.5676
108,600826,兰生股份,29.8701,6.0261,14.923,12.0619,1.3090000000000002,137.5095
109,600025,华能水电,3.6851,48.8454,14.7773,12.1808,1.3034,138.1004
110,601880,大连港,4.1139,43.7541,14.6454,12.2905,0.3257,552.6558
