,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,300288,朗玛信息,2.0993,171.4857,120529.9585,0.003,0.25,1440.0
1,600605,汇通能源,6.9069,52.1218,103337.2311,0.0035,5.7742,62.3463
2,002649,博彦科技,4.3858,82.0831,49866.0397,0.0072,1.3768,261.4759
3,300467,迅游科技,51.9895,6.9245,14680.4068,0.0245,1.5104,238.3475
4,002039,黔源电力,36.6855,9.8131,9136.2811,0.0394,2.8353,126.9707
5,002707,众信旅游,32.0373,11.2369,8885.6887,0.0405,5.1699,69.6338
6,300071,华谊嘉信,2.307,156.0468,4317.0963,0.0834,1.791,201.005
7,603569,长久物流,4.1254,87.2643,4282.9092,0.0841,2.3819,151.1398
8,002400,省广集团,5.2878,68.0812,3937.6696,0.0914,1.9867,181.205
9,002357,富临运业,86.7606,4.1493,3010.3939,0.1196,0.8801,409.0444
10,603888,新华网,3.8862,92.6355,2959.1563,0.1217,0.5646,637.6196
11,600897,厦门空港,7.3465,49.0029,2461.25,0.1463,1.2149,296.3207
12,000415,渤海租赁,11.322000000000001,31.7965,2041.007,0.1764,0.5956,604.4325
13,603357,设计总院,1.0557,341.006,1908.2535,0.1887,0.6557,549.0316
14,603056,德邦股份,42.6399,8.4428,1647.9176,0.2185,7.6777,46.888999999999996
15,601698,中国卫通,12.686,28.3777,1476.1746,0.2439,70.4712,5.1085
16,300347,泰格医药,2.8930000000000002,124.4383,1011.1209,0.35600000000000004,0.8504,423.3302
17,601519,大智慧,11.186,32.1831,974.4238,0.3694,0.3832,939.4572
18,000089,深圳机场,8.1396,44.2282,727.2849,0.495,1.5667,229.7823
19,300170,汉得信息,2.5328,142.1352,667.2230000000001,0.5395,0.7877,457.0268
20,601619,嘉泽新能,3.2557,110.5753,639.1266,0.5633,0.6364,565.682
21,300058,蓝色光标,3.3349,107.9493,620.3826,0.5803,1.5381,234.055
22,600452,涪陵电力,329.7874,1.0916,620.2979,0.5804,10.4796,34.3525
23,603967,中创物流,9.4463,38.1102,595.1438,0.6049,6.1921,58.1386
24,002968,新大正,23.223000000000003,15.5019,574.4494,0.6267,258.8913,1.3905
25,600652,*ST游久,9.7955,36.7516,560.0465,0.6428,2.0061,179.4527
26,603506,南都物业,8.4765,42.4704,542.5943,0.6635,1.5912,226.2443
27,300770,新媒股份,2.7241,132.1537,535.3661,0.6724,62.1852,5.7892
28,601518,吉林高速,,,515.5282,0.6983,0.8659,415.7524
29,300013,新宁物流,4.2897,83.92200000000001,509.8073,0.7061,1.0766,334.38599999999997
30,600131,国网信通,,,494.0159,0.7287,4.5157,79.7219
31,300052,中青宝,3.7128,96.9619,476.273,0.7559,0.9886,364.1513
32,600221,海航控股,54.9402,6.5526,444.6691,0.8096,1.3542,265.8396
33,000061,农产品,27.8917,12.9071,438.1924,0.8216,0.588,612.2449
34,600035,楚天高速,28.7451,12.5239,420.2145,0.8567,1.1816,304.6716
35,601598,中国外运,6.6594,54.0589,412.6091,0.8725,2.9739,121.0532
36,600995,文山电力,70.9218,5.0760000000000005,406.0163,0.8867,5.2972,67.9604
37,001965,招商公路,27.7937,12.9526,394.4705,0.9126,0.4514,797.5188
