,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,002039,黔源电力,2.1758,41.3641,6989.7668,0.0129,0.297,303.0303
1,300071,华谊嘉信,1.5121,59.5199,6443.8328,0.013999999999999999,0.5283,170.3578
2,600035,楚天高速,186.6798,0.4821,2067.6555,0.0435,0.2157,417.2462
3,600131,国网信通,16.7835,5.3624,603.4759,0.1491,0.6509,138.2701
4,000429,粤高速A,10.7494,8.3726,433.6286,0.2076,0.4056,221.8935
5,600897,厦门空港,1.5374,58.5404,316.3588,0.2845,0.3288,273.7226
6,000088,盐田港,0.6234,144.3696,222.3846,0.4047,0.0425,2117.6471
7,601598,中国外运,1.5744,57.1646,221.3955,0.4065,0.6833,131.7137
8,300051,三五互联,2.7118,33.1883,167.5604,0.5371,0.1092,824.1758
9,600817,ST宏盛,3.4183,26.3289,163.6685,0.5499,1.0176,88.4434
10,300013,新宁物流,1.0556,85.2596,142.5023,0.6316,0.2002,449.5504
11,000089,深圳机场,1.6369999999999998,54.9786,110.4348,0.815,0.4651,193.5068
12,300052,中青宝,4.8548,18.5384,94.0226,0.9572,0.0196,4591.8367
13,002467,二六三,1.8063,49.8256,85.6509,1.0508,0.0706,1274.7875
14,600548,深高速,2.2902,39.2979,84.7481,1.062,0.4795,187.6955
15,600313,农发种业,334.2656,0.2692,84.0577,1.0707,0.5827,154.4534
16,600995,文山电力,7.9389,11.3366,62.0909,1.4495,1.1834,76.0521
17,002492,恒基达鑫,2.1615,41.6378,62.0395,1.4507,0.07,1285.7143
18,600221,海航控股,11.1799,8.0502,60.736000000000004,1.4818,0.2877,312.8259
19,002405,四维图新,3.5669999999999997,25.2313,58.8284,1.5299,0.1018,884.0864
20,000507,珠海港,2.5349,35.5044,58.6332,1.535,0.0933,964.6302
21,600033,福建高速,2.0802,43.2651,56.791000000000004,1.5848,0.5778,155.7632
22,000598,兴蓉环境,2.7136,33.1663,51.321999999999996,1.7536,0.1286,699.8445
23,600012,皖通高速,,,50.0348,1.7987,0.6117,147.1309
24,002081,金螳螂,0.7491,120.1442,43.4824,2.0698,0.5082,177.0956
25,002586,ST围海,0.684,131.5789,42.7792,2.1038,0.3544,253.9503
26,600505,西昌电力,4.8029,18.7387,42.498000000000005,2.1177,0.7364,122.2162
27,601000,唐山港,7.9218,11.3611,42.3089,2.1272,0.6249,144.023
28,300144,宋城演艺,34.1407,2.6361,40.7132,2.2106,0.0242,3719.0083
29,002325,洪涛股份,0.6236,144.3233,38.2436,2.3533,0.2613,344.4317
30,600009,上海机场,0.9274,97.0455,38.0074,2.3680000000000003,0.3935,228.7166
31,300170,汉得信息,1.2117,74.2758,34.9704,2.5736,0.1571,572.8835
32,600634,*ST富控,0.7193,125.1216,34.4709,2.6109,0.3997,225.1689
33,000503,国新健康,4.1534,21.669,32.1339,2.8008,0.0349,2578.7966
34,002267,陕天然气,6.6013,13.6337,28.9966,3.1038,1.3696,65.7126
35,600278,东方创业,3.3258,27.0612,27.7179,3.247,0.8799,102.2844
36,600258,首旅酒店,18.5921,4.8408,26.8594,3.3508,1.7401,51.7212
37,600515,海航基础,12.1876,7.3846,25.5567,3.5216,1.1619,77.4593
38,002315,焦点科技,,,24.7712,3.6333,0.057,1578.9474
39,600652,*ST游久,7.2057,12.4901,23.069000000000003,3.9013,0.3933,228.833
40,600814,杭州解百,24.2823,3.7064,22.8159,3.9446,2.1959999999999997,40.9836
41,600693,东百集团,256.0124,0.3515,19.7529,4.5563,1.2737,70.6603
42,002368,太极股份,0.7962,113.0369,19.3434,4.6527,0.2362,381.033
43,000582,北部湾港,4.699,19.153,19.2068,4.6858,0.5001,179.96400000000003
44,002148,北纬科技,1.3405,67.1391,18.935,4.7531,0.16899999999999998,532.5444
45,000672,上峰水泥,4002.7625,0.0225,18.7573,4.7981,1.1671,77.1142
46,000058,深赛格,4.5973,19.5767,18.6843,4.8169,0.1456,618.1319
47,600203,福日电子,9.25,9.7297,18.5519,4.8513,0.8578,104.9196
48,601111,中国国航,6.4505,13.9524,17.9574,5.0119,1.0158,88.6001
49,600561,江西长运,10.8585,8.2884,17.5519,5.1276,0.7585,118.6552
50,600190,锦州港,3.8442,23.4119,17.1722,5.2410000000000005,0.2298,391.6449
51,600004,白云机场,1.0742,83.7833,17.0474,5.2794,0.4826,186.4898
52,601008,连云港,2.2264,40.424,15.3232,5.8734,0.5249,171.4612
53,002238,天威视讯,8.6518,10.4025,15.0119,5.9952,0.2835,317.4603
54,002561,徐家汇,52.3528,1.7191,14.827,6.07,0.7461,120.6273
55,600859,王府井,70.2324,1.2815,14.5634,6.1799,1.2786,70.3895
56,600452,涪陵电力,40.2826,2.2342,14.4297,6.2371,0.9356,96.195
57,300191,潜能恒信,0.292,308.2192,14.1876,6.3436,0.0557,1615.7989
58,002195,二三四五,3.9782,22.6233,13.7805,6.531000000000001,0.2679,335.9462
59,600547,山东黄金,230.192,0.391,13.4785,6.6773,3.7744,23.8448
60,600856,ST中天,42.3451,2.1254,12.3618,7.2805,1.2312,73.0994
61,600029,南方航空,9.9044,9.0869,12.0845,7.4476,1.2672,71.0227
62,600348,阳泉煤业,7.0229,12.8152,11.9529,7.5296,0.992,90.7258
63,000826,启迪环境,0.3572,251.9597,11.8686,7.582999999999999,0.2351,382.8158
64,000715,中兴商业,5758.8249,0.0156,11.6581,7.72,2.177,41.3413
65,600115,东方航空,9.4743,9.4994,11.6107,7.7515,1.5288,58.8697
66,000637,茂化实华,56.946999999999996,1.5804,10.953,8.2169,1.6599,54.2201
67,600167,联美控股,32.0811,2.8054,10.889000000000001,8.2652,0.2602,345.8878
68,600642,申能股份,5.6642,15.8893,10.4643,8.6007,0.7426,121.1958
69,600774,汉商集团,75.4913,1.1922,10.46,8.6042,1.0477,85.9025
70,002419,天虹股份,106.0309,0.8488,10.4493,8.613,0.6738,133.5708
71,300104,乐视网,1.0585,85.02600000000001,10.4339,8.6257,0.1546,582.1475
72,601333,广深铁路,5.5242,16.292,10.0527,8.9528,0.7538,119.3951
73,002210,*ST飞马,2.8373,31.7203,9.9325,9.0612,0.4197,214.4389
74,600007,中国国贸,3.5927,25.0508,9.4091,9.5652,0.7408,121.4903
75,600578,京能电力,2.8302,31.7999,9.3896,9.5851,0.5107,176.2287
76,000504,*ST生物,0.493,182.5558,9.227,9.754,0.349,257.8797
77,600050,中国联通,4.7066,19.1221,9.1306,9.857000000000001,1.121,80.2855
78,000544,中原环保,0.7334,122.7161,8.9164,10.0938,0.3585,251.046
79,600969,郴电国际,5.1954,17.323,8.8336,10.1884,0.2873,313.2614
80,601880,大连港,1.9221,46.8238,8.8169,10.2077,0.1819,494.7774
81,000536,华映科技,1.6629,54.1223,8.533,10.5473,0.4807,187.227
82,600021,上海电力,3.8303,23.4969,8.5168,10.5673,1.087,82.7967
83,000883,湖北能源,2.4402,36.8822,8.4652,10.6318,0.5642,159.5179
84,600396,金山股份,2.6063,34.5317,8.4303,10.6758,0.5848,153.8988
85,000712,锦龙股份,2.0703,43.472,8.1886,10.9909,0.4857,185.2996
86,000554,泰山石油,396.9275,0.2267,8.1123,11.0943,3.1004,29.0285
87,000819,岳阳兴长,190.5446,0.4723,8.0359,11.1997,0.8893,101.2032
88,000695,滨海能源,1.0105,89.0648,8.0142,11.2301,0.6757,133.1952
89,601666,平煤股份,24.7495,3.6364,7.8984,11.3947,0.9354,96.2155
90,002040,南京港,2.3813,37.7945,7.781000000000001,11.5666,0.6119,147.0829
91,600810,神马股份,4.8941,18.3895,7.7706,11.5821,1.2478,72.1269
92,002320,海峡股份,4.7353,19.0062,7.7119,11.6703,0.1171,768.5739
93,000430,张家界,16.3244,5.5132,7.6926,11.6996,0.1984,453.629
94,600763,通策医疗,14.4782,6.2162,7.6841,11.7125,0.3714,242.3263
95,000875,吉电股份,2.0513,43.8746,7.6434,11.7749,0.5501,163.6066
96,600857,宁波中百,43.8896,2.0506,7.4991,12.0014,1.4798,60.818999999999996
97,002116,中国海诚,4.7860000000000005,18.8048,7.2613,12.3945,0.5211,172.7116
98,002187,广百股份,22.2077,4.0526,7.2389,12.4328,1.1969,75.1943
99,601018,宁波港,2.0787,43.2963,7.2237,12.459000000000001,0.1575,571.4286
100,600826,兰生股份,15.1069,5.9575,7.0095,12.8397,0.6555,137.2998
101,001872,招商港口,2.2313,40.3352,7.0014,12.8546,0.3621,248.5501
102,600027,华电国际,3.1449,28.6178,6.9939,12.8684,1.121,80.2855
