,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,601518,吉林高速,1520.3499,0.0592,3442.8485,0.0261,0.2625,342.8571
1,002400,省广集团,2.4625,36.5482,1545.4183,0.0582,0.4627,194.5105
2,002357,富临运业,18.1457,4.9599,884.6214,0.1017,0.2135,421.5457
3,000088,盐田港,3.6212,24.8536,459.8451,0.1957,0.0671,1341.2817
4,002285,世联行,1.2387,72.6568,446.1108,0.2017,0.2135,421.5457
5,600131,国网信通,7.3979,12.1656,408.8145,0.2201,1.089,82.6446
6,600897,厦门空港,1.5131,59.4805,283.0086,0.318,0.2655,338.9831
7,300071,华谊嘉信,1.0133,88.8187,281.4924,0.3197,0.6261,143.747
8,300052,中青宝,1.6499,54.5488,154.7135,0.5817,0.0467,1927.1949
9,002148,北纬科技,1.0672,84.3328,152.2141,0.5913,0.1764,510.2041
10,000089,深圳机场,1.7372,51.8075,116.0587,0.7755,0.27399999999999997,328.4672
11,600548,深高速,2.8386,31.7058,94.3307,0.9541,0.3095,290.7916
12,600995,文山电力,5.7896,15.5451,93.6259,0.9613,1.196,75.2508
13,601598,中国外运,1.6164,55.6793,92.0352,0.9779,0.644,139.7516
14,601828,美凯龙,4.0797,22.0604,88.5611,1.0162,0.3085,291.7342
15,000058,深赛格,11.7128,7.6839,87.0186,1.0343,0.1241,725.2216
16,300013,新宁物流,1.1008,81.7587,83.5705,1.0769,0.252,357.1429
17,603056,德邦股份,8.6525,10.4016,81.3565,1.1062,1.4452,62.2751
18,600715,文投控股,1.2570000000000001,71.59899999999999,70.8711,1.2699,0.2064,436.0465
19,002467,二六三,1.9955,45.1015,69.9353,1.2869,0.0655,1374.0458
20,300144,宋城演艺,12.6579,7.1102,58.9845,1.5258,0.0358,2513.9665
21,600505,西昌电力,7.3769,12.2002,56.6418,1.5889,1.5578,57.7738
22,600012,皖通高速,,,55.7949,1.6131,0.8948,100.5811
23,002492,恒基达鑫,2.5456,35.3551,54.7694,1.6433,0.1313,685.4532
24,600033,福建高速,2.5927,34.7128,53.8678,1.6708,0.7717,116.6256
25,600652,*ST游久,7.9701,11.2922,51.3647,1.7522,0.4727,190.3956
26,000672,上峰水泥,10284.6447,0.0088,47.4623,1.8962,0.6272,143.4949
27,002315,焦点科技,58.2157,1.546,47.1996,1.9068,0.0617,1458.671
28,600221,海航控股,14.3043,6.2918,44.93600000000001,2.0028,0.2874,313.1524
29,000409,ST地矿,3.9217,22.9492,41.906000000000006,2.1477,1.0458,86.0585
30,002081,金螳螂,0.5903,152.4648,39.6239,2.2714,0.3494,257.5844
31,600009,上海机场,0.9674,93.0329,39.5241,2.2771,0.2408,373.7542
32,300240,飞力达,1.8721,48.0744,38.8489,2.3167,0.376,239.3617
33,002325,洪涛股份,0.7203,124.9479,35.7121,2.5202,0.3573,251.8892
34,000507,珠海港,1.3738,65.5117,33.7357,2.6678,0.1576,571.066
35,000582,北部湾港,8.6355,10.4221,29.4302,3.0581,1.5194,59.2339
36,002267,陕天然气,6.1262,14.690999999999999,27.7843,3.2392,1.2164,73.9888
37,000503,国新健康,5.2064,17.2864,27.6516,3.2548,0.0306,2941.1765
38,300104,乐视网,1.3387,67.2294,26.7598,3.3633,0.4175,215.5689
39,600452,涪陵电力,17.8876,5.0314,26.5317,3.3922,0.9002,99.9778
40,000722,湖南发展,4.0493,22.2261,24.8728,3.6184,0.2746,327.7495
41,600814,杭州解百,28.1739,3.1944,24.7819,3.6317,1.3628,66.0405
42,002238,天威视讯,5.7198,15.7348,23.194000000000003,3.8803,0.324,277.7778
43,600190,锦州港,2.7941,32.2107,23.0692,3.9013,0.2916,308.642
44,002195,二三四五,3.1222,28.8258,22.5762,3.9865,0.3398,264.8617
45,002039,黔源电力,2.6944,33.4026,20.2135,4.4525,0.247,364.3725
46,600397,安源煤业,5.3691,16.7626,19.8938,4.524,1.5783,57.0234
47,000516,国际医学,51.94,1.7328,19.3267,4.6568,1.0765,83.6043
48,600258,首旅酒店,22.5658,3.9883,19.2767,4.6688,1.0973,82.0195
49,600203,福日电子,8.2564,10.9006,18.9985,4.7372,1.1206,80.3141
50,600515,海航基础,5.5237,16.2934,18.6909,4.8152,0.5241,171.72299999999998
51,300332,天壕环境,1.9980000000000002,45.045,18.6659,4.8216,0.3588,250.8361
52,300191,潜能恒信,0.2159,416.8597,18.2761,4.9245,0.0321,2803.7383
53,002905,金逸影视,10.8605,8.2869,17.7376,5.074,0.5181,173.7116
54,601111,中国国航,8.6148,10.4471,17.4592,5.1549,1.1813,76.1873
55,601008,连云港,3.0895,29.1309,17.1803,5.2386,0.4854,185.4141
56,600348,阳泉煤业,5.6208,16.012,16.8524,5.3405,0.8908,101.0328
57,600856,ST中天,29.6017,3.0404,15.9161,5.6547,1.1,81.8182
58,600004,白云机场,1.3608,66.1376,15.7455,5.7159,0.6208,144.9742
59,300166,东方国信,0.5502,163.5769,15.5782,5.7773,0.0912,986.8421
60,600693,东百集团,128.4546,0.7006,15.5462,5.7892,0.8605,104.5904
61,600891,*ST秋林,5827.3812,0.0154,14.6357,6.1493,0.1857,484.6527
62,000819,岳阳兴长,292.0117,0.3082,13.8272,6.5089,1.485,60.6061
63,002405,四维图新,2.0199,44.5567,13.8099,6.5171,0.0768,1171.875
64,600547,山东黄金,961.8165,0.0936,13.78,6.5312,3.6035,24.9757
65,300284,苏交科,0.1762,510.7832,13.7514,6.5448,0.0914,984.6827
66,600969,郴电国际,5.01,17.9641,13.2626,6.7860000000000005,0.3938,228.5424
67,000430,张家界,52.3339,1.7197,12.8962,6.9788,0.9453,95.2079
68,600694,大商股份,36.4041,2.4722,12.7652,7.0504,1.4036,64.1208
69,600029,南方航空,10.4731,8.5934,12.4381,7.2358,1.2659,71.0957
70,600859,王府井,53.2116,1.6914,11.4472,7.8622,0.8640000000000001,104.1667
71,002561,徐家汇,40.4428,2.2254,11.3873,7.9035,0.6996,128.6449
72,600751,海航科技,0.564,159.5745,11.3409,7.9359,0.0772,1165.8031
73,300017,网宿科技,2.0443,44.0248,10.8937,8.2617,0.2698,333.5804
74,600115,东方航空,8.4191,10.69,10.8866,8.267000000000001,1.3428,67.0241
75,002063,远光软件,0.8377,107.43700000000001,10.8153,8.3215,0.1903,472.9375
76,002586,ST围海,0.3814,235.9727,10.6975,8.4132,0.1638,549.4505
77,002368,太极股份,0.7467,120.5303,10.5844,8.5031,0.2798,321.6583
78,000715,中兴商业,57876.7896,0.0016,10.5403,8.5387,1.3788,65.2742
79,600763,通策医疗,15.548,5.7885,10.0604,8.946,0.3263,275.8198
80,600774,汉商集团,79.3587,1.1341,10.0156,8.986,1.0244,87.8563
81,000544,中原环保,0.64,140.625,9.9466,9.0483,0.249,361.4458
82,000554,泰山石油,171.1198,0.5259,9.7118,9.2671,3.775,23.8411
83,600810,神马股份,5.7539,15.6416,9.5412,9.4328,1.2176,73.9159
84,603123,翠微股份,41.7518,2.1556,9.3806,9.5943,1.7363,51.8344
85,000712,锦龙股份,2.0564,43.7658,9.0241,9.9733,0.1899,473.9336
86,000637,茂化实华,51.1649,1.7590000000000001,8.9695,10.033999999999999,2.0615,43.6575
87,002116,中国海诚,2.8021,32.1188,8.7229,10.3177,0.5393,166.88299999999998
88,600278,东方创业,3.98,22.6131,8.5411,10.5373,0.8140000000000001,110.5651
89,002040,南京港,3.5554,25.3136,8.4311,10.6748,0.5263,171.0051
90,600826,兰生股份,11.5243,7.8096,8.4216,10.6868,0.6066,148.368
91,600007,中国国贸,2.8643,31.4213,8.3034,10.8389,0.6643,135.481
92,601333,广深铁路,5.3141,16.9361,8.295,10.8499,0.5477,164.3235
93,600167,联美控股,26.1414,3.4428,8.2887,10.8582,0.262,343.5115
94,600050,中国联通,4.8475,18.5663,8.2172,10.9526,1.5077,59.6936
95,002082,万邦德,25.0377,3.5946,8.1953,10.9819,3.0682,29.3332
96,000536,华映科技,0.5969,150.779,7.9473,11.3246,0.204,441.1765
97,600561,江西长运,12.5274,7.1843,7.755,11.6054,0.7282,123.5924
98,002419,天虹股份,101.9269,0.883,7.6198,11.8113,0.6125,146.9388
99,600403,大有能源,5.7012,15.7862,7.5663,11.8948,0.5837,154.1888
100,002187,广百股份,21.9278,4.1044,7.4748,12.0405,0.8775,102.5641
101,600723,首商股份,30.0164,2.9984,7.3723,12.2079,0.7529,119.5378
102,001872,招商港口,1.7008,52.9163,7.3579,12.2318,0.4923,182.8154
103,600642,申能股份,4.3098,20.8826,7.3579,12.2318,0.787,114.3583
104,601880,大连港,1.9221,46.8238,7.3,12.3288,0.2657,338.7279
105,000504,*ST生物,0.3979,226.1875,7.2242,12.4581,0.2545,353.6346
106,601018,宁波港,2.0889,43.0849,7.1892,12.5188,0.2714,331.6139
107,600578,京能电力,2.8325,31.7741,7.1854,12.5254,0.5513,163.2505
108,000096,广聚能源,74.1121,1.2144,7.1536,12.5811,0.36,250.0
109,600236,桂冠电力,2.12,42.4528,7.1525,12.583,0.4054,222.003
110,601000,唐山港,10.3275,8.7146,7.0997,12.6766,0.5304,169.6833
111,601666,平煤股份,25.0213,3.5969,7.0691,12.7315,0.9692,92.8601
112,600188,兖州煤业,18.5022,4.8643,6.876,13.089,0.40299999999999997,223.3251
113,600626,申达股份,5.0717,17.7455,6.7801,13.2741,0.7454,120.7405
114,002210,*ST飞马,1.6615,54.1679,6.6612,13.5111,0.2877,312.8259
115,600971,恒源煤电,14.0725,6.3955,6.5395,13.7625,0.6155,146.2226
116,002479,富春环保,3.4576,26.0296,6.3295,14.2191,0.5769,156.0062
117,600575,淮河能源,3.9986,22.5079,6.2546,14.3894,0.4765,188.8772
118,600821,津劝业,78.9864,1.1394,6.2117,14.4888,0.5718,157.3977
119,600780,通宝能源,4.1386,21.7465,6.2047,14.5051,0.8605,104.5904
120,002320,海峡股份,4.4044,20.4341,6.1732,14.5791,0.1139,790.1668
121,000826,启迪环境,0.2803,321.0846,6.1522,14.6289,0.1925,467.5325
122,600857,宁波中百,137.5197,0.6545,6.1425,14.652000000000001,1.1388,79.0306
123,600461,洪城水业,1.5909,56.5718,6.1215,14.7023,0.6074,148.1725
124,000895,双汇发展,54.9957,1.6365,6.0995,14.7553,2.2498,40.0036
125,600979,广安爱众,7.5287,11.9543,6.0678,14.8324,0.4736,190.0338
126,000875,吉电股份,1.7397,51.7331,6.02,14.9502,0.5364,167.7852
127,300231,银信科技,0.703,128.0228,6.0073,14.9818,0.2066,435.6244
128,600900,长江电力,2.4526,36.6958,5.9708,15.0734,0.49,183.6735
129,601107,四川成渝,11.9525,7.5298,5.9103,15.2277,0.3407,264.16200000000003
130,600187,国中水务,0.8109,110.9878,5.8466,15.3936,0.1622,554.8705
131,600136,当代明诚,3.115,28.8925,5.7278,15.7128,0.261,344.8276
132,000416,民生控股,336.9017,0.2671,5.7228,15.7266,0.1738,517.8366
133,601678,滨化股份,16.8561,5.3393,5.7057,15.7737,0.6426,140.056
134,000695,滨海能源,0.7866,114.4165,5.6057,16.0551,0.5025,179.1045
135,600689,上海三毛,3.9509,22.7796,5.4326,16.5667,0.907,99.2282
136,002033,丽江股份,15.7266,5.7228,5.3803,16.7277,0.3321,271.0027
137,600546,山煤国际,4.6494,19.3573,5.3716,16.7548,0.8237,109.2631
138,601866,中远海发,4.3051,20.9054,5.3660000000000005,16.7723,0.5421,166.021
139,600025,华能水电,1.6716,53.8406,5.3555,16.8052,0.6143,146.5082
140,000685,中山公用,2.6874,33.4896,5.3142,16.9358,0.2415,372.6708
141,600323,瀚蓝环境,2.8205,31.9092,5.3093,16.9514,0.2779,323.8575
142,600313,农发种业,10.9658,8.2073,5.2512,17.1389,0.5092,176.7478
143,002623,亚玛顿,0.8713,103.2939,5.2289,17.212,0.0808,1113.8614
144,000698,沈阳化工,66.7409,1.3485,5.226,17.2216,1.9647,45.8085
145,000883,湖北能源,1.9809,45.4339,5.2114,17.2698,0.4645,193.7567
146,600021,上海电力,2.2455,40.0802,5.1863,17.3534,0.7965,112.9944
147,600746,江苏索普,2.9777,30.2247,5.1558,17.4561,0.8109,110.9878
148,000731,四川美丰,46.6499,1.9293,5.0996,17.6484,1.0390000000000001,86.6218
149,600155,华创阳安,13.2427,6.7962,5.0919,17.6751,1.0186,88.3566
150,600717,天津港,1.5323,58.7352,5.0784,17.7221,0.47700000000000004,188.6792
151,600027,华电国际,2.9053,30.9779,4.9554,18.162,0.9377,95.9795
152,000975,银泰黄金,13.7851,6.5288,4.9135,18.3169,0.1472,611.413
153,600640,号百控股,4.6733,19.2583,4.9101,18.3296,0.0572,1573.4266
154,600396,金山股份,2.3264,38.6864,4.9021,18.3595,0.626,143.77
155,000008,神州高铁,1.4144,63.6312,4.8968,18.3793,0.0423,2127.6596
156,600017,日照港,3.012,29.8805,4.8935,18.3917,0.4151,216.8152
157,600708,光明地产,5.2739,17.0652,4.8927,18.3948,0.7176,125.4181
158,000524,岭南控股,9.6883,9.2896,4.8818,18.4358,0.5037,178.6778
159,600729,重庆百货,206.7617,0.4353,4.8651,18.4991,1.2468,72.1848
160,002558,巨人网络,3.9789,22.6193,4.8357,18.6116,0.1284,700.9346
161,000767,漳泽电力,1.7988,50.0334,4.794,18.7735,0.6358,141.5539
162,600650,锦江投资,9.7678,9.2139,4.7873,18.7997,0.5699,157.9224
163,600726,*ST华源,3.2053,28.0785,4.7625,18.8976,0.7951,113.1933
164,000987,越秀金控,1109.4788,0.0811,4.757,18.9195,0.4077,220.7506
165,600428,中远海特,4.9165,18.3057,4.752,18.9394,0.2995,300.5008
166,601139,深圳燃气,5.1299,17.5442,4.7331,19.015,0.5426,165.868
167,000520,长航凤凰,2.1424,42.00899999999999,4.7281,19.0351,0.3228,278.8104
168,002279,久其软件,0.287,313.5889,4.6722,19.2629,0.0407,2211.3022
169,000156,华数传媒,5.1989,17.3114,4.6353,19.4162,0.9655,93.21600000000001
170,000831,五矿稀土,11.6714,7.7112,4.6289,19.4431,1.5267,58.9507
171,600712,南宁百货,105.74,0.8511,4.6222,19.4712,1.0579,85.0742
172,601010,文峰股份,97.4057,0.924,4.6059,19.5402,0.5553,162.0746
173,000990,诚志股份,2.0921,43.019,4.5904,19.6061,0.4125,218.1818
174,000564,供销大集,26.3705,3.4129,4.5882,19.6155,0.4497,200.1334
175,002207,ST准油,0.3536,254.5249,4.546,19.7976,0.1881,478.4689
176,002596,海南瑞泽,0.4429,203.2061,4.5386,19.8299,0.2055,437.9562
177,000021,深科技,2.7348,32.9092,4.4941,20.0263,0.5207,172.8442
178,600896,览海医疗,2.3617,38.1081,4.4509,20.2206,0.6573,136.9238
179,000683,远兴能源,10.2271,8.8001,4.4509,20.2206,0.3336,269.7842
180,600822,上海物贸,34.0859,2.6404,4.342,20.7278,1.8294,49.1965
181,000780,平庄能源,1.432,62.8492,4.2717,21.0689,0.2752,327.0349
182,600157,永泰能源,1.7242,52.1981,4.2529,21.162,0.0934,963.5974
183,600798,宁波海运,4.3347,20.7627,4.2395,21.2289,0.6453,139.47
184,601006,大秦铁路,6.5919,13.6531,4.1889,21.4854,1.1309,79.5826
185,600577,精达股份,1.6732,53.7891,4.152,21.6763,0.5661,158.9825
186,002365,永安药业,1.6819,53.5109,4.088,22.0157,0.1495,602.0067
187,000501,鄂武商A,270.0992,0.3332,4.0821,22.0475,1.0889,82.6522
188,000937,冀中能源,2.5354,35.4974,4.0298,22.3336,0.504,178.5714
189,600886,国投电力,2.316,38.8601,4.0255,22.3575,0.4137,217.5489
