,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,47548299939.89,34953426038.78,21887249706.22,10928354642.24,44852183479.21,32948063632.25,19545715384.07,9889617980.85,35895475102.46,26157928250.10,14873004962.58,7574938827.65,33631604551.29,23368555302.12,13467619112.08,6399644380.91,36467680630.91,26912102324.73,16375501490.59,8097053555.50,37913711945.46,27730494446.52,16011982488.00,8025385487.52,32096338794.91,22378290959.51,13904850595.72,7030984397.50,27151303046.95,20250021649.74,12216458202.29,5945405728.66,24924694406.18,18389725280.76,11429534799.20,5845213988.98,18025614706.34,13075482400.42,8089403935.37,4231300432.04,12958946293.55,5006328225.58,3358672274.35,1499048761.21,7917732625.43,5994610177.43,4130095182.66,2047510718.44,7335829469.46,5553273326.08,3813688656.32,1782634253.24,4810550059.72,2728299868.14,1770914472.20,859487502.60,3641613367.55,2681169261.68,1776951105.44,891891020.15,2821179953.75,2153564310.05,997684692.10,389064917.27,1722832052.13,1389915152.34,966320441.49,368532637.00,446318238.06,1493090557.36,2036397352.63,672652137.20,1889252803.06,659479451.68,1409412682.60,1026462120.06,0.0
3,收到的税费返还,48315843.10,25400929.36,37412526.91,6292943.41,159028237.78,143005930.43,114975438.11,103191000.23,947435838.40,662470008.88,427275125.71,147270708.65,820678981.63,596847510.29,397841369.42,248287115.87,1392058229.54,917021178.90,538142440.84,185020987.56,661816274.78,374837202.23,116017031.84,5596000.00,17252000.00,10799000.00,10799000.00,0,13992732.25,9096017.49,31546.97,0,6529977.83,8546059.56,813.30,0,10046700.00,5149400.00,0,400000.00,14736718.74,4554740.24,4309015.72,4309015.72,2319159.18,16201911.35,10552577.92,0,0,26340058.62,6902621.97,0,536636.43,12865216.67,770085.47,0,0,0,0,0,5298683.83,3963092.34,516741.90,516741.90,227627.79,227627.79,18525.64,0,61545.81,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,637438292.23,338482297.19,234861048.75,121265428.83,491149671.01,331342976.28,227448119.16,86593444.56,310805118.95,199086780.29,129685960.88,29270808.89,361660618.73,703356515.51,216032549.75,51822964.16,478230459.93,334744801.12,195950303.84,55624501.53,313106517.43,224901550.57,96837694.72,35889131.42,181866219.81,106205281.73,74179765.38,41069644.63,159006286.00,120753711.21,66292529.42,35295247.17,213578465.19,112608753.98,59525646.20,71512996.69,97611339.13,102277371.93,54123551.51,19829127.38,122969108.21,65002524.62,54414370.87,19316682.28,94855244.23,119527391.19,81569765.46,25488732.23,82935055.91,65489312.84,38023379.47,7338043.70,26517269.15,84264187.14,15286957.51,5476756.45,46179542.21,93202207.09,24924784.06,23961114.33,41569553.06,15247624.57,9072801.45,3953720.48,8929958.73,79954656.15,16501895.79,1184547.65,2283919.20,1257782.51,5269727.52,6839610.07,6223626.74,4161874.91,6621299.96,2899367.59,0.0
5,经营活动现金流入小计,48234054075.22,35317309265.33,22159523281.88,11055913014.48,45502361388.00,33422412538.96,19888138941.34,10079402425.64,37153716059.81,27019485039.27,15429966049.17,7751480345.19,34813944151.65,24668759327.92,14081493031.25,6699754460.94,38337969320.38,28163868304.75,17109594235.27,8337699044.59,38888634737.67,28330233199.32,16224837214.56,8066870618.94,32295457014.72,22495295241.24,13989829361.10,7072054042.13,27324302065.20,20379871378.44,12282782278.68,5980700975.83,25144802849.20,18510880094.30,11489061258.70,5916726985.67,18133272745.47,13182909172.35,8143527486.88,4251529559.42,13096652120.50,5075885490.44,3417395660.94,1522674459.21,8014907028.84,6130339479.97,4222217526.04,2072999450.67,7418764525.37,5645102697.54,3858614657.76,1789972296.94,4837603965.30,2825429271.95,1786971515.18,864964259.05,3687792909.76,2774371468.77,1801875889.50,915852134.48,2868048190.64,2172775026.96,1007274235.45,393535379.65,1731989638.65,1470097436.28,982840862.92,369717184.65,448663703.07,1494348339.87,2041667080.15,679491747.27,1895476429.80,663641326.59,1416033982.56,1029361487.65,0.0
6,购买商品、接受劳务支付的现金,17541883976.19,12435106945.94,8592005633.50,4453597504.28,17104700671.24,12767604365.15,8085629780.14,3986914392.99,10574279451.39,7315149879.57,4572569604.96,2401489249.18,7502057720.77,4892154761.29,2782454465.98,1186027638.76,7110463570.61,5480510079.27,3600912519.62,1710967110.49,9967188517.86,7642952842.95,5218404450.17,2701153785.35,11845518663.91,8438685654.82,5833490428.17,3079089562.57,14909787995.47,11350679626.74,7174806182.33,3520755765.44,16435436517.88,11575220785.94,7114476338.09,3196518237.34,9922554318.01,7241412281.11,4524374485.41,1972320001.52,5100052203.78,2436090294.90,1515242107.61,677115731.11,5028825427.98,3814980352.84,2641017825.08,1332512503.14,3611279318.30,2580605219.47,1667440520.86,813047734.17,2197233028.09,1220638138.27,834997873.44,384705802.53,1542300079.10,1022549707.51,595697130.45,287352511.75,1137578826.97,672745334.73,364219656.50,129012306.22,543040161.25,387079326.68,215126481.20,87772736.05,129031839.16,1374898695.05,1866440927.53,650051963.75,1490948818.32,465972996.26,1212222157.17,886517940.52,0.0
7,支付给职工以及为职工支付的现金,2673295466.83,1649983514.74,1116054818.92,682792146.91,2482257298.55,1505237262.62,1054251037.89,582218914.47,2036606669.18,1338058118.92,925734374.89,538106289.23,1856940995.41,1264461213.38,857860339.19,473339506.52,1709985983.65,1157273962.45,801199379.55,447336243.81,1548493103.63,1081326262.81,766390143.08,412984988.95,1363433940.24,974427330.69,656410397.34,337634595.44,1114492958.72,800260522.62,507331600.81,251427502.02,920802364.53,667491666.56,438943038.10,214091288.75,788637464.92,535773578.48,370261067.89,189131569.63,746579699.59,294514114.75,190526582.49,76272440.84,398510277.18,271898365.67,185364626.54,75108142.62,343813770.61,238027161.27,153036221.56,62970496.24,242235683.71,152858790.86,99956775.35,40664397.58,194589248.76,146681966.99,92984006.02,46157383.55,181638872.98,104275903.09,59305414.89,21814548.25,110107439.57,62541764.00,39192408.75,19904764.35,29019690.20,7539023.66,35146344.86,11770817.16,31620869.28,16856636.61,22453539.03,11808694.56,0.0
8,支付的各项税费,6498659834.24,4435930117.59,3115095302.47,1573891295.37,5878155030.72,4093947368.16,2741822924.24,1138817339.60,5600232215.10,3878931515.35,2657076703.93,1167842636.74,5638933878.66,3758029270.56,2411083656.16,1131926202.22,6117247696.29,4367793928.53,2817621236.97,1234999847.84,5469856752.74,3643456763.43,2350064985.55,1154247686.61,3455335329.59,2222572431.56,1279418196.43,650760346.96,2221686827.33,1451902416.65,1006956252.43,499688133.30,1981673844.72,1506642317.96,989100212.63,530325070.67,1959753249.07,1418730758.72,972339585.41,607908292.44,1896139982.98,678537043.15,466389734.09,164542354.21,757128693.87,624011197.99,441443325.76,223470457.46,911093099.80,714852522.83,486164104.26,249375928.98,761330566.94,380804544.10,240686281.49,117744582.49,493090289.78,396823279.38,268154442.66,140110558.73,386178402.32,298596389.58,193907611.65,56323748.99,257542338.03,215529394.43,147868728.56,87020206.95,57638413.78,115292465.99,162565587.26,47903199.07,153347485.32,52094519.77,112502393.43,185367945.20,0.0
