,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,412675232.25,278273207.08,103441623.62,944698047.11,466134906.86,326207021.03,156027799.81,596258891.14,248259857.24,152846179.04,71745199.58,383637425.00,166575056.06,119662779.48,40693216.20,1978799781.88,1348152727.44,950274419.27,378167916.57,1736942393.18,1831322675.12,768932676.46,581960133.40,1881326705.51,1398914221.93,871924866.45,420994851.86,1592454299.01,1201375665.34,794320986.86,396340071.17,2031441456.13,1583947548.50,993781006.83,507280609.61,1615885186.98,1059418793.63,670812796.42,266366691.59,1009131999.39,684019267.10,362347143.87,170229203.96,1227479547.87,1381065293.73,0.0
3,收到的税费返还,8319726.13,5903365.92,4857950.49,19721822.15,16955500.67,14409832.75,8965599.87,7332593.03,1602221.95,1579486.90,1579486.90,771014.49,669599.30,669599.30,628406.55,26987092.68,24635883.21,8889439.18,7565419.10,12883604.16,10241183.28,7241760.41,6106380.70,25567035.34,22943392.92,22738475.34,20369453.68,30393436.39,22040343.19,13566860.82,9552394.94,47043145.95,36821576.13,19034474.11,7153054.20,43560248.82,28158928.58,24820955.63,14969943.37,10846897.73,4877642.25,2279758.06,948315.14,11227581.91,16798991.47,0.0
4,收到的其他与经营活动有关的现金,92367184.57,78693621.42,34370253.61,74170004.39,31775261.25,27369015.57,41494760.10,31741625.32,48375395.72,23158616.16,7752430.58,18065924.23,24091830.79,65717111.37,2655737.16,34040206.89,78523012.97,4350450.18,11884649.07,281216333.26,219200290.76,209337001.07,68833953.37,140190531.63,40545961.99,24457676.27,3562465.78,136727206.29,13722259.35,8375823.13,2467197.28,44300761.78,18015532.12,9320927.48,2709541.85,34077560.37,17790452.57,3263215.73,3298821.97,25004948.94,9612422.97,10934038.49,2878319.09,9361150.15,10078377.50,0.0
5,经营活动现金流入小计,513362142.95,362870194.42,142669827.72,1038589873.65,514865668.78,367985869.35,206488159.78,635333109.49,298237474.91,177584282.10,81077117.06,402474363.72,191336486.15,186049490.15,43977359.91,2039827081.45,1451311623.62,963514308.63,397617984.74,2031042330.60,2060764149.16,985511437.94,656900467.47,2047084272.48,1462403576.84,919121018.06,444926771.32,1759574941.69,1237138267.88,816263670.81,408359663.39,2122785363.86,1638784656.75,1022136408.42,517143205.66,1693522996.17,1105368174.78,698896967.78,284635456.93,1044983846.06,698509332.32,375560940.42,174055838.19,1248068279.93,1407942662.70,0.0
6,购买商品、接受劳务支付的现金,298682872.42,231491310.22,103848856.03,515997483.74,340362461.70,208452142.44,96027513.46,432108414.88,252695241.62,130966906.98,68512302.39,287369945.55,126173802.43,69659026.16,21324826.79,1446288374.30,1007127708.86,745030409.48,309354167.39,1328903840.98,1654304491.68,737891318.07,539759680.06,1693351187.12,1255413647.24,747417028.93,364695191.86,1374486734.37,1031694998.33,702587684.02,390514858.88,1884936336.92,1506193573.47,981169405.49,500731948.31,1612997165.36,1153174987.29,745576808.81,322385838.03,659059697.85,431566710.39,230130079.78,101545453.06,945328479.44,1162534912.92,0.0
7,支付给职工以及为职工支付的现金,208876573.23,144455357.58,60878242.77,249387188.88,189297657.38,132418556.44,57230922.69,216168551.03,158118225.33,106857227.33,45855650.40,145196644.74,104269288.08,65679125.31,28268214.85,241156518.08,177515877.13,115019011.27,51029057.68,182348462.15,138522175.60,94716891.18,47867843.29,158789289.97,121036152.13,83281587.34,40590422.91,156743977.76,154585943.73,82497954.21,40386981.87,163396509.89,130975704.12,88218383.40,43865346.50,124394457.26,95502560.07,61000365.89,33888229.88,100829898.89,74531462.41,45116529.56,24268068.32,92621815.01,65667741.57,0.0
8,支付的各项税费,48982669.67,38582242.79,23706594.42,95466330.36,77494316.15,62204995.09,36734581.79,67842147.53,58407810.34,44969650.56,27082194.79,92107475.44,79018888.39,63572480.89,38413931.60,85222360.16,55773668.63,22087133.37,12581205.38,59775260.25,44685723.44,29032851.61,9446618.54,38362926.75,27529355.31,13726489.30,3291515.48,36539702.60,27048544.59,16416508.47,6366234.22,58001982.91,48429306.29,26346168.58,9749454.29,43874641.18,35379529.03,18586396.09,11027396.66,26460273.22,18240417.14,12000036.43,5650251.97,54741495.70,37040606.80,0.0
