11,经营活动产生的现金流量净额,29790279000.00,21787890000.00,11842782000.00,27861080000.00,19589580000.00,7613688000.00,4429092000.00,24442623000.00,20067642000.00,13895932000.00,7008571000.00,26695009000.00,19037495000.00,8129163000.00,6595024000.00,26764254000.00,17970483890.00,8815671890.00,2498715370.00,24788511130.00,13853704080.00,13171462850.00,3223813310.00,10054196410.00,5426595050.00,3569363630.00,667277380.00,8089566650.00,3110690290.00,105442390.00,-3721674910.00,4106189460.00,-567306200.06,362346147.01,-827900090.72,4731690836.22,9527622126.24,6062067982.84,786801236.87,3524105320.90,4436342714.99,2801266970.28,974804500.00,4419600460.00,3424921568.44,1968357718.88,-467455356.71,2149740838.66,1623307761.65,2415555006.84,2437805745.36,1498308395.86,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,40816042000.00,26879915000.00,10793208000.00,65711622000.00,47800654000.00,31793113000.00,11755659000.00,85127382000.00,56859505000.00,40674727000.00,26720523000.00,73905220000.00,48980669000.00,28775253000.00,16846496000.00,42061959000.00,6736940.00,6736940.00,2380460.00,0,5440020000.00,4001000000.00,0,1000000.00,1000000.00,1000000.00,1000000.00,124586600.00,0,0,0,230873110.00,35338569.52,28634732.80,18930000.00,1063527953.54,723729456.78,674422481.67,49648375.34,836645206.37,193222529.21,3725540.86,0,38459874.83,52997519.00,45487537.78,3416110.29,827591555.07,346475881.39,143042980.23,181591846.78,364060543.22,0.0
14,取得投资收益所收到的现金,1863837000.00,695269000.00,233728000.00,2097948000.00,1522671000.00,1007924000.00,470848000.00,2727603000.00,1664387000.00,1223225000.00,490466000.00,1954049000.00,1339590000.00,824805000.00,406105000.00,2088899000.00,1529728780.00,1042100460.00,492988790.00,1345434300.00,682830120.00,288626730.00,236049110.00,1012934580.00,713005520.00,414878020.00,107821800.00,554220990.00,302694160.00,178995960.00,104356360.00,414941580.00,348966410.84,233160218.92,95278885.82,384182621.62,160327206.98,121401287.17,55298473.47,241340482.25,265895614.99,229972111.24,3595800.00,109916287.22,56430672.51,56170672.51,3982300.18,32795400.00,31655753.24,3798127.75,0,2324899.20,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,99908000.00,102266000.00,64509000.00,164070000.00,69144000.00,36333000.00,23595000.00,1441101000.00,865341000.00,859943000.00,13902000.00,191159000.00,170570000.00,16919000.00,2987000.00,548009000.00,212939600.00,205285260.00,8810400.00,1273490830.00,1299396240.00,1116283310.00,925139300.00,423738400.00,545749160.00,192402450.00,4364250.00,104103240.00,16636670.00,14036180.00,7124050.00,85347250.00,59858134.06,52658117.66,11464758.84,28755932.59,22187364.30,17372782.77,15205738.85,161860022.42,23030747.35,15570250.47,2967900.00,98012201.03,20290854.55,12700193.42,4375444.33,119660843.74,26957297.24,179559704.96,0,82000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,24406000.00,24311000.00,30755000.00,0,0,2415000.00,2415000.00,0,272899000.00,272899000.00,272899000.00,0,0,0,0,0,0,0,0,0,242099310.00,106514710.00,91299200.00,69750000.00,0,378330.00,0,0,38902670.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42269000.00,0,0,0,0,0,0,0,3156610.00,0,0,0,0,0,0,0,0,0,0,0,37627708.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,42779787000.00,27677450000.00,11091445000.00,67998046000.00,49416780000.00,32868125000.00,12250102000.00,89296086000.00,59391648000.00,42760310000.00,27224891000.00,76323327000.00,50763728000.00,29889876000.00,17255588000.00,44741136000.00,1749405320.00,1254122660.00,504179650.00,2618925130.00,7422246360.00,5405910040.00,1161188410.00,1682928900.00,1366269390.00,699579670.00,182936050.00,782910830.00,319709160.00,193032140.00,111480410.00,770064610.00,444163114.42,314453069.38,125673644.66,1514094216.08,906244028.06,813196551.61,120152587.66,1239845711.04,482148891.55,249267902.57,6563700.00,246388363.08,130061667.81,114358403.70,11773854.80,980047798.81,405088931.87,326400812.94,181591846.78,366467442.42,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2882478000.00,1931628000.00,1143943000.00,5611851000.00,3659281000.00,2368539000.00,927703000.00,3218402000.00,2071492000.00,1520059000.00,510405000.00,2323430000.00,1605425000.00,1076411000.00,484331000.00,3130932000.00,1898205210.00,1166630670.00,523829030.00,2678179150.00,1610167830.00,1388961920.00,902058240.00,2115389410.00,1798517260.00,1268893550.00,656525190.00,2818901860.00,2613466710.00,2002239930.00,907265320.00,6782074070.00,5081780565.32,3678488608.64,1817732624.86,6050450581.69,3909811218.37,2035853644.27,845229607.31,2047096214.96,1370019480.15,996328464.09,363680900.00,3167618646.82,2677355059.59,1649904882.87,452354585.37,2371632449.07,574629599.92,795349990.44,2621969087.68,1665436880.27,0.0
20,投资所支付的现金,55452534000.00,43598143000.00,26581092000.00,80713830000.00,66565111000.00,39300659000.00,18424204000.00,94967122000.00,50014698000.00,42660602000.00,28410748000.00,90880725000.00,65071957000.00,43293409000.00,26331517000.00,59315666000.00,9703810370.00,8915487430.00,1155719190.00,28800775410.00,29296675300.00,26488790030.00,0,34221430.00,20781650.00,0,0,0,104920340.00,99514220.00,0,0,51482905.90,155584183.03,0,1375949231.80,1235360065.25,430940723.74,369333905.63,2376318361.87,325250586.99,278395291.53,42215000.00,2652803343.70,293054599.51,282320230.07,27083575.29,601266191.49,108480667.62,1390167985.52,387564841.35,443186220.76,0.0
21,取得子公司及其他营业单位支付的现金净额,195094000.00,178427000.00,177809000.00,314653000.00,171245000.00,142604000.00,148287000.00,25850170000.00,25633208000.00,25331546000.00,25213227000.00,2900256000.00,1856787000.00,1856787000.00,0,283731000.00,-2895340.00,-2895340.00,0,2368060.00,695044890.00,14878110.00,1876490.00,0,0,0,0,1961052970.00,1778823400.00,1672863990.00,1701978800.00,2917997480.00,30000000.00,30000000.00,518497000.00,0,0,0,0,0,0,0,0,0,1084432245.16,1084432245.16,1106057000.02,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794017.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,58530106000.00,45708198000.00,27902844000.00,86640334000.00,70395637000.00,41811802000.00,19500194000.00,124035694000.00,77719398000.00,69512207000.00,54134380000.00,96104411000.00,68534169000.00,46226607000.00,26815848000.00,62730329000.00,11599120240.00,10079222760.00,1679548220.00,31481322620.00,31601888020.00,27892630060.00,903934730.00,2149610840.00,1819298910.00,1268893550.00,656525190.00,4779954830.00,4497210450.00,3774618140.00,2609244120.00,9700071550.00,5163263471.22,3864072791.67,2336229624.86,7427193830.49,5145171283.62,2466794368.01,1214563512.94,4423414576.83,1695270067.14,1274723755.62,405895900.00,5820421990.52,4054841904.26,3016657358.10,1585495160.68,2972898640.56,833110267.54,2185517975.96,3009533929.03,2108623101.03,0.0
24,投资活动产生的现金流量净额,-15750319000.00,-18030748000.00,-16811399000.00,-18642288000.00,-20978857000.00,-8943677000.00,-7250092000.00,-34739608000.00,-18327750000.00,-26751897000.00,-26909489000.00,-19781084000.00,-17770441000.00,-16336731000.00,-9560260000.00,-17989193000.00,-9849714920.00,-8825100100.00,-1175368570.00,-28862397490.00,-24179641660.00,-22486720020.00,257253680.00,-466681940.00,-453029520.00,-569313880.00,-473589140.00,-3997044000.00,-4177501290.00,-3581586000.00,-2497763710.00,-8930006940.00,-4719100356.80,-3549619722.29,-2210555980.20,-5913099614.41,-4238927255.56,-1653597816.40,-1094410925.28,-3183568865.79,-1213121175.59,-1025455853.05,-399332100.00,-5574033627.44,-3924780236.45,-2902298954.40,-1573721305.88,-1992850841.75,-428021335.67,-1859117163.02,-2827942082.25,-1742155658.61,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,2438759000.00,1798533000.00,777348000.00,2713366000.00,2526025000.00,1711968000.00,1013304000.00,1668205000.00,1365855000.00,629854000.00,161107000.00,814845000.00,651628000.00,45552000.00,19234000.00,1701630000.00,1651108790.00,1493431290.00,0,7927910.00,0,0,0,16804070.00,11596040.00,11596040.00,3446200.00,92146790.00,0,0,0,4394373930.00,4390149994.74,4390149994.74,4390149994.74,72568593.88,19044312.00,0,0,3273551294.49,3169543993.29,139092698.80,3900000.00,59465639.65,89076362.75,17076362.75,5687500.00,574793512.69,18243920.00,51255185.83,145540000.00,159503852.54,0.0
27,其中：子公司吸收少数股东投资收到的现金,115627000.00,115627000.00,78587000.00,615092000.00,615092000.00,521351000.00,521351000.00,43052000.00,0,0,0,32593000.00,16017000.00,15810000.00,0,53440000.00,13459970.00,13459970.00,0,7927910.00,0,0,0,16804070.00,11596040.00,0,0,92146790.00,0,0,0,4394373930.00,0,0,0,0,19044312.00,0,0,3273551294.49,3169543993.29,139092698.80,0,59465639.65,89076362.75,17076362.75,0,74793512.69,0,0,0,0,0.0
28,取得借款收到的现金,11568424000.00,11562940000.00,5122321000.00,2524315000.00,2344612000.00,1117310000.00,978979000.00,62169886000.00,32917986000.00,31631302000.00,29829202000.00,32422027000.00,28817816000.00,27806076000.00,7773335000.00,24515274000.00,19484159900.00,12782285410.00,5883038370.00,37288846130.00,36914176050.00,24804161790.00,14420203630.00,31640205820.00,28224100120.00,16739126110.00,11346483870.00,23058709350.00,18568005900.00,11828223270.00,6329299300.00,25572010110.00,19986145453.35,10542369900.43,5710431632.99,11365638993.05,6781776776.66,4557464873.77,2266345056.66,10026360874.14,7313170000.00,5978378800.00,2992910000.00,10987323388.32,7079109583.84,5183464079.98,3102287135.90,3861426971.90,1038838311.21,2165427856.63,3781087610.23,1760340000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,1999500000.00,1999500000.00,1999500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000000.00,1000000000.00,1000000000.00,0,4500000000.00,3000000000.00,3000000000.00,3000000000.00,3500000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166715000.00,0,0,0,0,0,0,0,0,0,0,0,996000000.00,3734446210.00,3541162090.00,873963320.00,817639910.00,1002485366.59,0,0,987595390.92,2000000000.00,2000000000.00,1500000000.00,2000000000.00,0,0,0,2800000000.00,2800000000.00,2800000000.00,1800000000.00,0,0,0,0,22516276.98,0.0
31,筹资活动现金流入小计,14007183000.00,13361473000.00,5899669000.00,5237681000.00,4870637000.00,2829278000.00,1992283000.00,63838091000.00,34283841000.00,32261156000.00,29990309000.00,35236372000.00,31468944000.00,29851128000.00,7792569000.00,26383619000.00,21135268690.00,14275716700.00,5883038370.00,37296774040.00,36914176050.00,24804161790.00,14420203630.00,31657009890.00,28235696160.00,16750722150.00,11349930070.00,25146856140.00,23302452110.00,16369385360.00,7203262620.00,35284023950.00,28378780814.68,17932519895.17,13100581627.73,15925802977.85,8800821088.66,6557464873.77,3766345056.66,15299912168.63,10482713993.29,6117471498.80,2996810000.00,13846789027.97,9968185946.59,8000540442.73,4907974635.90,4436220484.59,1057082231.21,2216683042.46,3926627610.23,1942360129.52,0.0
32,偿还债务支付的现金,7758275000.00,7720691000.00,663249000.00,3378492000.00,3084621000.00,2493061000.00,2138653000.00,36074251000.00,4718342000.00,4198336000.00,1153671000.00,26961143000.00,23748094000.00,11044612000.00,2847658000.00,29352243000.00,22253996930.00,9388064090.00,4433876850.00,39654308980.00,34441969540.00,16368031100.00,9595134470.00,33633403330.00,26409485870.00,13999678300.00,7319648090.00,27451308870.00,18437882220.00,11121916490.00,3766148610.00,21783764020.00,13779930345.13,8038905486.98,3957331168.78,8400899485.12,6040980702.32,3826048322.56,1748140817.45,9662040000.00,7296623814.38,4029109286.47,1315600000.00,10380835178.18,7052481693.46,4395581051.88,1799295275.87,2316527856.63,1325346583.01,2192971937.50,2576455672.73,1482500000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,10475327000.00,10274437000.00,262635000.00,9303222000.00,8953224000.00,8667397000.00,325629000.00,7908056000.00,7578451000.00,7072016000.00,189407000.00,6046355000.00,5728142000.00,5560069000.00,142443000.00,4908031000.00,4781153290.00,4614943740.00,124133960.00,5052594960.00,3786737440.00,3644368150.00,253404980.00,2313735380.00,1904912730.00,1758519710.00,251990280.00,2595764480.00,1800370930.00,1573960200.00,124135870.00,3240791970.00,2245349080.19,1847357691.16,105553811.51,1307687018.88,464679906.50,293267907.55,41791863.26,1445490372.85,886422002.79,707043163.19,454230900.00,882726073.74,816042317.08,490809959.60,64970325.46,790041182.20,408049926.22,460764544.01,553534810.85,231232869.33,0.0
34,其中：子公司支付给少数股东的股利、利润,1320885000.00,1314282000.00,0,815998000.00,498030000.00,497161000.00,80657000.00,815164000.00,606819000.00,395950000.00,91200000.00,563320000.00,417287000.00,297841000.00,106543000.00,552545000.00,476028330.00,378347400.00,119432360.00,530052110.00,342464380.00,268328090.00,82760680.00,1662070410.00,1585032210.00,0,0,1191070680.00,0,0,0,1087119890.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392576670.20,323089794.58,0,0,0,0.0
35,支付其他与筹资活动有关的现金,3319678000.00,2195034000.00,834503000.00,5943131000.00,3658849000.00,1835429000.00,1782206000.00,204139000.00,0,0,95375000.00,69462000.00,0,0,0,0,999997670.00,0,0,0,0,0,0,1074000000.00,1001200000.00,577000000.00,135000000.00,0,0,0,0,0,0,256922326.48,401788759.64,84151660.92,446902141.91,1133678025.00,628616652.70,2800000000.00,2800000000.00,2800000000.00,1800000000.00,0,0,0,7200000.00,0,0,0,0,24661766.82,0.0
36,筹资活动现金流出小计,21553280000.00,20190162000.00,1760387000.00,18624845000.00,15696694000.00,12995887000.00,4246488000.00,44186446000.00,12296793000.00,11270352000.00,1438453000.00,35076460000.00,29476236000.00,16604681000.00,2990101000.00,35260272000.00,28035147890.00,14003007830.00,4558010810.00,44706903940.00,38228706980.00,20012399250.00,9848539450.00,37021138710.00,29315598600.00,16335198010.00,7706638360.00,30047073350.00,20238253150.00,12695876690.00,5890284480.00,25024555990.00,16025279425.32,10143185504.61,4464673739.93,11792738164.92,6952562750.73,5252994255.11,2418549333.41,13907530372.85,10983045817.17,7536152449.66,3569830900.00,11263561251.92,7868524010.54,4886391011.48,1871465601.33,3106569038.83,1733396509.23,2653736481.51,3129990483.58,1738394636.15,0.0
37,筹资活动产生的现金流量净额,-7546097000.00,-6828689000.00,4139282000.00,-13387164000.00,-10826057000.00,-10166609000.00,-2254205000.00,19651645000.00,21987048000.00,20990804000.00,28551856000.00,159912000.00,1992708000.00,13246447000.00,4802468000.00,-8876653000.00,-6899879200.00,272708870.00,1325027560.00,-7410129900.00,-1314530930.00,4791762540.00,4571664180.00,-5364128820.00,-1079902440.00,415524140.00,3643291710.00,-4900217210.00,3064198960.00,3673508670.00,1312978140.00,10259467960.00,12353501389.36,7789334390.56,8635907887.80,4133064812.93,1848258337.93,1304470618.66,1347795723.25,1392381795.78,-500331823.88,-1418680950.86,-573020900.00,2583227776.05,2099661936.05,3114149431.25,3036509034.57,1329651445.76,-676314278.02,-437053439.05,796637126.65,203965493.37,0.0
38,四、汇率变动对现金及现金等价物的影响,346385000.00,16445000.00,-160965000.00,289001000.00,607137000.00,92339000.00,-357924000.00,-36737000.00,121585000.00,137862000.00,48314000.00,252576000.00,101834000.00,70620000.00,-2347000.00,16669000.00,-17500920.00,-28372780.00,-80698630.00,-7619190.00,-8090920.00,-11048220.00,-14111800.00,-3590620.00,-14881400.00,-10829950.00,-877030.00,-2321200.00,9453750.00,426420.00,5091140.00,-465070.00,6889676.65,-7564334390.56,-6063627.18,-7035635.96,-14000600.72,-5483852.89,-995304.99,-6653365.36,-309434.25,-110932.34,0,-7609777.86,38970501.42,9689497.99,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,6840248000.00,-3055102000.00,-990300000.00,-3879371000.00,-11608197000.00,-11404259000.00,-5433129000.00,9317923000.00,23848525000.00,8272701000.00,8699252000.00,7326413000.00,3361596000.00,5109499000.00,1834885000.00,-84923000.00,1203388850.00,234907880.00,2567675730.00,-11491635450.00,-11648559430.00,-4534542850.00,8038619370.00,4219795030.00,3878781690.00,3404743940.00,3836102920.00,-810015760.00,2006841710.00,197791480.00,-4901369340.00,5435185410.00,7073984509.15,4594495972.19,5591388189.70,2944620398.78,7122952607.89,5707456932.21,1039190729.85,1726264885.53,2722580281.27,357019234.03,2451500.00,1421184830.75,1638773769.46,2189897693.73,995332371.98,1486541442.67,518972147.96,119384404.77,406500789.76,-39881769.38,0.0
40,加:期初现金及现金等价物余额,17952282000.00,17952282000.00,17952282000.00,21831653000.00,21831653000.00,21831653000.00,21831653000.00,12513730000.00,12513730000.00,12513730000.00,12513730000.00,5187317000.00,5187317000.00,5187317000.00,5187317000.00,5272240000.00,5272238350.00,5272238350.00,5272238350.00,16763873800.00,16763873800.00,16763873800.00,16763873800.00,12544078770.00,12544078770.00,0,0,13354094530.00,0,0,0,7918909120.00,9405374647.05,9405374647.05,9405374647.05,6460754248.27,6371411310.84,6371411310.84,6371411310.84,4645146425.31,4645146425.31,4645146425.31,0,3223961594.56,3223961594.56,3223961594.56,3223961594.56,1737420151.89,1737420151.89,1618035747.12,1211534957.36,1251416726.74,0.0
41,六、期末现金及现金等价物余额,24792530000.00,14897180000.00,16961982000.00,17952282000.00,10223456000.00,10427394000.00,16398524000.00,21831653000.00,36362255000.00,20786431000.00,21212982000.00,12513730000.00,8548913000.00,10296816000.00,7022202000.00,5187317000.00,6475627200.00,5507146230.00,7839914080.00,5272238350.00,5115314370.00,12229330950.00,24802493170.00,16763873800.00,16422860460.00,0,0,12544078770.00,0,0,0,13354094530.00,16479359156.20,13999870619.24,14996762836.75,9405374647.05,13494363918.73,12078868243.05,7410602040.69,6371411310.84,7367726706.58,5002165659.34,0,4645146425.31,4862735364.02,5413859288.29,4219293966.54,3223961594.56,2256392299.85,1737420151.89,1618035747.12,1211534957.36,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,16059923000.00,0,21650419000.00,0,13779691000.00,0,18611190000.00,0,11548071000.00,0,15861912000.00,0,10230898000.00,0,13624655000.00,0,8948567620.00,0,11646328660.00,0,7217628070.00,0,8297496430.00,0,0,0,6140889630.00,0,0,0,6651873310.00,0,0,0,0,0,0,0,0,0,0,0,2658407041.22,0,0,0,2616899970.17,1512923209.22,641780964.98,182438783.33,85229574.54,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955052541.78,636161503.79,464068619.82,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5532090.32,0,0,0.0
46,资产减值准备,0,144656000.00,0,447864000.00,0,300087000.00,0,269112000.00,0,406097000.00,0,380812000.00,0,251810000.00,0,4766000.00,0,276832180.00,0,349818160.00,0,351436390.00,0,122715540.00,0,0,0,48876440.00,0,0,0,28182470.00,0,0,0,0,0,0,0,0,0,0,0,149581864.63,0,0,0,79911851.55,162532859.18,0,75929307.74,45987119.38,0.0
